,feature_names,category_names,task_id
0,"['color', 'shape', 'size', 'texture']","['fruits', 'vegetables']",0
1,"['height', 'weight', 'hair', 'eyes']","['mammals', 'birds']",1
2,"['legs', 'wings', 'fur', 'fins']","['landanimals', 'seaanimals']",2
3,"['loudness', 'pitch', 'tempo', 'genre']","['rockmusic', 'classicalmusic']",3
4,"['hardness', 'malleability', 'luster', 'origin']","['gems', 'minerals']",4
5,"['sodium', 'fat', 'sugar', 'fiber']","['healthyfoods', 'unhealthyfoods']",5
6,"['Celsius', 'Fahrenheit', 'humidity', 'precipitation']","['summerweather', 'winterweather']",6
7,"['mass', 'acceleration', 'velocity', 'displacement']","['linearmotion', 'rotationalmotion']",7
8,"['voltage', 'current', 'resistance', 'frequency']","['DCcircuits', 'ACcircuits']",8
9,"['length', 'width', 'circumference', 'area']","['rectangles', 'circles']",9
10,"['sepals', 'petals', 'stamens', 'pistils']","['monocots', 'dicots']",10
11,"['charge', 'spin', 'strangeness', 'charm']","['mesons', 'baryons']",11
12,"['countries', 'capitals', 'languages', 'religions']","['Asia', 'Africa']",12
13,"['nitrogen', 'phosphorus', 'potassium', 'pH']","['acidicsoil', 'alkalinesoil']",13
14,"['nouns', 'verbs', 'adjectives', 'adverbs']","['completesentence', 'fragment']",14
15,"['plot', 'characters', 'theme', 'tone']","['drama', 'comedy']",15
16,"['bass', 'drums', 'guitar', 'vocals']","['punk', 'country']",16
17,"['latitude', 'longitude', 'elevation', 'climate']","['forests', 'deserts']",17
18,"['cost', 'revenue', 'profitmargin', 'sales']","['successfulbusiness', 'strugglingbusiness']",18
19,"['atomicnumber', 'atomicmass', 'meltingpoint', 'boilingpoint']","['metal', 'nonmetal']",19
20,"['redbloodcells', 'whitebloodcells', 'platelets', 'plasma']","['bloodcomponents', 'bloodtypes']",20
21,"['length', 'width', 'area', 'perimeter']","['quadrilaterals', 'triangles']",21
22,"['mass', 'volume', 'density', 'stateofmatter']","['solids', 'liquids']",22
23,"['producer', 'consumer', 'decomposer', 'habitat']","['oceanecosystem', 'forestecosystem']",23
24,"['wavelength', 'amplitude', 'frequency', 'speed']","['radiowaves', 'microwaves']",24
25,"['carbohydrates', 'fats', 'proteins', 'vitamins']","['organiccompounds', 'inorganiccompounds']",25
26,"['demand', 'supply', 'equilibriumprice', 'surplus']","['lawofdemand', 'lawofsupply']",26
27,"['plot', 'setting', 'protagonist', 'antagonist']","['mystery', 'adventure']",27
28,"['beat', 'rhythm', 'melody', 'harmony']","['jazz', 'classical']",28
29,"['species', 'genus', 'family', 'order']","['mammals', 'reptiles']",29
30,"['wavespeed', 'wavelength', 'frequency', 'amplitude']","['transversewaves', 'longitudinalwaves']",30
31,"['atomicnumber', 'group', 'period', 'reactivity']","['metals', 'nonmetals']",31
32,"['latitude', 'longitude', 'climate', 'vegetation']","['tropicalregions', 'polarregions']",32
33,"['producer', 'consumer', 'decomposer', 'habitat']","['foodchain', 'foodweb']",33
34,"['mass', 'charge', 'spin', 'isotopes']","['chemicalelements', 'particlephysics']",34
35,"['supply', 'demand', 'marketprice', 'consumersurplus']","['microeconomics', 'macroeconomics']",35
36,"['rhythm', 'melody', 'harmony', 'timbre']","['orchestralmusic', 'choralmusic']",36
37,"['plot', 'setting', 'characters', 'theme']","['fiction', 'nonfiction']",37
38,"['length', 'width', 'area', 'volume']","['2Dshapes', '3Dshapes']",38
39,"['atomicmass', 'atomicradius', 'ionizationenergy', 'electronegativity']","['metalloids', 'halogens']",39
40,"['length', 'width', 'circumference', 'diameter']","['circles', 'polygons']",40
41,"['mass', 'charge', 'half-life', 'decaymode']","['stableisotopes', 'radioactiveisotopes']",41
42,"['predators', 'prey', 'foodchain', 'ecosystem']","['aquaticecosystem', 'desertecosystem']",42
43,"['supply', 'demand', 'equilibriumprice', 'consumersurplus']","['producersurplus', 'deadweightloss']",43
44,"['beat', 'rhythm', 'melody', 'harmony']","['popmusic', 'classicalmusic']",44
45,"['latitude', 'longitude', 'climate', 'topography']","['continents', 'oceans']",45
46,"['atomicnumber', 'group', 'period', 'electrons']","['alkalimetals', 'noblegases']",46
47,"['plot', 'setting', 'characters', 'conflict']","['mystery', 'romance']",47
48,"['producer', 'consumer', 'decomposer', 'habitat']","['terrestrialecosystem', 'marineecosystem']",48
49,"['wavespeed', 'wavelength', 'frequency', 'amplitude']","['electromagneticwaves', 'soundwaves']",49
50,"['mass', 'volume', 'density', 'phase']","['solids', 'liquids']",50
51,"['producer', 'primaryconsumer', 'secondaryconsumer', 'tertiaryconsumer']","['foodchain', 'foodweb']",51
52,"['supply', 'demand', 'equilibrium', 'surplus']","['economics', 'business']",52
53,"['atomicmass', 'atomicradius', 'ionizationenergy', 'electronegativity']","['metals', 'nonmetals']",53
54,"['latitude', 'elevation', 'climate', 'biome']","['ecosystems', 'biogeography']",54
55,"['rhythm', 'melody', 'harmony', 'timbre']","['jazz', 'rock']",55
56,"['protagonist', 'antagonist', 'plot', 'conflict']","['comedy', 'tragedy']",56
57,"['wavespeed', 'wavelength', 'frequency', 'amplitude']","['oceanwaves', 'seismicwaves']",57
58,"['length', 'width', 'area', 'perimeter']","['polygons', 'circles']",58
59,"['atomicnumber', 'symbol', 'group', 'period']","['metalloids', 'noblegases']",59
60,"['atomicmass', 'electrons', 'protons', 'neutrons']","['atoms', 'ions']",60
61,"['producer', 'consumer', 'decomposer', 'habitat']","['rainforestecosystem', 'tundraecosystem']",61
62,"['supply', 'demand', 'price', 'marketequilibrium']","['microeconomics', 'macroeconomics']",62
63,"['rhythm', 'harmony', 'melody', 'tone']","['countrymusic', 'popmusic']",63
64,"['latitude', 'topography', 'climate', 'flora/fauna']","['biomes', 'ecosystems']",64
65,"['atomicradius', 'ionizationenergy', 'electronegativity', 'electronaffinity']","['metals', 'nonmetals']",65
66,"['protagonist', 'antagonist', 'conflict', 'resolution']","[""children'sbooks"", 'adultbooks']",66
67,"['length', 'width', 'area', 'perimeter']","['quadrilaterals', 'triangles']",67
68,"['mass', 'charge', 'spin', 'half-life']","['mesons', 'leptons']",68
69,"['supply', 'demand', 'equilibrium', 'surplus']","['economics', 'business']",69
70,"['atomicmass', 'meltingpoint', 'boilingpoint', 'density']","['metals', 'nonmetals']",70
71,"['producer', 'primaryconsumer', 'secondaryconsumer', 'decomposer']","['marinefoodweb', 'forestfoodweb']",71
72,"['supply', 'demand', 'equilibriumprice', 'elasticity']","['microeconomics', 'macroeconomics']",72
73,"['rhythm', 'melody', 'harmony', 'dynamics']","['classical', 'pop']",73
74,"['latitude', 'elevation', 'precipitation', 'vegetation']","['tropicalzones', 'polarzones']",74
75,"['atomicnumber', 'symbol', 'valenceelectrons', 'group']","['alkalimetals', 'halogens']",75
76,"['protagonist', 'antagonist', 'conflict', 'resolution']","['romance', 'mystery']",76
77,"['length', 'width', 'area', 'perimeter']","['polygons', 'circles']",77
78,"['mass', 'charge', 'spin', 'isospin']","['fermions', 'bosons']",78
79,"['supply', 'demand', 'priceceiling', 'pricefloor']","['economics', 'business']",79
80,"['atomicmass', 'electrons', 'neutrons', 'valence']","['metals', 'metalloids']",80
81,"['habitat', 'niche', 'predation', 'competition']","['marineecosystem', 'desertecosystem']",81
82,"['supply', 'demand', 'equilibrium', 'surplus']","['economics', 'commerce']",82
83,"['rhythm', 'melody', 'harmony', 'timbre']","['classical', 'jazz']",83
84,"['producer', 'consumer', 'decomposer', 'foodchain']","['oceanfoodweb', 'forestfoodweb']",84
85,"['latitude', 'topography', 'climate', 'flora/fauna']","['biomes', 'regions']",85
86,"['protagonist', 'antagonist', 'plot', 'theme']","['drama', 'comedy']",86
87,"['length', 'width', 'area', 'perimeter']","['polygons', 'nonpolygons']",87
88,"['atomicnumber', 'massnumber', 'valenceelectrons', 'electronshells']","['atoms', 'ions']",88
89,"['supply', 'demand', 'price', 'quantity']","['economics', 'business']",89
90,"['wavelength', 'frequency', 'amplitude', 'speed']","['radiowaves', 'microwaves']",90
91,"['habitat', 'niche', 'symbiosis', 'biodiversity']","['rainforestecosystem', 'taigaecosystem']",91
92,"['supply', 'demand', 'equilibriumprice', 'consumer/producersurplus']","['microeconomics', 'macroeconomics']",92
93,"['rhythm', 'melody', 'harmony', 'tempo']","['hiphop', 'classical']",93
94,"['latitude', 'terrain', 'climate', 'flora/fauna']","['continents', 'regions']",94
95,"['atomicmass', 'protons', 'electrons', 'neutrons']","['atoms', 'ions']",95
96,"['protagonist', 'antagonist', 'conflict', 'resolution']","['action', 'drama']",96
97,"['length', 'width', 'area', 'perimeter']","['polygons', 'nonpolygons']",97
98,"['mass', 'charge', 'spin', 'parity']","['fermions', 'bosons']",98
99,"['supply', 'demand', 'equilibrium', 'elasticity']","['economics', 'commerce']",99
100,"['wavelength', 'frequency', 'speed', 'energy']","['lightwaves', 'radiowaves']",100
101,"['habitat', 'population', 'community', 'ecosystem']","['marineecosystem', 'freshwaterecosystem']",101
102,"['supply', 'demand', 'equilibrium', 'elasticity']","['microeconomics', 'macroeconomics']",102
103,"['rhythm', 'melody', 'harmony', 'timbre']","['rock', 'classical']",103
104,"['latitude', 'climate', 'flora', 'fauna']","['tropicalzone', 'temperatezone']",104
105,"['atomicnumber', 'group', 'period', 'chemicalproperties']","['metals', 'nonmetals']",105
106,"['protagonist', 'antagonist', 'plot', 'conflict']","['comedy', 'tragedy']",106
107,"['length', 'width', 'area', 'perimeter']","['triangles', 'quadrilaterals']",107
108,"['mass', 'charge', 'spin', 'parity']","['leptons', 'hadrons']",108
109,"['supply', 'demand', 'equilibriumprice', 'surplus']","['economics', 'business']",109
110,"['wavelength', 'frequency', 'speed', 'energy']","['electromagneticspectrum', 'soundwaves']",110
111,"['habitat', 'population', 'community', 'ecosystem']","['aquaticecosystem', 'forestecosystem']",111
112,"['supply', 'demand', 'price', 'quantity']","['market', 'economy']",112
113,"['rhythm', 'melody', 'harmony', 'tempo']","['jazz', 'rock']",113
114,"['latitude', 'terrain', 'climate', 'vegetation']","['continents', 'regions']",114
115,"['atomicnumber', 'symbol', 'group', 'period']","['alkalimetals', 'halogens']",115
116,"['protagonist', 'antagonist', 'conflict', 'resolution']","['mystery', 'romance']",116
117,"['length', 'width', 'area', 'perimeter']","['polygons', 'circles']",117
118,"['atomicmass', 'protons', 'electrons', 'neutrons']","['atoms', 'ions']",118
