,feature_names,category_names,task_id
0,"['shade', 'shape', 'size', 'texture']","['fruits', 'vegetables']",0
1,"['length', 'width', 'color', 'pattern']","['birds', 'fish']",1
2,"['temperature', 'pressure', 'volume', 'density']","['gases', 'liquids']",2
3,"['pitch', 'tempo', 'key', 'genre']","['classical', 'pop']",3
4,"['processor', 'RAM', 'storage', 'GPU']","['laptops', 'desktops']",4
5,"['sodium', 'cholesterol', 'protein', 'fiber']","['healthyfoods', 'unhealthyfoods']",5
6,"['voltage', 'current', 'resistance', 'power']","['conductors', 'insulators']",6
7,"['mass', 'acceleration', 'velocity', 'displacement']","['linearmotion', 'rotationalmotion']",7
8,"['reactivity', 'electronegativity', 'ionization', 'atomicradius']","['metals', 'nonmetals']",8
9,"['saturation', 'value', 'hue', 'temperature']","['warmcolors', 'coolcolors']",9
10,"['longevity', 'size', 'habitat', 'diet']","['mammals', 'reptiles']",10
11,"['harmonicity', 'attack', 'release', 'waveform']","['acousticinstruments', 'electronicinstruments']",11
12,"['rating', 'alcohol', 'aroma', 'body']","['redwines', 'whitewines']",12
13,"['latitude', 'altitude', 'temperature', 'precipitation']","['forests', 'deserts']",13
14,"['nouns', 'verbs', 'adjectives', 'adverbs']","['subject', 'predicate']",14
15,"['lithium', 'sodium', 'magnesium', 'potassium']","['minoringredients', 'majoringredients']",15
16,"['legs', 'wings', 'size', 'color']","['insects', 'arachnids']",16
17,"['mass', 'charge', 'spin', 'strangeness']","['mesons', 'baryons']",17
18,"['falsifiability', 'replicability', 'generalizability', 'causality']","['scientific', 'pseudoscientific']",18
19,"['consonants', 'vowels', 'syllables', 'stress']","['analyticlanguages', 'syntheticlanguages']",19
20,"['branches', 'leaves', 'flowers', 'fruit']","['angiosperms', 'gymnosperms']",20
21,"['plot', 'characters', 'tone', 'theme']","['drama', 'comedy']",21
22,"['latitude', 'oceancurrents', 'windpatterns', 'terrain']","['tropicalclimates', 'polarclimates']",22
23,"['atomicnumber', 'meltingpoint', 'density', 'reactivity']","['innertransitionmetals', 'poormetals']",23
24,"['pitch', 'timbre', 'loudness', 'duration']","['pianotones', 'vocaltones']",24
25,"['suspense', 'characterdevelopment', 'dialog', 'actionsequences']","['thrillers', 'dramas']",25
26,"['mass', 'orbit', 'composition', 'rings']","['gasgiants', 'icegiants']",26
27,"['samplesize', 'significance', 'effectsize', 'confounds']","['validstudy', 'flawedstudy']",27
28,"['rhythm', 'melody', 'harmony', 'lyrics']","['rockmusic', 'classicalmusic']",28
29,"['legroom', 'luggagecapacity', 'fuelefficiency', 'safetyrating']","['sedans', 'SUVs']",29
30,"['phrases', 'meter', 'rhymescheme', 'figurativelanguage']","['lyricpoetry', 'narrativepoetry']",30
31,"['fuzz', 'breakup', 'sustain', 'warmth']","['cleanamptone', 'distortionamptone']",31
32,"['diameter', 'rotationalperiod', 'temperature', 'satellites']","['innerplanets', 'outerplanets']",32
33,"['elasticity', 'hardness', 'luster', 'streakcolor']","['metals', 'nonmetals']",33
34,"['subjectmatter', 'useoflight', 'composition', 'brushstrokes']","['realism', 'abstractionism']",34
