,feature_names,category_names,task_id
0,"['length', 'width', 'height', 'weight']","['furniture', 'vehicles']",0
1,"['sweetness', 'tartness', 'texture', 'color']","['fruits', 'vegetables']",1
2,"['legs', 'wings', 'fins', 'fur']","['mammals', 'birds']",2
3,"['rhythm', 'melody', 'harmony', 'tempo']","['classical', 'pop']",3
4,"['sodium', 'fat', 'protein', 'fiber']","['healthy', 'unhealthy']",4
5,"['hue', 'saturation', 'brightness', 'temperature']","['warmcolors', 'coolcolors']",5
6,"['hardness', 'malleability', 'luster', 'density']","['metals', 'nonmetals']",6
7,"['viscosity', 'transparency', 'conductivity', 'flammability']","['hazardous', 'nonhazardous']",7
8,"['consonants', 'vowels', 'syllables', 'accent']","['English', 'Spanish']",8
9,"['bass', 'treble', 'volume', 'distortion']","['rock', 'jazz']",9
10,"['altitude', 'cloudcover', 'precipitation', 'windspeed']","['sunnydays', 'rainydays']",10
11,"['length', 'complexity', 'positivity', 'formality']","['casualemails', 'formalemails']",11
12,"['stripes', 'spots', 'solid', 'patches']","['cats', 'dogs']",12
13,"['chapters', 'characters', 'setting', 'theme']","['fiction', 'nonfiction']",13
14,"['Dodge', 'Chrysler', 'Honda', 'Toyota']","['domestic', 'imported']",14
15,"['price', 'bedrooms', 'bathrooms', 'lotsize']","['houses', 'apartments']",15
16,"['passing', 'rushing', 'tackling', 'kicking']","['offense', 'defense']",16
17,"['putts', 'chips', 'drives', 'bunkers']","['beginner', 'advanced']",17
18,"['sodium', 'cholesterol', 'protein', 'sugar']","['healthycereal', 'sugarycereal']",18
19,"['consonants', 'vowels', 'nouns', 'verbs']","['English', 'French']",19
20,"['size', 'shape', 'texture', 'taste']","['fruits', 'vegetables']",20
21,"['wingspan', 'beakshape', 'feathercolor', 'nestshape']","['landbirds', 'waterbirds']",21
22,"['price', 'enginesize', 'passengercapacity', 'fuelefficiency']","['economycars', 'luxurycars']",22
23,"['rhythm', 'melody', 'harmony', 'lyrics']","['rock', 'classical']",23
24,"['brushstrokes', 'colorpalette', 'subjectmatter', 'composition']","['abstractart', 'representationalart']",24
25,"['crunchy', 'chewy', 'salty', 'sweet']","['chips', 'candy']",25
26,"['size', 'shape', 'pattern', 'habitat']","['fish', 'mammals']",26
