,feature_names,category_names,task_id
0,"['length', 'width', 'height', 'weight']","['vehicles', 'animals']",0
1,"['size', 'shape', 'texture', 'temperature']","['foods', 'plants']",1
2,"['loudness', 'pitch', 'tempo', 'genre']","['music', 'speech']",2
3,"['legs', 'wings', 'fins', 'habitat']","['mammals', 'reptiles']",3
4,"['consonants', 'vowels', 'syllables', 'accent']","['languages', 'dialects']",4
5,"['speed', 'acceleration', 'mass', 'spin']","['particles', 'waves']",5
6,"['voltage', 'current', 'resistance', 'frequency']","['circuits', 'devices']",6
7,"['magnitude', 'depth', 'location', 'time']","['earthquakes', 'storms']",7
8,"['aroma', 'flavor', 'texture', 'spices']","['fruits', 'vegetables']",8
9,"['rhythm', 'melody', 'timbre', 'lyrics']","['rock', 'classical']",9
10,"['hue', 'saturation', 'value', 'temperature']","['colors', 'weather']",10
11,"['countries', 'capitals', 'language', 'currency']","['continents', 'regions']",11
12,"['author', 'title', 'year', 'genre']","['books', 'articles']",12
13,"['actor', 'director', 'genre', 'rating']","['movies', 'shows']",13
14,"['system', 'planet', 'moon', 'ring']","['solar', 'exoplanets']",14
15,"['bats', 'balls', 'bases', 'runs']","['baseball', 'cricket']",15
16,"['keys', 'timesignature', 'tempo', 'instruments']","['jazz', 'electronic']",16
17,"['limbs', 'habitat', 'diet', 'size']","['amphibians', 'birds']",17
18,"['decade', 'genre', 'singer', 'hits']","['oldies', 'newwave']",18
19,"['brand', 'displacement', 'aspiration', 'cylinders']","['trucks', 'cars']",19
20,"['alignment', 'hitpoints', 'abilities', 'classes']","['heroes', 'villains']",20
21,"['sugar', 'caffeine', 'alcohol', 'carbonation']","['sodas', 'juices']",21
22,"['sleeves', 'collar', 'buttons', 'pockets']","['shirts', 'jackets']",22
23,"['protein', 'fat', 'carbs', 'fiber']","['meats', 'vegetables']",23
24,"['plot', 'characters', 'author', 'awards']","['dramas', 'comedies']",24
25,"['longitude', 'latitude', 'area', 'population']","['countries', 'states']",25
26,"['budget', 'cast', 'director', 'rating']","['indie', 'blockbuster']",26
27,"['legs', 'stripes', 'habitat', 'conservation']","['zebras', 'tigers']",27
28,"['gluten', 'dairy', 'nuts', 'fat']","['safe', 'unsafe']",28
29,"['price', 'amenities', 'location', 'rating']","['hotels', 'airbnbs']",29
30,"['bass', 'drums', 'guitar', 'vocals']","['rock', 'pop']",30
31,"['length', 'fabric', 'pattern', 'neckline']","['dresses', 'pants']",31
32,"['processor', 'GPU', 'RAM', 'storage']","['laptops', 'desktops']",32
33,"['scent', 'color', 'shape', 'origin']","['roses', 'tulips']",33
34,"['sugar', 'butter', 'flour', 'bakingtime']","['cookies', 'cakes']",34
35,"['feathers', 'beak', 'feet', 'habitat']","['seabirds', 'songbirds']",35
36,"['multiplayer', 'genre', 'platform', 'rating']","['games', 'apps']",36
37,"['latitude', 'annualrain', 'soil', 'crops']","['temperate', 'tropical']",37
38,"['price', 'age', 'mileage', 'mpg']","['used', 'new']",38
39,"['chromosomes', 'inheritance', 'phenotype', 'habitat']","['mice', 'flies']",39
40,"['protein', 'carbs', 'fat', 'calories']","['healthy', 'unhealthy']",40
41,"['consonants', 'vowels', 'accent', 'origin']","['English', 'Spanish']",41
42,"['bristles', 'weight', 'swivel', 'handle']","['manual', 'electric']",42
43,"['plot', 'characters', 'setting', 'author']","['mysteries', 'thrillers']",43
44,"['strings', 'valves', 'size', 'family']","['violins', 'tubas']",44
45,"['petals', 'leaves', 'height', 'bloomingseason']","['annuals', 'perennials']",45
46,"['memory', 'storage', 'screensize', 'camera']","['tablets', 'phones']",46
47,"['countries', 'languages', 'religion', 'government']","['Asia', 'Europe']",47
48,"['caffeine', 'calories', 'flavor', 'carbonation']","['coffee', 'tea']",48
49,"['fur', 'habitat', 'diet', 'conservationstatus']","['foxes', 'bears']",49
50,"['stitches', 'yarnweight', 'needles', 'yardage']","['sweaters', 'scarves']",50
51,"['composer', 'instruments', 'tempo', 'period']","['Baroque', 'Romantic']",51
52,"['engine', 'transmission', 'mpg', 'seating']","['trucks', 'SUVs']",52
53,"['artist', 'medium', 'genre', 'movement']","['traditional', 'modern']",53
54,"['regions', 'grapes', 'aging', 'sweetness']","['reds', 'whites']",54
55,"['keys', 'strings', 'valves', 'family']","['woodwinds', 'brass']",55
56,"['planets', 'moons', 'rings', 'distance']","['gasgiants', 'terrestrials']",56
57,"['plot', 'setting', 'characters', 'author']","['fiction', 'nonfiction']",57
58,"['branches', 'leaves', 'flowers', 'seeds']","['conifers', 'flowering']",58
59,"['countries', 'capitals', 'continents', 'languages']","['developed', 'developing']",59
60,"['weight', 'reps', 'sets', 'musclegroup']","['strength', 'cardio']",60
61,"['regions', 'aromas', 'acidity', 'processing']","['light', 'dark']",61
62,"['precious', 'semiprecious', 'color', 'hardness']","['crystals', 'gems']",62
63,"['fur', 'feathers', 'habitat', 'diet']","['predators', 'prey']",63
64,"['bass', 'drums', 'vocals', 'genre']","['metal', 'pop']",64
65,"['consonants', 'vowels', 'tone', 'alphabet']","['Asian', 'European']",65
66,"['Hokusai', 'Monet', 'VanGogh', 'Picasso']","['traditional', 'modern']",66
67,"['crust', 'sauce', 'toppings', 'size']","['hand-tossed', 'deepdish']",67
68,"['pride', 'herd', 'habitat', 'conservation']","['lions', 'elephants']",68
69,"['flexibility', 'balance', 'strength', 'cardio']","['yoga', 'pilates']",69
70,"['plot', 'characters', 'author', 'genre']","['classics', 'contemporary']",70
71,"['countries', 'capitals', 'languages', 'continents']","['countries', 'capitals']",71
72,"['fuzz', 'wattage', 'speakers', 'pickups']","['acoustic', 'electric']",72
73,"['stripes', 'habitat', 'conservationstatus']","['bigcats', 'greatapes']",73
74,"['malts', 'hops', 'yeast', 'alcohol']","['ales', 'lagers']",74
75,"['woods', 'irons', 'wedges', 'putter']","['clubs', 'balls']",75
76,"['studio', 'director', 'rating', 'genre']","['dramas', 'comedies']",76
77,"['verses', 'themes', 'composer', 'period']","['choral', 'opera']",77
78,"['price', 'amenities', 'stars', 'location']","['luxury', 'budget']",78
79,"['lines', 'rhyme', 'theme', 'poet']","['sonnets', 'freeverse']",79
80,"['instruments', 'composer', 'period', 'nationality']","['orchestral', 'choral']",80
81,"['plot', 'characters', 'author', 'awards']","['literary', 'commercial']",81
82,"['fuzz', 'wattage', 'pickups', 'bridge']","['electric', 'acoustic']",82
83,"['abstract', 'realism', 'medium', 'movement']","['paintings', 'sculptures']",83
84,"['countries', 'ideologies', 'alliances', 'leaders']","['Axis', 'Allies']",84
85,"['crust', 'cheese', 'sauce', 'toppings']","['NY-style', 'Chicago-style']",85
86,"['fruits', 'spices', 'bases', 'garnishes']","['frozen', 'ontherocks']",86
87,"['petals', 'scent', 'meaning', 'season']","['roses', 'lilies']",87
88,"['chapters', 'characters', 'author', 'genre']","['fiction', 'nonfiction']",88
89,"['climate', 'soil', 'irrigation', 'machinery']","['organic', 'conventional']",89
90,"['engine', 'mpg', 'seating', 'cargospace']","['sedans', 'SUVs']",90
91,"['bands', 'albums', 'genre', 'era']","['classicrock', 'grunge']",91
92,"['plot', 'characters', 'author', 'genre']","['horror', 'romance']",92
93,"['abstract', 'realism', 'medium', 'movement']","['modern', 'post-modern']",93
94,"['processors', 'RAM', 'storage', 'graphics']","['laptops', 'desktops']",94
95,"['countries', 'languages', 'religion', 'government']","['Europe', 'Africa']",95
96,"['tuners', 'bridges', 'pickups', 'electronics']","['Fender', 'Gibson']",96
97,"['scent', 'longevity', 'notes', 'brand']","['niche', 'designer']",97
98,"['countries', 'borders', 'capitals', 'languages']","['oldworld', 'newworld']",98
