,feature_names,category_names,task_id
0,"['length', 'width', 'height']","['rectangles', 'triangles']",0
1,"['loudness', 'pitch', 'timbre']","['bells', 'horns']",1
2,"['temperature', 'pressure', 'viscosity']","['liquids', 'gases']",2
3,"['friendliness', 'intelligence', 'creativity']","['introverts', 'extroverts']",3
4,"['sweetness', 'sourness', 'bitterness']","['fruits', 'vegetables']",4
5,"['softness', 'elasticity', 'texture']","['fabrics', 'metals']",5
6,"['voltage', 'current', 'resistance']","['conductors', 'insulators']",6
7,"['mass', 'velocity', 'momentum']","['movingobjects', 'stationaryobjects']",7
8,"['hue', 'saturation', 'brightness']","['warmcolors', 'coolcolors']",8
9,"['sodium', 'fat', 'protein']","['healthyfoods', 'unhealthyfoods']",9
10,"['leglength', 'armlength', 'torsolength']","['mammals', 'birds']",10
11,"['opacity', 'translucence', 'transparency']","['solids', 'liquids']",11
12,"['networth', 'income', 'assets']","['richpeople', 'poorpeople']",12
13,"['specificity', 'sensitivity', 'accuracy']","['goodtests', 'badtests']",13
14,"['durability', 'portability', 'cost']","['consumergoods', 'industrialgoods']",14
15,"['consonants', 'vowels', 'syllables']","['Englishwords', 'Frenchwords']",15
16,"['rhythm', 'melody', 'harmony']","['classical', 'pop']",16
17,"['density', 'volume', 'shape']","['rocks', 'minerals']",17
18,"['strength', 'flexibility', 'balance']","['gymnasts', 'weightlifters']",18
19,"['speed', 'maneuverability', 'firepower']","['fighters', 'bombers']",19
20,"['rainfall', 'temperature', 'elevation']","['forests', 'deserts']",20
21,"['polarity', 'conductivity', 'malleability']","['metals', 'nonmetals']",21
22,"['frequency', 'amplitude', 'phase']","['waves', 'particles']",22
23,"['range', 'dispersion', 'skewness']","['normaldistributions', 'powerlawdistributions']",23
24,"['granularity', 'viscosity', 'volatility']","['sediments', 'igneous']",24
25,"['birthrate', 'deathrate', 'growthrate']","['developedcountries', 'developingcountries']",25
26,"['protein', 'fat', 'carbohydrate']","['animalproducts', 'plantproducts']",26
27,"['amplitude', 'frequency', 'phase']","['periodicmotion', 'chaoticmotion']",27
28,"['tensilestrength', 'hardness', 'ductility']","['alloys', 'composites']",28
29,"['rhythm', 'pitch', 'timbre']","['stringinstruments', 'windinstruments']",29
