,feature_names,category_names,task_id
0,"['color', 'shape', 'size', 'texture', 'hardness', 'weight']","['fruits', 'vegetables']",0
1,"['length', 'width', 'height', 'corners', 'symmetry', 'decoration']","['tables', 'chairs']",1
2,"['legs', 'wings', 'fur', 'feathers', 'eggs', 'beak']","['mammals', 'birds']",2
3,"['engine', 'wheels', 'doors', 'roof', 'seats', 'trunk']","['sedans', 'trucks']",3
4,"['sweet', 'sour', 'bitter', 'salty', 'umami', 'spicy']","['desserts', 'entrees']",4
5,"['loudness', 'pitch', 'tempo', 'melody', 'harmony', 'lyrics']","['rock', 'classical']",5
6,"['sodium', 'fat', 'protein', 'fiber', 'vitamins', 'minerals']","['healthy', 'unhealthy']",6
7,"['country', 'genre', 'mood', 'vocals', 'instruments', 'tempo']","['pop', 'rock']",7
8,"['width', 'height', 'depth', 'area', 'volume', 'density']","['solids', 'liquids']",8
9,"['mass', 'charge', 'spin', 'strangeness', 'charm', 'topness']","['mesons', 'baryons']",9
10,"['notes', 'rhythm', 'harmony', 'melody', 'timbre', 'tempo']","['jazz', 'classical']",10
11,"['legs', 'wings', 'feathers', 'fur', 'eggs', 'beak']","['birds', 'mammals']",11
12,"['sweetness', 'tartness', 'fruitiness', 'tannins', 'body', 'finish']","['red', 'white']",12
13,"['cushions', 'frame', 'legs', 'arms', 'back', 'seat']","['chairs', 'sofas']",13
14,"['engine', 'transmission', 'steering', 'brakes', 'exhaust', 'wheels']","['cars', 'trucks']",14
15,"['sodium', 'cholesterol', 'protein', 'fiber', 'sugar', 'fat']","['healthy', 'unhealthy']",15
16,"['length', 'frequency', 'amplitude', 'timbre', 'attack', 'delay']","['guitar', 'piano']",16
17,"['sepals', 'petals', 'stamens', 'pistils', 'stems', 'roots']","['monocots', 'dicots']",17
18,"['charge', 'spin', 'parity', 'isospin', 'strangeness', 'charm']","['mesons', 'baryons']",18
19,"['countries', 'eras', 'styles', 'forms', 'instruments', 'composers']","['classical', 'jazz']",19
20,"['shape', 'symmetry', 'edges', 'vertices', 'faces', 'corners']","['prisms', 'pyramids']",20
21,"['crust', 'sauce', 'toppings', 'cheese', 'spices', 'vegetables']","['pizza', 'pasta']",21
22,"['speed', 'maneuverability', 'firepower', 'armor', 'stealth', 'sensors']","['planes', 'tanks']",22
23,"['rhythm', 'melody', 'harmony', 'tonality', 'timbre', 'lyrics']","['rock', 'pop']",23
24,"['mass', 'lifespan', 'habitat', 'diet', 'predator', 'prey']","['herbivores', 'carnivores']",24
25,"['custody', 'education', 'support', 'property', 'parenting', 'move']","['plaintiff', 'defendant']",25
26,"['speed', 'memory', 'screen', 'battery', 'camera', 'size']","['phones', 'tablets']",26
27,"['shape', 'frosting', 'filling', 'batter', 'topping', 'decorations']","['cakes', 'pies']",27
28,"['climate', 'soil', 'irrigation', 'fertilizer', 'pests', 'weeds']","['fruits', 'vegetables']",28
29,"['shape', 'aerodynamics', 'engine', 'controls', 'armament', 'stealth']","['fighters', 'bombers']",29
30,"['cylinders', 'heads', 'valves', 'displacement', 'torque', 'filters']","['gasoline', 'diesel']",30
31,"['texture', 'acidity', 'sweetness', 'aroma', 'body', 'bitterness']","['reds', 'whites']",31
32,"['harmony', 'melody', 'tempo', 'rhythm', 'vocals', 'lyrics']","['classical', 'pop']",32
33,"['price', 'practicality', 'capacity', 'handling', 'comfort', 'features']","['sedans', 'SUVs']",33
34,"['shape', 'weight', 'balance', 'flex', 'grip', 'strings']","['woods', 'irons']",34
35,"['crust', 'cheese', 'sauce', 'toppings', 'spices', 'thickness']","['pizza', 'calzones']",35
36,"['frequency', 'amplitude', 'attack', 'delay', 'sustain', 'release']","['guitar', 'piano']",36
37,"['leaves', 'flowers', 'seeds', 'roots', 'stems', 'bark']","['angiosperms', 'gymnosperms']",37
38,"['length', 'pattern', 'material', 'buttons', 'pockets', 'collar']","['shirts', 'pants']",38
39,"['shape', 'filling', 'frosting', 'texture', 'layers', 'decorations']","['cakes', 'pies']",39
40,"['rhythm', 'melody', 'vocals', 'lyrics', 'instruments', 'harmony']","['rock', 'pop']",40
41,"['legs', 'wings', 'fur', 'feathers', 'eggs', 'beak']","['birds', 'mammals']",41
42,"['bitterness', 'acidity', 'sweetness', 'body', 'aroma', 'finish']","['coffee', 'tea']",42
43,"['processor', 'memory', 'screen', 'battery', 'camera', 'speakers']","['laptops', 'tablets']",43
44,"['crust', 'cheese', 'sauce', 'toppings', 'herbs', 'thickness']","['pizza', 'pasta']",44
45,"['custody', 'support', 'education', 'property', 'parenting', 'holidays']","['plaintiff', 'defendant']",45
46,"['neck', 'body', 'fretboard', 'bridge', 'tuners', 'pickups']","['acoustic', 'electric']",46
47,"['bark', 'leaves', 'flowers', 'seeds', 'roots', 'lifespan']","['conifers', 'flowering']",47
48,"['length', 'sleeves', 'collar', 'buttons', 'pockets', 'material']","['shirts', 'jackets']",48
49,"['shape', 'filling', 'frosting', 'layers', 'texture', 'decorations']","['cakes', 'cookies']",49
50,"['size', 'mushrooms', 'olives', 'onions', 'peppers', 'meat']","['veggies', 'meats']",50
51,"['treble', 'bass', 'volume', 'distortion', 'effects', 'pickups']","['electric', 'acoustic']",51
52,"['acidity', 'sweetness', 'tannins', 'oak', 'finish', 'aroma']","['reds', 'whites']",52
53,"['comfort', 'handling', 'capacity', 'transmission', '4x4', 'mileage']","['sedans', 'trucks']",53
54,"['custody', 'support', 'education', 'property', 'holidays', 'move']","['plaintiff', 'defendant']",54
55,"['screen', 'battery', 'camera', 'speed', 'memory', 'size']","['tablets', 'phones']",55
56,"['rhythm', 'vocals', 'lyrics', 'melody', 'harmony', 'tempo']","['rock', 'pop']",56
57,"['leaves', 'flowers', 'bark', 'roots', 'seeds', 'lifespan']","['angiosperms', 'gymnosperms']",57
58,"['shape', 'weight', 'grip', 'shaft', 'loft', 'bounce']","['woods', 'irons']",58
59,"['flour', 'leavening', 'fat', 'sugar', 'eggs', 'flavorings']","['cakes', 'cookies']",59
60,"['shape', 'edges', 'faces', 'vertices', 'symmetry', 'proportions']","['cubes', 'spheres']",60
61,"['crust', 'cheese', 'sauce', 'spices', 'toppings', 'thickness']","['pizza', 'stromboli']",61
62,"['treble', 'bass', 'distortion', 'volume', 'sustain', 'effects']","['electric', 'acoustic']",62
63,"['mileage', 'handling', 'comfort', 'capacity', '4WD', 'transmission']","['sedans', 'trucks']",63
64,"['screen', 'camera', 'battery', 'memory', 'processor', 'speakers']","['phones', 'tablets']",64
65,"['rhythm', 'vocals', 'lyrics', 'instruments', 'melody', 'harmony']","['rock', 'classical']",65
66,"['leaves', 'flowers', 'seeds', 'bark', 'roots', 'lifespan']","['conifers', 'flowering']",66
67,"['sleeves', 'buttons', 'collar', 'pockets', 'length', 'material']","['shirts', 'sweaters']",67
68,"['shape', 'filling', 'frosting', 'layers', 'decorations', 'texture']","['pies', 'turnovers']",68
69,"['countries', 'eras', 'forms', 'styles', 'instruments', 'composers']","['baroque', 'classical']",69
