,feature_names,category_names,task_id
0,"['length', 'width', 'height', 'weight']","['furniture', 'vehicles']",0
1,"['stripes', 'spots', 'color', 'legs']","['cats', 'dogs']",1
2,"['wingspan', 'beakshape', 'feathercolor', 'nesttype']","['seabirds', 'songbirds']",2
3,"['enginesize', 'wheelsize', 'seatingcapacity', 'fueltype']","['cars', 'trucks']",3
4,"['processorspeed', 'RAM', 'storage', 'graphics']","['laptops', 'desktops']",4
5,"['bladelength', 'handlematerial', 'bladetype', 'origin']","['kitchenknives', 'pocketknives']",5
6,"['sugarcontent', 'carbonation', 'caffeine', 'flavor']","['sodas', 'juices']",6
7,"['tempo', 'key', 'vocals', 'instrumentation']","['rock', 'jazz']",7
8,"['petalshape', 'petalcolor', 'leafshape', 'height']","['roses', 'tulips']",8
9,"['spicelevel', 'meat', 'rice', 'veggies']","['curry', 'stirfry']",9
10,"['pages', 'cover', 'illustrations', 'genre']","['novels', 'textbooks']",10
11,"['countries', 'continents', 'language', 'climate']","['developed', 'developing']",11
12,"['protons', 'electrons', 'atomicmass', 'reactivity']","['metals', 'nonmetals']",12
13,"['eruptionsize', 'elevation', 'temperature', 'location']","['shieldvolcanoes', 'compositevolcanoes']",13
14,"['position', 'dribbling', 'passing', 'shooting']","['guards', 'forwards']",14
15,"['coatlength', 'sheddingamount', 'exerciseneeds', 'barkingtendency']","['smalldogs', 'largedogs']",15
16,"['shellshape', 'meattexture', 'meatflavor', 'origin']","['clams', 'oysters']",16
17,"['ABV', 'color', 'aroma', 'flavor']","['IPAs', 'lagers']",17
18,"['planets', 'moons', 'rings', 'distancefromsun']","['gasgiants', 'terrestrialplanets']",18
19,"['bass', 'drums', 'guitar', 'vocals']","['rockbands', 'popbands']",19
20,"['branches', 'leaves', 'flowers', 'seeds']","['deciduoustrees', 'coniferoustrees']",20
21,"['mutualism', 'parasitism', 'predation', 'competition']","['symbioticrelationships', 'antagonisticrelationships']",21
22,"['circumference', 'sugarcontent', 'firmness', 'color']","['apples', 'oranges']",22
23,"['countriesinvolved', 'startdate', 'duration', 'deathtoll']","['ancientwars', 'modernwars']",23
24,"['length', 'weave', 'material', 'pattern']","['scarves', 'blankets']",24
25,"['polygons', 'angles', 'symmetry', 'dimensions']","['2Dshapes', '3Dshapes']",25
26,"['cookingtime', 'texture', 'flavor', 'spiciness']","['grains', 'legumes']",26
27,"['size', 'habitats', 'diet', 'socialstructure']","['herdanimals', 'solitaryanimals']",27
28,"['strings', 'percussion', 'brass', 'woodwind']","['orchestralsections', 'jazzsections']",28
29,"['leaders', 'values', 'rituals', 'texts']","['easternreligions', 'westernreligions']",29
30,"['crust', 'sauce', 'cheese', 'toppings']","['thincrustpizza', 'deepdishpizza']",30
31,"['humidity', 'sunlight', 'water', 'fertilizer']","['tropicalplants', 'desertplants']",31
32,"['lenses', 'imagequality', 'size', 'weight']","['DSLRcameras', 'mirrorlesscameras']",32
33,"['wifi', 'storage', 'RAM', 'batterylife']","['tablets', 'laptops']",33
34,"['sugar', 'eggs', 'fat', 'flour']","['cakes', 'cookies']",34
35,"['branches', 'roots', 'flowers', 'lifespan']","['trees', 'shrubs']",35
36,"['countries', 'governments', 'economics', 'demographics']","['developedregions', 'developingregions']",36
37,"['size', 'orbits', 'composition', 'distance']","['innerplanets', 'outerplanets']",37
38,"['beat', 'lyrics', 'production', 'features']","['hiphop', 'pop']",38
39,"['stripes', 'habitat', 'diet', 'size']","['bigcats', 'smallcats']",39
40,"['length', 'dialogue', 'characters', 'themes']","['novels', 'shortstories']",40
41,"['wood', 'finish', 'electronics', 'strings']","['acousticguitars', 'electricguitars']",41
42,"['texture', 'shape', 'filling', 'frosting']","['cupcakes', 'donuts']",42
43,"['countries', 'leaders', 'alliances', 'ideologies']","['allies', 'axispowers']",43
44,"['trunkspace', 'horsepower', 'handling', 'transmission']","['sedans', 'SUVs']",44
45,"['length', 'plot', 'characters', 'setting']","['movies', 'TVshows']",45
46,"['crustaceans', 'mollusks', 'echinoderms', 'chordates']","['invertebrates', 'vertebrates']",46
47,"['rhythm', 'melody', 'lyrics', 'instruments']","['popmusic', 'classicalmusic']",47
48,"['petals', 'leaves', 'stem', 'roots']","['monocots', 'dicots']",48
49,"['flour', 'sugar', 'butter', 'eggs']","['cookies', 'cakes']",49
50,"['length', 'complexity', 'rhyme', 'imagery']","['sonnets', 'freeverse']",50
51,"['countries', 'capitals', 'languages', 'population']","['Asiancountries', 'Europeancountries']",51
52,"['size', 'batterylife', 'storage', 'network']","['smartphones', 'basicphones']",52
53,"['plot', 'characters', 'setting', 'dialogue']","['dramas', 'comedies']",53
54,"['graphics', 'gameplay', 'controls', 'multiplayer']","['RPGs', 'FPSgames']",54
55,"['crust', 'cheese', 'toppings', 'sauce']","['hand-tossedpizza', 'deepdishpizza']",55
56,"['foliage', 'bark', 'height', 'spread']","['evergreentrees', 'deciduoustrees']",56
57,"['countries', 'governments', 'income', 'HDI']","['developednations', 'developingnations']",57
58,"['size', 'plumage', 'habitat', 'diet']","['landbirds', 'waterbirds']",58
59,"['rhythm', 'melody', 'composition', 'lyrics']","['classical', 'modern']",59
60,"['stripes', 'mane', 'claws', 'habitat']","['bigcats', 'smallcats']",60
61,"['length', 'dialogue', 'themes', 'format']","['novels', 'shortstories']",61
62,"['processor', 'RAM', 'storage', 'graphics']","['desktops', 'laptops']",62
63,"['engine', 'tires', 'chassis', 'aerodynamics']","['openwheelracecars', 'stockcars']",63
64,"['harmonies', 'instrumentation', 'tempo', 'lyrics']","['country', 'rock']",64
65,"['crust', 'sauce', 'cheese', 'toppings']","['NewYorkstylepizza', 'Chicagostylepizza']",65
66,"['shelltexture', 'flavorprofile', 'origin', 'shape']","['clams', 'mussels']",66
67,"['color', 'clarity', 'cut', 'carat']","['diamonds', 'emeralds']",67
68,"['countries', 'ideologies', 'alliances', 'leaders']","['allies', 'axis']",68
69,"['seeds', 'leaves', 'roots', 'flowers']","['monocots', 'dicots']",69
70,"['crust', 'cheese', 'sauce', 'toppings']","['deepdishpizza', 'NYstylepizza']",70
71,"['processor', 'RAM', 'storage', 'screensize']","['laptops', 'tablets']",71
72,"['shape', 'feathers', 'diet', 'habitat']","['raptors', 'songbirds']",72
73,"['harmony', 'melody', 'tempo', 'lyrics']","['jazz', 'blues']",73
74,"['beans', 'meat', 'cheese', 'spices']","['burritos', 'tacos']",74
75,"['strings', 'wood', 'pickups', 'bodystyle']","['acousticguitars', 'electricguitars']",75
76,"['flour', 'sugar', 'butter', 'eggs']","['cookies', 'cupcakes']",76
77,"['processor', 'graphics', 'RAM', 'batterylife']","['PCs', 'Macs']",77
78,"['countries', 'leaders', 'values', 'practices']","['easternreligions', 'westernreligions']",78
79,"['crust', 'cheese', 'sauce', 'toppings']","['thincrustpizza', 'panpizza']",79
80,"['rhythm', 'melody', 'lyrics', 'instrumentation']","['hiphop', 'rock']",80
81,"['foliage', 'fruit', 'climate', 'growthcycle']","['tropicaltrees', 'temperatetrees']",81
82,"['pace', 'plot', 'characters', 'dialogue']","['actionfilms', 'dramas']",82
83,"['wood', 'strings', 'frets', 'pickups']","['acousticguitars', 'electricguitars']",83
84,"['beans', 'cheese', 'meat', 'spices']","['burritos', 'enchiladas']",84
85,"['seeds', 'stems', 'leaves', 'roots']","['monocots', 'dicots']",85
86,"['harmonies', 'tempo', 'lyrics', 'instruments']","['pop', 'rock']",86
87,"['hide', 'horns', 'habitat', 'diet']","['grazinganimals', 'predators']",87
88,"['shape', 'filling', 'frosting', 'decoration']","['cupcakes', 'cakes']",88
89,"['bass', 'drums', 'guitar', 'vocals']","['punkbands', 'metalbands']",89
90,"['length', 'weave', 'material', 'pattern']","['blankets', 'rugs']",90
91,"['movement', 'vocals', 'theme', 'costumes']","['moderndance', 'ballet']",91
92,"['hide', 'antlers', 'diet', 'habitat']","['deer', 'elk']",92
93,"['texture', 'shape', 'filling', 'icing']","['doughnuts', 'danishes']",93
94,"['rhythm', 'melody', 'composition', 'lyrics']","['pop', 'folk']",94
95,"['length', 'plot', 'setting', 'characters']","['novels', 'novellas']",95
96,"['sugar', 'butter', 'eggs', 'flour']","['cookies', 'brownies']",96
97,"['hide', 'claws', 'teeth', 'habitat']","['bigcats', 'bears']",97
98,"['bass', 'guitar', 'vocals', 'drums']","['rockbands', 'countrybands']",98
