,feature_names,category_names,task_id
0,"['shade', 'shape', 'texture', 'size']","['fruits', 'vegetables']",0
1,"['length', 'width', 'color', 'pattern']","['birds', 'fish']",1
2,"['temperature', 'pressure', 'viscosity', 'pH']","['metals', 'nonmetals']",2
3,"['pitch', 'timbre', 'tempo', 'dynamics']","['classical', 'pop']",3
4,"['hardness', 'luster', 'streak', 'cleavage']","['igneous', 'sedimentary']",4
5,"['legs', 'wings', 'habitat', 'diet']","['mammals', 'reptiles']",5
6,"['consonants', 'vowels', 'syllables', 'stress']","['Germanic', 'Romance']",6
7,"['mass', 'charge', 'spin', 'halflife']","['matter', 'antimatter']",7
8,"['latitude', 'longitude', 'elevation', 'rainfall']","['deserts', 'forests']",8
9,"['durability', 'flexibility', 'transparency', 'conductivity']","['insulators', 'conductors']",9
10,"['seeds', 'leaves', 'flowers', 'roots']","['monocots', 'dicots']",10
11,"['protons', 'neutrons', 'electrons', 'isotopes']","['elements', 'compounds']",11
12,"['gravity', 'distance', 'speed', 'trajectory']","['planets', 'moons']",12
13,"['rhythm', 'melody', 'harmony', 'lyrics']","['jazz', 'rock']",13
14,"['length', 'diameter', 'curvature', 'inclination']","['arteries', 'veins']",14
15,"['heat', 'light', 'water', 'fertilizer']","['annuals', 'perennials']",15
16,"['frequency', 'amplitude', 'phase', 'polarization']","['radio', 'microwave']",16
17,"['density', 'hardness', 'ductility', 'corrosion']","['ferrous', 'nonferrous']",17
18,"['latitude', 'currents', 'salinity', 'depth']","['coastal', 'openocean']",18
19,"['muscle', 'bone', 'organ', 'nerves']","['endocrine', 'immune']",19
20,"['episodic', 'semantic', 'procedural', 'emotional']","['declarative', 'nondeclarative']",20
21,"['id', 'ego', 'superego', 'oral']","['anal', 'phallic']",21
22,"['classical', 'operant', 'observational', 'cognitive']","['behaviorism', 'cognitivism']",22
23,"['recall', 'recognition', 'relearning', 'extinction']","['memory', 'forgetting']",23
24,"['morphology', 'phonology', 'syntax', 'semantics']","['formal', 'functional']",24
25,"['conditioning', 'reinforcement', 'punishment', 'shaping']","['learning', 'motivation']",25
26,"['sensation', 'perception', 'attention', 'encoding']","['bottom-up', 'top-down']",26
27,"['unconscious', 'preconscious', 'conscious', 'latency']","['manifest', 'latent']",27
28,"['genes', 'neurons', 'hormones', 'reflexes']","['nature', 'nurture']",28
29,"['survey', 'experiment', 'casestudy', 'ethnography']","['quantitative', 'qualitative']",29
30,"['mass', 'volume', 'density', 'phase']","['solids', 'liquids']",30
31,"['force', 'acceleration', 'velocity', 'momentum']","['kinetics', 'dynamics']",31
32,"['voltage', 'current', 'resistance', 'capacitance']","['AC', 'DC']",32
33,"['wavelength', 'frequency', 'amplitude', 'speed']","['light', 'sound']",33
34,"['potential', 'kinetic', 'thermal', 'chemical']","['energy', 'power']",34
35,"['fission', 'fusion', 'decay', 'binding']","['nuclear', 'atomic']",35
36,"['convex', 'concave', 'focallength', 'aberration']","['reflection', 'refraction']",36
37,"['stress', 'strain', 'modulus', 'fracture']","['ductile', 'brittle']",37
38,"['lift', 'drag', 'thrust', 'weight']","['aviation', 'marine']",38
39,"['latitude', 'longitude', 'altitude', 'climate']","['tropics', 'poles']",39
40,"['plot', 'character', 'setting', 'theme']","['fiction', 'nonfiction']",40
41,"['meter', 'rhyme', 'verse', 'stanza']","['poetry', 'prose']",41
42,"['perspective', 'shading', 'composition', 'color']","['painting', 'drawing']",42
43,"['tempo', 'melody', 'harmony', 'rhythm']","['classical', 'popular']",43
44,"['costume', 'lighting', 'sets', 'acting']","['theater', 'film']",44
45,"['line', 'shape', 'space', 'texture']","['2D', '3D']",45
46,"['tragedy', 'comedy', 'drama', 'realism']","['genres', 'movements']",46
47,"['Exposition', 'risingaction', 'climax', 'fallingaction']","['parts', 'structure']",47
48,"['concrete', 'abstract', 'freeverse', 'minimalism']","['forms', 'styles']",48
49,"['dance', 'music', 'visualarts', 'literature']","['disciplines', 'media']",49
50,"['mass', 'acceleration', 'force', 'energy']","['mechanics', 'thermodynamics']",50
51,"['conduction', 'convection', 'radiation', 'temperature']","['heattransfer', 'thermodynamics']",51
52,"['voltage', 'current', 'resistance', 'power']","['circuits', 'electronics']",52
53,"['wavelength', 'frequency', 'speed', 'diffraction']","['optics', 'electromagnetism']",53
54,"['atoms', 'molecules', 'compounds', 'mixtures']","['chemistry', 'physics']",54
55,"['kinetic', 'potential', 'internal', 'entropy']","['energy', 'thermodynamics']",55
56,"['genes', 'chromosomes', 'DNA', 'inheritance']","['molecularbiology', 'genetics']",56
57,"['continentaldrift', 'seafloorspreading', 'platetectonics']","['geology', 'earthscience']",57
58,"['weathering', 'erosion', 'deposition', 'rockcycle']","['geology', 'meteorology']",58
59,"['lunarcycle', 'seasons', 'solstices', 'equinoxes']","['astronomy', 'calendars']",59
60,"['line', 'shape', 'form', 'space']","['elements', 'principles']",60
61,"['hue', 'value', 'saturation', 'shade']","['colortheory', 'painting']",61
62,"['balance', 'emphasis', 'movement', 'rhythm']","['composition', 'design']",62
63,"['acrylic', 'oil', 'watercolor', 'tempera']","['painting', 'drawing']",63
64,"['contour', 'gesture', 'detail', 'rendering']","['sketching', 'drawing']",64
65,"['harmony', 'melody', 'rhythm', 'tempo']","['musictheory', 'composition']",65
66,"['printmaking', 'sculpture', 'photography', 'installation']","['processes', 'media']",66
67,"['realism', 'abstraction', 'conceptual', 'popart']","['styles', 'movements']",67
68,"['fresco', 'mosaic', 'stainedglass', 'tapestry']","['techniques', 'crafts']",68
69,"['theater', 'dance', 'music', 'visualarts']","['performingarts', 'finearts']",69
70,"['Bark', 'Branches', 'Leaves', 'Roots']","['Deciduous', 'Coniferous']",70
71,"['Shell', 'Foot', 'Mantle', 'Siphon']","['Bivalves', 'Gastropods']",71
72,"['Stamen', 'Pistil', 'Petals', 'Sepals']","['Monocots', 'Dicots']",72
73,"['Scales', 'Fins', 'Gills', 'Jaws']","['Cartilaginous', 'Bony']",73
