,feature_names,category_names,task_id
0,"['color', 'shape', 'texture', 'size', 'pattern', 'orientation']","['fruits', 'vegetables']",0
1,"['length', 'width', 'height', 'weight', 'material', 'temperature']","['tools', 'furniture']",1
2,"['pitch', 'timbre', 'tempo', 'rhythm', 'harmony', 'melody']","['classical', 'rock']",2
3,"['legs', 'wings', 'fins', 'fur', 'scales', 'feathers']","['mammals', 'birds']",3
4,"['algebra', 'calculus', 'geometry', 'trigonometry', 'statistics', 'logic']","['math', 'science']",4
5,"['sodium', 'protein', 'fiber', 'fat', 'carbohydrates', 'calories']","['healthy', 'unhealthy']",5
6,"['acceleration', 'torque', 'horsepower', 'fueltype', 'seating', 'cargospace']","['cars', 'trucks']",6
7,"['processor', 'RAM', 'storage', 'display', 'battery', 'ports']","['laptops', 'desktops']",7
8,"['capitol', 'population', 'area', 'climate', 'exports', 'language']","['countries', 'states']",8
9,"['draft', 'warp', 'weft', 'ply', 'spin', 'bloom']","['natural', 'synthetic']",9
10,"['sepals', 'petals', 'stamens', 'pistil', 'leaves', 'roots']","['flowers', 'trees']",10
11,"['plot', 'characters', 'theme', 'setting', 'dialogue', 'style']","['drama', 'comedy']",11
12,"['bass', 'drums', 'guitar', 'keyboards', 'vocals', 'production']","['rock', 'pop']",12
13,"['protons', 'electrons', 'neutrons', 'valence', 'isotopes', 'half-life']","['metals', 'nonmetals']",13
14,"['premises', 'conclusions', 'fallacies', 'syllogisms', 'inductive', 'deductive']","['logic', 'philosophy']",14
15,"['latitude', 'longitude', 'elevation', 'biome', 'climate', 'plates']","['geography', 'geology']",15
16,"['flash', 'exposure', 'aperture', 'focallength', 'sensor', 'lens']","['digital', 'film']",16
17,"['blues', 'jazz', 'soul', 'funk', 'rock', 'pop']","['genres', 'decades']",17
18,"['bakingpowder', 'yeast', 'flour', 'sugar', 'butter', 'eggs']","['bakedgoods', 'entrees']",18
19,"['frequency', 'amplitude', 'timbre', 'attack', 'decay', 'sustain']","['brass', 'woodwind']",19
20,"['mass', 'charge', 'spin', 'strangeness', 'charm', 'isotopicspin']","['baryons', 'mesons']",20
21,"['plot', 'protagonist', 'antagonist', 'conflict', 'resolution']","['settingfictional', 'nonfictional']",21
22,"['length', 'complexity', 'rhymescheme', 'imagery', 'theme', 'tone']","['sonnets', 'freeverse']",22
23,"['redbloodcells', 'whitebloodcells', 'platelets', 'plasma', 'antigens', 'antibodies']","['bloodcomponents', 'immunecells']",23
24,"['arithmetic', 'algebra', 'geometry', 'trigonometry', 'statistics', 'calculus']","['mathematics', 'sciences']",24
25,"['assets', 'liabilities', 'equity', 'income', 'expenses', 'cashflow']","['accounting', 'finance']",25
26,"['length', 'width', 'lumens', 'beamangle', 'colortemperature', 'CRI']","['indoorlights', 'outdoorlights']",26
27,"['processor', 'GPU', 'RAM', 'storage', 'display', 'batterylife']","['desktops', 'laptops']",27
28,"['gravity', 'atmosphere', 'temperature', 'geology', 'orbit', 'satellites']","['terrestrialplanets', 'gasgiants']",28
29,"['plot', 'characters', 'narrator', 'pointofview', 'symbolism', 'irony']","['novels', 'shortstories']",29
30,"['rhythm', 'melody', 'harmony', 'timbre', 'form', 'dynamics']","['classical', 'romantic']",30
31,"['focallength', 'aperture', 'shutterspeed', 'ISO', 'lighting', 'composition']","['photography', 'cinematography']",31
32,"['pitch', 'rhythm', 'melody', 'harmony', 'timbre', 'expression']","['classical', 'popular']",32
33,"['plot', 'protagonist', 'antagonist', 'conflict', 'climax', 'resolution']","['tragedies', 'comedies']",33
34,"['mass', 'lift', 'thrust', 'drag', 'torque', 'velocity']","['propelleraircraft', 'jetaircraft']",34
35,"['length', 'complexity', 'rhyme', 'meter', 'imagery', 'theme']","['freeverse', 'fixedform']",35
36,"['processor', 'RAM', 'GPU', 'storage', 'display', 'batterylife']","['tablets', 'laptops']",36
37,"['humidity', 'airpressure', 'windspeed', 'precipitation', 'temperature', 'cloudcover']","['meteorology', 'climatology']",37
38,"['demand', 'supply', 'equilibrium', 'elasticity', 'marginalutility', 'competition']","['microeconomics', 'macroeconomics']",38
