,feature_names,category_names,task_id
0,"['length', 'width', 'height', 'weight', 'color', 'texture']","['furniture', 'clothing']",0
1,"['enginesize', 'trunkspace', 'fuelefficiency', 'seatingcapacity', 'safetyrating', 'price']","['sedan', 'SUV']",1
2,"['sodium', 'calories', 'protein', 'fiber', 'sugar', 'fat']","['healthy', 'unhealthy']",2
3,"['rhythm', 'melody', 'harmony', 'lyrics', 'instrumentation', 'tempo']","['pop', 'rock']",3
4,"['diameter', 'rotationspeed', 'temperature', 'pressure', 'viscosity', 'volatility']","['star', 'planet']",4
5,"['limbs', 'habitat', 'diet', 'lifespan', 'size', 'socialstructure']","['mammal', 'reptile']",5
6,"['amplitude', 'frequency', 'phase', 'harmonics', 'attack', 'decay']","['acoustic', 'electronic']",6
7,"['resolution', 'refreshrate', 'responsetime', 'brightness', 'contrast', 'bezels']","['monitor', 'TV']",7
8,"['latitude', 'longitude', 'elevation', 'rainfall', 'temperature', 'vegetation']","['tropical', 'temperate']",8
9,"['atomicweight', 'meltingpoint', 'boilingpoint', 'density', 'reactivity', 'conductivity']","['metal', 'nonmetal']",9
10,"['wingspan', 'flightspeed', 'nestinghabit', 'migration', 'clutchsize', 'diet']","['raptor', 'songbird']",10
11,"['smoking', 'exercise', 'diet', 'alcohol', 'stress', 'sleep']","['healthylifestyle', 'unhealthylifestyle']",11
12,"['consonants', 'vowels', 'syllables', 'rhyme', 'meter', 'imagery']","['poem', 'prose']",12
13,"['equity', 'debt', 'revenue', 'expenses', 'assets', 'liabilities']","['profitable', 'unprofitable']",13
14,"['typos', 'formatting', 'grammar', 'vocabulary', 'structure', 'concision']","['well-written', 'poorly-written']",14
15,"['ram', 'cpu', 'gpu', 'storage', 'display', 'batterylife']","['laptop', 'desktop']",15
16,"['tannins', 'acidity', 'body', 'aroma', 'legs', 'finish']","['redwine', 'whitewine']",16
17,"['gears', 'suspension', 'brakes', 'handling', 'acceleration', 'topspeed']","['sportscar', 'familycar']",17
18,"['humidity', 'sunlight', 'drainage', 'nutrients', 'pests', 'yield']","['goodgrowingconditions', 'poorgrowingconditions']",18
19,"['flash', 'ISO', 'aperture', 'focallength', 'exposure', 'whitebalance']","['portraitsettings', 'landscapesettings']",19
20,"['plot', 'characters', 'setting', 'theme', 'pacing', 'dialogue']","['thriller', 'romance']",20
21,"['fibercount', 'datarate', 'attenuation', 'latency', 'protocols', 'connectors']","['coppercable', 'fiberopticcable']",21
22,"['beltranking', 'stances', 'kicks', 'blocks', 'forms', 'sparring']","['karate', 'judo']",22
23,"['rhythm', 'pitch', 'articulation', 'intonation', 'blend', 'balance']","['goodensemble', 'poorensemble']",23
24,"['crust', 'mantle', 'outercore', 'innercore', 'tectonicplates', 'volcanicactivity']","['terrestrialplanet', 'gasgiant']",24
25,"['length', 'complexity', 'memorability', 'likability', 'meaningfulness', 'culturalsignificance']","['hitsong', 'obscuresong']",25
26,"['dugouts', 'foullines', 'bases', 'fencedistance', 'fieldsurface', 'crowdnoise']","['baseballpark', 'footballstadium']",26
27,"['plotsize', 'soilquality', 'irrigation', 'exposure', 'slope', 'drainage']","['suitableforplanting', 'unsuitableforplanting']",27
28,"['sharpness', 'bokeh', 'chromaticaberration', 'distortion', 'vignetting', 'noise']","['highimagequality', 'lowimagequality']",28
29,"['consonants', 'vowels', 'syllables', 'stress', 'intonation', 'rhythm']","['English', 'French']",29
30,"['proteins', 'fats', 'carbohydrates', 'vitamins', 'minerals', 'fiber']","['balanceddiet', 'unhealthydiet']",30
31,"['length', 'complexity', 'realism', 'interactability', 'objectives', 'visuals']","['immersivegame', 'casualgame']",31
32,"['cruisingaltitude', 'range', 'passengers', 'cargocapacity', 'wingspan', 'fuelefficiency']","['airliner', 'fighterjet']",32
33,"['plot', 'characterdevelopment', 'setting', 'suspense', 'romance', 'action']","['drama', 'comedy']",33
34,"['processor', 'memory', 'storage', 'display', 'graphics', 'batterylife']","['gaminglaptop', 'ultrabook']",34
35,"['melody', 'harmony', 'rhythm', 'lyrics', 'instrumentation', 'vocals']","['popsong', 'classicalpiece']",35
36,"['slope', 'treespacing', 'trailwidth', 'features', 'access', 'views']","['beginnerhill', 'experthill']",36
37,"['spices', 'techniques', 'presentation', 'taste', 'aroma', 'textures']","['gourmetdish', 'homestyledish']",37
38,"['act1', 'act2', 'act3', 'protagonist', 'antagonist', 'conflict', 'resolution']","['comedy', 'tragedy']",38
