,feature_names,category_names,task_id
0,"['length', 'width', 'color', 'texture']","['vehicles', 'furniture']",0
1,"['size', 'shape', 'pattern', 'material']","['birds', 'fish']",1
2,"['height', 'width', 'hue', 'saturation']","['fruits', 'vegetables']",2
3,"['pitch', 'timbre', 'tempo', 'rhythm']","['classical', 'pop']",3
4,"['altitude', 'temperature', 'vegetation', 'wildlife']","['mountains', 'beaches']",4
5,"['leglength', 'beakshape', 'feathercolor', 'wingspan']","['hawks', 'doves']",5
6,"['wheelsize', 'doorstyle', 'rooftype', 'enginepower']","['sedans', 'trucks']",6
7,"['bladewidth', 'handletype', 'weight', 'balance']","['swords', 'knives']",7
8,"['sleevelength', 'collarstyle', 'buttontype', 'fabric']","['dresses', 'shirts']",8
9,"['processorspeed', 'RAM', 'storage', 'graphics']","['laptops', 'desktops']",9
10,"['length', 'diameter', 'firmness', 'taste']","['apples', 'oranges']",10
11,"['legs', 'antennae', 'wings', 'markings']","['ants', 'bees']",11
12,"['petalshape', 'sepalsize', 'fragrance', 'color']","['roses', 'tulips']",12
13,"['crust', 'sauce', 'topping', 'spices']","['pizzas', 'pastas']",13
14,"['headshape', 'earsize', 'tailcurl', 'furcolor']","['cats', 'dogs']",14
15,"['grainsize', 'hoppiness', 'color', 'carbonation']","['lagers', 'ales']",15
16,"['fatcontent', 'tang', 'firmness', 'saltiness']","['cheeses', 'yogurts']",16
17,"['acidity', 'aroma', 'body', 'bitterness']","['coffees', 'teas']",17
18,"['lensetype', 'shutterspeed', 'megapixels', 'zoom']","['DSLRs', 'point-and-shoots']",18
19,"['necklength', 'leglength', 'beakshape', 'plumage']","['geese', 'swans']",19
20,"['difficulty', 'holdtype', 'height', 'grading']","['bouldering', 'sportclimbing']",20
21,"['sweetness', 'tartness', 'juiciness', 'peelthickness']","['nectarines', 'plums']",21
22,"['proof', 'aging', 'blend', 'oakiness']","['whiskeys', 'rums']",22
23,"['softness', 'absorption', 'weave', 'elasticity']","['cotton', 'polyester']",23
24,"['predatorybehaviors', 'habitat', 'diet', 'size']","['wolves', 'foxes']",24
25,"['warmth', 'water-resistance', 'windresistance', 'fit']","['parkas', 'raincoats']",25
26,"['legshape', 'tailshape', 'maneshape', 'coatpattern']","['horses', 'zebras']",26
27,"['acidity', 'tannins', 'body', 'oakuse']","['cabernets', 'chardonnays']",27
28,"['branches', 'leafshape', 'bark', 'height']","['oaks', 'maples']",28
29,"['batterylife', 'screensize', 'weight', 'speakers']","['tablets', 'e-readers']",29
30,"['spiceblend', 'meat', 'sidedishes', 'sauce']","['curries', 'stews']",30
31,"['viscosity', 'acidity', 'sweetness', 'fruit']","['vinaigrettes', 'creamydressings']",31
32,"['carbonation', 'sugarcontent', 'calories', 'flavoring']","['colas', 'lemon-limes']",32
33,"['bladestyle', 'handlematerial', 'tangstyle', 'engraving']","['daggers', 'shortswords']",33
34,"['scalesize', 'finshape', 'schooling', 'bioluminescence']","['bettas', 'goldfish']",34
35,"['acidity', 'terroir', 'varietal', 'aging']","['oldworldwines', 'newworldwines']",35
36,"['symmetry', 'carat', 'clarity', 'cut']","['diamonds', 'emeralds']",36
37,"['megapixels', 'zoom', 'imagestabilization', 'lowlightcapability']","['DSLRs', 'mirrorless']",37
38,"['fibercontent', 'stitchtype', 'pattern', 'weight']","['wool', 'cotton']",38
39,"['finish', 'grain', 'fretboard', 'electronics']","['acoustics', 'electrics']",39
40,"['hue', 'chroma', 'value', 'temperature']","['warmcolors', 'coolcolors']",40
41,"['petalarrangement', 'colors', 'scent', 'foliage']","['lilies', 'daffodils']",41
42,"['chapters', 'characters', 'genre', 'publicationyear']","['fiction', 'nonfiction']",42
43,"['bass', 'percussion', 'vocals', 'lyrics']","['rock', 'rap']",43
44,"['length', 'loft', 'lieangle', 'bounce']","['drivers', 'putters']",44
45,"['acidity', 'roastlevel', 'origin', 'varietal']","['lightroasts', 'darkroasts']",45
46,"['crispness', 'juiciness', 'sweetness', 'firmness']","['apples', 'pears']",46
47,"['proof', 'aging', 'grains', 'flavors']","['bourbons', 'scotches']",47
48,"['foliage', 'bark', 'height', 'canopy']","['conifers', 'broadleaf']",48
49,"['viscosity', 'pigmentload', 'sheen', 'coverage']","['acrylics', 'oils']",49
50,"['neckshape', 'fretboard', 'pickups', 'tuners']","['Strats', 'LesPauls']",50
51,"['hops', 'malt', 'yeast', 'adjuncts']","['lagers', 'ales']",51
52,"['sweetness', 'acidity', 'tannins', 'alcohol']","['rieslings', 'chardonnays']",52
53,"['volume', 'aroma', 'flavor', 'mouthfeel']","['stouts', 'IPAs']",53
54,"['foliage', 'flowers', 'height', 'spread']","['annuals', 'perennials']",54
55,"['engine', 'drivetrain', 'suspension', 'brakes']","['sportscars', 'trucks']",55
56,"['proof', 'aging', 'grains', 'barreltype']","['bourbons', 'ryes']",56
57,"['acidity', 'body', 'tannins', 'oaktreatment']","['pinotnoirs', 'merlots']",57
58,"['pixels', 'sensorsize', 'fps', 'ISOrange']","['DSLRs', 'mirrorless']",58
59,"['fit', 'rise', 'wash', 'stretch']","['jeans', 'chinos']",59
60,"['neckshape', 'bodystyle', 'pickups', 'hardware']","['Stratocasters', 'Telecasters']",60
61,"['ABV', 'IBU', 'color', 'clarity']","['IPAs', 'stouts']",61
62,"['proof', 'blend', 'aging', 'flavoring']","['gins', 'vodkas']",62
63,"['cruststyle', 'sauce', 'toppings', 'spices']","['NewYorkstyle', 'Chicagostyle']",63
64,"['screensize', 'resolution', 'refreshrate', 'curve']","['LCD', 'OLED']",64
65,"['movement', 'complications', 'casematerial', 'waterresistance']","['dress', 'sport']",65
66,"['proof', 'aging', 'grains', 'flavorings']","['bourbons', 'whiskeys']",66
67,"['volume', 'bitterness', 'aroma', 'color']","['IPAs', 'lagers']",67
68,"['acidity', 'sugars', 'climate', 'terroir']","['oldworld', 'newworld']",68
69,"['sharpness', 'edgegeometry', 'handle', 'comfort']","['Western', 'Japanese']",69
70,"['joints', 'sensors', 'speech', 'locomotion']","['humanoid', 'wheeled']",70
71,"['aperture', 'shutterspeed', 'ISO', 'megapixels']","['DSLR', 'mirrorless']",71
72,"['neckshape', 'bridge', 'fretboard', 'electronics']","['Stratocaster', 'Telecaster']",72
73,"['mashbill', 'yeast', 'aging', 'char']","['bourbon', 'rye']",73
74,"['body', 'tannins', 'oak', 'climate']","['cabernetsauvignon', 'pinotnoir']",74
75,"['stimulant', 'depressant', 'hallucinogen', 'analgesic']","['opioids', 'amphetamines']",75
76,"['subject', 'form', 'artist', 'era']","['portraits', 'landscapes']",76
77,"['bass', 'drums', 'guitar', 'vocals']","['rock', 'pop']",77
78,"['proof', 'grains', 'aging', 'flavor']","['bourbon', 'scotch']",78
79,"['shape', 'icing', 'filling', 'texture']","['cupcakes', 'cookies']",79
80,"['climate', 'terroir', 'varietal', 'aging']","['oldworld', 'newworld']",80
81,"['aperture', 'ISO', 'shutterspeed', 'stabilization']","['DSLR', 'mirrorless']",81
82,"['neck', 'frets', 'pickups', 'bridge']","['Stratocaster', 'Telecaster']",82
83,"['hoppiness', 'maltiness', 'adjuncts', 'clarity']","['IPAs', 'lagers']",83
84,"['proof', 'blend', 'flavoring', 'smoothness']","['gin', 'vodka']",84
85,"['stitching', 'materials', 'sole', 'lacing']","['sneakers', 'dressshoes']",85
86,"['engine', 'transmission', 'drivetrain', 'suspension']","['sportscars', 'trucks']",86
87,"['paneltype', 'refreshrate', 'responsetime', 'curvature']","['LCD', 'OLED']",87
88,"['body', 'aroma', 'acidity', 'processing']","['Arabica', 'Robusta']",88
89,"['climate', 'aging', 'varietal', 'acidity']","['oldworld', 'newworld']",89
90,"['neckshape', 'scalelength', 'pickups', 'bridge']","['Fender', 'Gibson']",90
