,feature_names,category_names,task_id
0,"['weight', 'temperature', 'texture']","['metals', 'nonmetals']",0
1,"['size', 'shape', 'color']","['animals', 'plants']",1
2,"['length', 'width', 'height']","['furniture', 'clothing']",2
3,"['pitch', 'timbre', 'tempo']","['classical', 'pop']",3
4,"['sweetness', 'tartness', 'bitterness']","['fruits', 'vegetables']",4
5,"['hardness', 'ductility', 'luster']","['rocks', 'minerals']",5
6,"['legs', 'wings', 'fins']","['mammals', 'reptiles']",6
7,"['acidity', 'aroma', 'body']","['reds', 'whites']",7
8,"['intent', 'valence', 'arousal']","['positive', 'negative']",8
9,"['convexity', 'symmetry', 'ornamentation']","['modern', 'traditional']",9
10,"['viscosity', 'elasticity', 'volatility']","['solids', 'liquids']",10
11,"['current', 'resistance', 'voltage']","['conductors', 'insulators']",11
12,"['mass', 'velocity', 'momentum']","['kinetic', 'potential']",12
13,"['humidity', 'precipitation', 'temperature']","['rainy', 'sunny']",13
14,"['consonants', 'vowels', 'syllables']","['verbal', 'nonverbal']",14
15,"['saturation', 'value', 'hue']","['warm', 'cool']",15
16,"['frequency', 'amplitude', 'phase']","['periodic', 'nonperiodic']",16
17,"['reliability', 'fuelefficiency', 'safety']","['domestic', 'imported']",17
18,"['crunchy', 'chewy', 'smooth']","['snacks', 'meals']",18
19,"['crispness', 'juiciness', 'tenderness']","['fruits', 'vegetables']",19
20,"['savory', 'sweet', 'spicy']","['appetizers', 'entrees']",20
21,"['sodium', 'protein', 'calories']","['healthy', 'unhealthy']",21
22,"['legroom', 'luggage', 'amenities']","['economy', 'firstclass']",22
23,"['occupancy', 'location', 'amenities']","['hotels', 'airbnbs']",23
24,"['latency', 'throughput', 'reliability']","['cable', 'dsl']",24
25,"['range', 'precision', 'samplerate']","['analog', 'digital']",25
26,"['lift', 'drag', 'thrust']","['gliders', 'powered']",26
27,"['displacement', 'cylinders', 'torque']","['gas', 'diesel']",27
28,"['aperture', 'focallength', 'zoom']","['primes', 'zooms']",28
29,"['compression', 'sensitivity', 'pickuppattern']","['dynamic', 'condenser']",29
30,"['distortion', 'sustain', 'tuning']","['electric', 'acoustic']",30
31,"['gain', 'bandwidth', 'impedance']","['tube', 'solidstate']",31
32,"['springiness', 'chewiness', 'flakiness']","['pastries', 'breads']",32
33,"['proof', 'aroma', 'finish']","['ales', 'lagers']",33
34,"['tannins', 'acidity', 'legs']","['reds', 'whites']",34
35,"['clarity', 'carat', 'cut']","['diamonds', 'gems']",35
36,"['ram', 'cpu', 'gpu']","['desktops', 'laptops']",36
37,"['range', 'batterylife', 'portability']","['electric', 'gas']",37
38,"['blades', 'motor', 'battery']","['corded', 'cordless']",38
39,"['megapixels', 'zoom', 'stabilization']","['dslrs', 'mirrorless']",39
40,"['brightness', 'contrast', 'refreshrate']","['led', 'oled']",40
41,"['sensitivity', 'noisereduction', 'pickuppattern']","['lavalier', 'shotgun']",41
42,"['power', 'torque', 'tires']","['sportscars', 'off-road']",42
43,"['fuelefficiency', 'seating', 'cargospace']","['sedans', 'suvs']",43
44,"['downforce', 'cornering', 'topspeed']","['openwheel', 'stockcars']",44
45,"['flex', 'camber', 'edge']","['allmountain', 'park']",45
