,feature_names,category_names,task_id
0,"['Color', 'Shape', 'Size', 'Texture', 'Taste', 'Smell']","['Fruits', 'Vegetables']",0
1,"['Length', 'Width', 'Height', 'Weight', 'Material', 'Origin']","['Furniture', 'Appliances']",1
2,"['BeakShape', 'FeatherColor', 'SongType', 'NestType', 'Habitat', 'Diet']","['Shorebirds', 'Songbirds']",2
3,"['EngineSize', 'SeatingCapacity', 'FuelType', 'DriveType', 'SafetyRating', 'PriceRange']","['Sedans', 'Trucks']",3
4,"['BladeLength', 'HandleMaterial', 'EdgeType', 'TangStyle', 'GuardType', 'Decoration']","['KitchenKnives', 'PocketKnives']",4
5,"['LegLength', 'BeakShape', 'PlumageColor', 'Song', 'Habitat', 'Migration']","['Shorebirds', 'ForestBirds']",5
6,"['RAM', 'CPUSpeed', 'GPUType', 'StorageCapacity', 'BatteryLife', 'DisplaySize']","['Laptops', 'Desktops']",6
7,"['SepalWidth', 'SepalLength', 'PetalWidth', 'PetalLength', 'Scent', 'Color']","['Roses', 'Lilies']",7
8,"['ProteinContent', 'FatContent', 'FiberAmount', 'VitaminContent', 'Taste', 'Texture']","['Fruits', 'Vegetables']",8
9,"['PageCount', 'CoverMaterial', 'BindingType', 'FontSize', 'PaperQuality', 'Illustrations']","['Fiction', 'Nonfiction']",9
10,"['Conductivity', 'Ductility', 'Reactivity', 'Density', 'MeltingPoint', 'Abundance']","['Metals', 'Nonmetals']",10
11,"['NumberofStrings', 'BodyMaterial', 'NeckWidth', 'PickupType', 'Controls', 'ColorOptions']","['ElectricGuitars', 'AcousticGuitars']",11
12,"['NumberofLegs', 'EyePlacement', 'BodySegments', 'ReproductionMethod', 'Habitat', 'Diet']","['Insects', 'Arachnids']",12
13,"['NumberofWheels', 'EngineType', 'TransmissionType', 'BodyStyle', 'CargoCapacity', 'FuelEfficiency']","['Sedans', 'Trucks']",13
14,"['BladeSteel', 'HandleMaterial', 'OpeningMechanism', 'LockType', 'Portability', 'PriceRange']","['PocketKnives', 'HuntingKnives']",14
15,"['PetalArrangement', 'PetalColor', 'Scent', 'Height', 'BloomTime', 'Origin']","['Roses', 'Tulips']",15
16,"['ScreenSize', 'Resolution', 'CPUModel', 'RAMCapacity', 'GPUModel', 'BatteryCapacity']","['Tablets', 'Laptops']",16
17,"['Acidity', 'TanninLevel', 'Body', 'Sweetness', 'Finish', 'Vintage']","['RedWines', 'WhiteWines']",17
18,"['Cushioning', 'HeelDrop', 'ToeBoxShape', 'LacingSystem', 'Traction', 'Flexibility']","['RunningShoes', 'HikingBoots']",18
19,"['NumberofStrings', 'FretboardWood', 'BodyShape', 'BridgeType', 'Electronics', 'FinishOptions']","['ElectricGuitars', 'AcousticGuitars']",19
20,"['AlcoholContent', 'Color', 'Carbonation', 'Sweetness', 'ServingTemperature', 'Packaging']","['Beers', 'Wines']",20
21,"['Horsepower', 'Displacement', 'Drivetrain', 'Handling', 'Acceleration', 'Braking']","['SportsCars', 'SUVs']",21
22,"['Spiciness', 'Texture', 'Color', 'MainIngredients', 'CookingMethod', 'RegionofOrigin']","['Curries', 'StirFrys']",22
