,feature_names,category_names,task_id
0,"['wavelength', 'saturation', 'brightness', 'shape']","['fruits', 'vegetables']",0
1,"['length', 'width', 'color', 'pattern']","['birds', 'mammals']",1
2,"['size', 'texture', 'taste', 'scent']","['cake', 'pie']",2
3,"['pitch', 'timbre', 'tempo', 'harmony']","['classical', 'jazz']",3
4,"['height', 'speed', 'spin', 'trajectory']","['baseball', 'tennis']",4
5,"['mass', 'charge', 'spin', 'halflife']","['metal', 'nonmetal']",5
6,"['population', 'GDP', 'area', 'government']","['developed', 'developing']",6
7,"['legs', 'wings', 'fins', 'tail']","['landanimal', 'seaanimal']",7
8,"['points', 'rebounds', 'assists', 'blocks']","['guard', 'forward']",8
9,"['hardness', 'cleavage', 'luster', 'streak']","['igneous', 'sedimentary']",9
10,"['noun', 'verb', 'adjective', 'adverb']","['people', 'places']",10
11,"['amplitude', 'frequency', 'phase', 'waveform']","['periodic', 'nonperiodic']",11
12,"['temperature', 'pressure', 'volume', 'density']","['solid', 'liquid']",12
13,"['flexibility', 'durability', 'weight', 'grip']","['gymnastics', 'weightlifting']",13
14,"['caffeine', 'sugar', 'calories', 'carbonation']","['soda', 'juice']",14
15,"['spacing', 'kerning', 'leading', 'alignment']","['formal', 'casual']",15
16,"['hue', 'value', 'intensity', 'temperature']","['warm', 'cool']",16
17,"['genre', 'mood', 'tempo', 'instrumentation']","['rock', 'classical']",17
18,"['sugar', 'fiber', 'protein', 'fat']","['healthy', 'unhealthy']",18
19,"['protons', 'electrons', 'neutrons', 'mass']","['metal', 'nonmetal']",19
20,"['consonants', 'vowels', 'syllables', 'stress']","['Spanish', 'French']",20
21,"['rainfall', 'elevation', 'soiltype', 'temperature']","['desert', 'forest']",21
22,"['sodium', 'fat', 'protein', 'carbohydrates']","['snack', 'meal']",22
23,"['length', 'complexity', 'rhymescheme', 'imagery']","['sonnet', 'freeverse']",23
24,"['redbloodcells', 'whitebloodcells', 'platelets', 'plasma']","['blood', 'lymph']",24
25,"['actin', 'myosin', 'mitochondria', 'lysosomes']","['animalcell', 'plantcell']",25
26,"['plot', 'setting', 'theme', 'pointofview']","['mystery', 'romance']",26
27,"['radius', 'diameter', 'circumference', 'area']","['circle', 'rectangle']",27
28,"['mass', 'velocity', 'acceleration', 'force']","['kineticenergy', 'potentialenergy']",28
29,"['pitch', 'duration', 'timbre', 'volume']","['piano', 'strings']",29
30,"['wires', 'resistors', 'capacitors', 'transistors']","['analog', 'digital']",30
31,"['CPUspeed', 'RAM', 'storage', 'graphics']","['desktop', 'laptop']",31
32,"['wingspan', 'beakshape', 'feet', 'migratorypattern']","['duck', 'goose']",32
33,"['sepals', 'petals', 'stamens', 'pistils']","['monocot', 'dicot']",33
34,"['premises', 'conclusion', 'validity', 'soundness']","['deductive', 'inductive']",34
35,"['meltingpoint', 'hardness', 'malleability', 'conductivity']","['metal', 'nonmetal']",35
36,"['length', 'paragraphstructure', 'vocabulary', 'punctuation']","['essay', 'poem']",36
37,"['hue', 'chroma', 'value', 'temperature']","['complementary', 'analogous']",37
38,"['resolution', 'framerate', 'HDR', 'paneltype']","['TV', 'monitor']",38
39,"['displacement', 'cylinders', 'torque', 'mpg']","['sedan', 'truck']",39
40,"['wavelengths', 'luminosity', 'size', 'spectraltype']","['redgiant', 'whitedwarf']",40
41,"['noun', 'verb', 'adjective', 'adverb']","['subject', 'object']",41
42,"['texture', 'silhouette', 'detail', 'colorpalette']","['renaissance', 'modern']",42
43,"['sharpness', 'bokeh', 'vignetting', 'distortion']","['prime', 'zoom']",43
44,"['amplitude', 'frequency', 'timbre', 'harmonics']","['brass', 'woodwind']",44
45,"['votes', 'polls', 'funding', 'endorsements']","['republican', 'democrat']",45
46,"['corrosionresistance', 'strength', 'ductility', 'hardness']","['steel', 'aluminum']",46
47,"['beats', 'samples', 'effects', 'mixing']","['hiphop', 'rock']",47
48,"['acidity', 'tannins', 'body', 'aroma']","['redwine', 'whitewine']",48
49,"['keys', 'timesignature', 'tempo', 'dynamics']","['classical', 'jazz']",49
50,"['furcolor', 'tailshape', 'habitat', 'diet']","['fox', 'wolf']",50
51,"['stomata', 'vasculartissue', 'chloroplasts', 'cellwall']","['fern', 'conifer']",51
52,"['premise', 'assumption', 'conclusion', 'validity']","['deductive', 'inductive']",52
53,"['Leader', 'values', 'strategy', 'culture']","['authoritarian', 'democratic']",53
54,"['length', 'width', 'symmetry', 'colorpattern']","['fish', 'bird']",54
55,"['size', 'orbit', 'composition', 'rings']","['terrestrial', 'jovian']",55
56,"['producer', 'director', 'actors', 'budget']","['indie', 'blockbuster']",56
57,"['bass', 'drums', 'guitar', 'vocals']","['punk', 'folk']",57
58,"['stanzalength', 'rhyme', 'meter', 'imagery']","['lyric', 'narrative']",58
59,"['cookingmethod', 'sauce', 'sides', 'meat']","['italian', 'chinese']",59
60,"['armor', 'damage', 'speed', 'abilities']","['tank', 'assassin']",60
61,"['stitchtype', 'fabric', 'drape', 'embellishments']","['casual', 'formal']",61
