,feature_names,category_names,task_id
0,"['length', 'width', 'color', 'texture']","['vehicles', 'animals']",0
1,"['size', 'shape', 'texture', 'pattern']","['fruits', 'vegetables']",1
2,"['height', 'width', 'color', 'material']","['birds', 'fish']",2
3,"['length', 'diameter', 'color', 'spots']","['cats', 'dogs']",3
4,"['size', 'shape', 'flavor', 'consistency']","['desserts', 'entrees']",4
5,"['pitch', 'tempo', 'instrumentation', 'vocals']","['rock', 'classical']",5
6,"['calories', 'fat', 'protein', 'carbs']","['healthy', 'unhealthy']",6
7,"['altitude', 'precipitation', 'temperature', 'vegetation']","['mountains', 'plains']",7
8,"['amplitude', 'frequency', 'phase', 'harmonics']","['periodic', 'aperiodic']",8
9,"['mass', 'charge', 'spin', 'halflife']","['metals', 'nonmetals']",9
10,"['legs', 'wings', 'habitat', 'diet']","['mammals', 'reptiles']",10
11,"['acidity', 'tannins', 'body', 'finish']","['reds', 'whites']",11
12,"['crumb', 'crust', 'toppings', 'spices']","['thin', 'thick']",12
13,"['cylinders', 'drive', 'doors', 'transmission']","['sedan', 'truck']",13
14,"['singleton', 'double', 'triple', 'homerun']","['baseball', 'football']",14
15,"['canvas', 'brushstroke', 'color', 'style']","['portrait', 'landscape']",15
16,"['plot', 'characters', 'genre', 'format']","['fiction', 'nonfiction']",16
17,"['bass', 'drums', 'guitar', 'vocals']","['punk', 'country']",17
18,"['length', 'pattern', 'material', 'neckline']","['dress', 'pants']",18
19,"['cocoa', 'milk', 'foam', 'temperature']","['mocha', 'latte']",19
20,"['size', 'appendages', 'habitat', 'locomotion']","['aquatic', 'terrestrial']",20
21,"['grain', 'hops', 'yeast', 'alcohol']","['lager', 'ale']",21
22,"['shape', 'filling', 'frosting', 'sprinkles']","['round', 'square']",22
23,"['cpu', 'gpu', 'ram', 'storage']","['desktop', 'laptop']",23
24,"['dribbling', 'passing', 'shooting', 'defending']","['guards', 'forwards']",24
25,"['composition', 'light', 'focus', 'exposure']","['daytime', 'nighttime']",25
26,"['premise', 'dialogue', 'effects', 'score']","['drama', 'comedy']",26
27,"['distortion', 'effects', 'tuning', 'strings']","['metal', 'blues']",27
