,feature_names,category_names,task_id
0,"['shade', 'shape', 'size']","['fruits', 'vegetables']",0
1,"['temperature', 'texture', 'flavor']","['desserts', 'entrees']",1
2,"['pitch', 'timbre', 'tempo']","['classical', 'pop']",2
3,"['haircolor', 'eyecolor', 'height']","['women', 'men']",3
4,"['width', 'length', 'height']","['furniture', 'appliances']",4
5,"['acidity', 'sweetness', 'bitterness']","['wines', 'beers']",5
6,"['softness', 'weight', 'absorbency']","['towels', 'blankets']",6
7,"['durability', 'breathability', 'stretchiness']","['activewear', 'loungewear']",7
8,"['brightness', 'saturation', 'hue']","['warmcolors', 'coolcolors']",8
9,"['fatcontent', 'proteincontent', 'carbcontent']","['meats', 'grains']",9
10,"['altitude', 'cloudcover', 'precipitation']","['skidestinations', 'beachdestinations']",10
11,"['mileage', 'seatingcapacity', 'cargospace']","['sedans', 'trucks']",11
12,"['processorspeed', 'RAM', 'storage']","['laptops', 'desktops']",12
13,"['caffeinecontent', 'carbcontent', 'caloriecontent']","['sodas', 'juices']",13
14,"['scent', 'texture', 'foaminess']","['shampoos', 'conditioners']",14
15,"['spicelevel', 'creaminess', 'vegetarian']","['curries', 'pastas']",15
16,"['bitterness', 'carbonation', 'alcoholcontent']","['IPAs', 'lagers']",16
17,"['SPF', 'scent', 'consistency']","['sunscreens', 'lotions']",17
18,"['crunchiness', 'saltiness', 'sweetness']","['chips', 'crackers']",18
19,"['smokiness', 'oakiness', 'smoothness']","['scotches', 'bourbons']",19
20,"['acidity', 'body', 'aroma']","['coffees', 'teas']",20
21,"['fishiness', 'oiliness', 'flavor']","['salmon', 'tuna']",21
22,"['crispness', 'juiciness', 'sweetness']","['apples', 'oranges']",22
23,"['friendliness', 'trainability', 'energy']","['dogs', 'cats']",23
24,"['range', 'fuelefficiency', 'seating']","['electricvehicles', 'hybrids']",24
25,"['volatility', 'diversification', 'pastperformance']","['stocks', 'bonds']",25
26,"['prestige', 'affordability', 'practicality']","['luxurycars', 'familycars']",26
27,"['rarity', 'condition', 'provenance']","['antiques', 'collectibles']",27
28,"['magnification', 'clarity', 'zoomrange']","['binoculars', 'telescopes']",28
29,"['megapixels', 'zoom', 'videoquality']","['DSLRcameras', 'mirrorlesscameras']",29
30,"['bass', 'treble', 'soundstage']","['over-earheadphones', 'in-earheadphones']",30
31,"['flexibility', 'impactprotection', 'weight']","['runningshoes', 'hikingshoes']",31
32,"['proof', 'aroma', 'flavor']","['rums', 'gins']",32
33,"['cocoacontent', 'creaminess', 'nuttiness']","['milkchocolates', 'darkchocolates']",33
34,"['crunch', 'flavor', 'heatlevel']","['tortillachips', 'potatochips']",34
35,"['gamingperformance', 'displayquality', 'batterylife']","['console', 'PC']",35
36,"['acting', 'story', 'visuals']","['dramas', 'comedies']",36
37,"['rhythm', 'melody', 'lyrics']","['popmusic', 'rockmusic']",37
38,"['elegance', 'complexity', 'balance']","['whites', 'reds']",38
39,"['bitterness', 'sweetness', 'carbonation']","['colas', 'lemon-limes']",39
40,"['coverage', 'shine', 'longevity']","['foundations', 'concealers']",40
41,"['hold', 'texture', 'scent']","['hairgels', 'hairsprays']",41
42,"['warmth', 'waterproofing', 'style']","['wintercoats', 'raincoats']",42
43,"['creaminess', 'tanginess', 'probiotics']","['yogurts', 'kefirs']",43
44,"['leafiness', 'earthiness', 'strength']","['blackteas', 'herbalteas']",44
45,"['richness', 'nuttiness', 'acidity']","['espressodrinks', 'brewedcoffee']",45
46,"['heat', 'smokiness', 'sweetness']","['chilipeppers', 'bellpeppers']",46
47,"['crispness', 'tartness', 'sweetness']","['grannysmith', 'gala']",47
48,"['smoothness', 'peatiness', 'richness']","['singlemalts', 'blends']",48
49,"['minerality', 'fruitiness', 'tannins']","['cabernetsauvignon', 'pinotnoir']",49
