,feature_names,category_names,task_id
0,"['shade', 'shape', 'texture']","['fruits', 'vegetables']",0
1,"['size', 'color', 'pattern']","['birds', 'mammals']",1
2,"['height', 'width', 'density']","['cars', 'trucks']",2
3,"['tone', 'tempo', 'key']","['happysongs', 'sadsongs']",3
4,"['humidity', 'temperature', 'precipitation']","['summerweather', 'winterweather']",4
5,"['sodium', 'calories', 'fat']","['healthyfoods', 'unhealthyfoods']",5
6,"['length', 'diameter', 'weight']","['tools', 'toys']",6
7,"['brightness', 'saturation', 'hue']","['warmcolors', 'coolcolors']",7
8,"['pitch', 'timbre', 'volume']","['stringinstruments', 'windinstruments']",8
9,"['altitude', 'cloudcover', 'visibility']","['goodflyingconditions', 'badflyingconditions']",9
10,"['durability', 'comfort', 'style']","['athleticshoes', 'dressshoes']",10
11,"['bitterness', 'carbonation', 'alcoholcontent']","['beers', 'wines']",11
12,"['fuzziness', 'sweetness', 'firmness']","['citrusfruits', 'berries']",12
13,"['range', 'fuelefficiency', 'seatingcapacity']","['sedans', 'SUVs']",13
14,"['spicelevel', 'creaminess', 'vegetables']","['mildcurries', 'spicycurries']",14
15,"['caffeinecontent', 'sweetness', 'milkfat']","['caffeinateddrinks', 'decaffeinateddrinks']",15
16,"['crispness', 'juiciness', 'smokiness']","['grilledfoods', 'friedfoods']",16
17,"['softness', 'absorbency', 'durability']","['papertowels', 'tissues']",17
18,"['bitterness', 'carbonation', 'alcoholcontent']","['beers', 'cocktails']",18
19,"['accuracy', 'power', 'rateoffire']","['pistols', 'rifles']",19
20,"['refinement', 'prestige', 'interiorspace']","['economycars', 'luxurycars']",20
21,"['tartness', 'sweetness', 'skinthickness']","['apples', 'oranges']",21
22,"['flexibilitiy', 'impactprotection', 'traction']","['runningshoes', 'basketballshoes']",22
23,"['sharpness', 'balance', 'aesthetics']","['kitchenknives', 'pocketknives']",23
24,"['ABV', 'hoppiness', 'color']","['ales', 'lagers']",24
25,"['softness', 'durability', 'absorptivity']","['cotton', 'polyester']",25
26,"['crunch', 'sweetness', 'juiciness']","['apples', 'carrots']",26
27,"['flexibility', 'cushioning', 'stability']","['walkingshoes', 'runningshoes']",27
28,"['creaminess', 'cocoacontent', 'sweetness']","['milkchocolate', 'darkchocolate']",28
29,"['bitterness', 'acidity', 'aroma']","['lightroastcoffee', 'darkroastcoffee']",29
30,"['carbonation', 'alcoholcontent', 'calories']","['dietsoda', 'regularsoda']",30
31,"['crispness', 'flakiness', 'fluffiness']","['croissants', 'muffins']",31
32,"['smokiness', 'richness', 'saltiness']","['smokedmeat', 'curedmeat']",32
