,feature_names,category_names,task_id
0,"['brightness', 'saturation', 'hue', 'contrast']","['landscapes', 'portraits']",0
1,"['length', 'width', 'height', 'weight']","['furniture', 'appliances']",1
2,"['tempo', 'key', 'rhythm', 'harmony']","['pop', 'classical']",2
3,"['protein', 'fat', 'carbs', 'fiber']","['healthy', 'unhealthy']",3
4,"['cylinders', 'boxes', 'cones', 'spheres']","['shapes', 'solids']",4
5,"['sodium', 'cholesterol', 'sugar', 'calories']","['healthy', 'unhealthy']",5
6,"['legs', 'wings', 'fins', 'tails']","['mammals', 'reptiles']",6
7,"['bass', 'treble', 'tempo', 'volume']","['rock', 'jazz']",7
8,"['acidity', 'tannins', 'body', 'aroma']","['redwine', 'whitewine']",8
9,"['voltage', 'current', 'resistance', 'frequency']","['electronics', 'appliances']",9
10,"['suspense', 'romance', 'action', 'comedy']","['dramas', 'sitcoms']",10
11,"['nouns', 'verbs', 'adjectives', 'adverbs']","['grammar', 'vocabulary']",11
12,"['rain', 'sun', 'wind', 'temperature']","['summer', 'winter']",12
13,"['density', 'viscosity', 'acidity', 'elasticity']","['solids', 'liquids']",13
14,"['policies', 'values', 'branding', 'pricing']","['startups', 'corporations']",14
15,"['reliability', 'fueleconomy', 'safety', 'technology']","['sedans', 'trucks']",15
16,"['loyalty', 'empathy', 'positivity', 'ethics']","['good', 'bad']",16
17,"['plot', 'characters', 'setting', 'dialogue']","['dramas', 'comedies']",17
18,"['legs', 'wings', 'fins', 'tails']","['birds', 'fish']",18
19,"['acidity', 'tannins', 'body', 'oakiness']","['redwine', 'whitewine']",19
20,"['range', 'clarity', 'tone', 'sustain']","['electricguitars', 'acousticguitars']",20
21,"['offensive', 'defensive', 'specialteams', 'coaching']","['football', 'basketball']",21
22,"['rhythm', 'melody', 'harmony', 'lyrics']","['rock', 'pop']",22
23,"['length', 'pattern', 'collar', 'sleeves']","['formalwear', 'casualwear']",23
24,"['CPU', 'GPU', 'RAM', 'storage']","['laptops', 'desktops']",24
25,"['sprint', 'endurance', 'power', 'coordination']","['runners', 'swimmers']",25
26,"['price', 'practicality', 'looks', 'brand']","['high-end', 'budget']",26
27,"['suspense', 'characterdevelopment', 'worldbuilding', 'prose']","['fiction', 'nonfiction']",27
28,"['texture', 'shape', 'seasoning', 'preparation']","['appetizers', 'entrees']",28
29,"['plotting', 'pacing', 'worldbuilding', 'characterdevelopment']","['fantasy', 'literaryfiction']",29
30,"['elasticity', 'opacity', 'luster', 'hardness']","['metals', 'nonmetals']",30
31,"['phrasing', 'articulation', 'tone', 'intonation']","['wind', 'strings']",31
32,"['fibers', 'fit', 'washability', 'longevity']","['natural', 'synthetic']",32
33,"['lyrics', 'instrumentation', 'vocals', 'production']","['rock', 'pop']",33
34,"['size', 'complexity', 'realism', 'colorpalette']","['landscapes', 'portraits']",34
35,"['agility', 'strength', 'stamina', 'flexibility']","['gymnastics', 'weightlifting']",35
36,"['melody', 'harmony', 'rhythm', 'lyrics']","['classical', 'contemporary']",36
37,"['crispy', 'juicy', 'smoky', 'spicy']","['friedchicken', 'grilledchicken']",37
38,"['elasticity', 'ductility', 'reactivity', 'conductivity']","['metals', 'nonmetals']",38
39,"['exposure', 'composition', 'lighting', 'post-processing']","['landscapes', 'portraits']",39
40,"['softness', 'absorbency', 'durability', 'print']","['towels', 'bedsheets']",40
41,"['fruits', 'vegetables', 'grains', 'protein']","['healthy', 'unhealthy']",41
42,"['suspense', 'action', 'drama', 'comedy']","['thrillers', 'romanticcomedies']",42
43,"['crispy', 'flaky', 'buttery', 'chocolatey']","['cookies', 'donuts']",43
44,"['softness', 'support', 'adjustability', 'upholstery']","['mattresses', 'chairs']",44
45,"['crime', 'romance', 'horror', 'sci-fi']","['fiction', 'nonfiction']",45
46,"['agility', 'strength', 'flexibility', 'balance']","['gymnastics', 'yoga']",46
47,"['melody', 'harmony', 'texture', 'rhythm']","['orchestral', 'choral']",47
48,"['plot', 'characters', 'setting', 'themes']","['dramas', 'comedies']",48
49,"['pitch', 'control', 'velocity', 'movement']","['fastballs', 'curveballs']",49
50,"['tartness', 'sweetness', 'acidity', 'tannins']","['whites', 'reds']",50
51,"['cushioning', 'stability', 'flexibility', 'durability']","['running', 'training']",51
52,"['conditioning', 'cutting', 'hold', 'shine']","['shampoos', 'conditioners']",52
53,"['tune', 'tone', 'action', 'electronics']","['acousticguitars', 'electricguitars']",53
54,"['branches', 'roots', 'leaves', 'flowers']","['trees', 'bushes']",54
55,"['offensiveplays', 'defensiveschemes', 'specialteams', 'coachingstrategies']","['football', 'basketball']",55
56,"['speed', 'maneuverability', 'firepower', 'armor']","['fighters', 'bombers']",56
57,"['crispness', 'flakiness', 'butterytaste', 'chocolatechips']","['chocolatechipcookies', 'oatmealcookies']",57
58,"['fuelefficiency', 'horsepower', 'handling', 'luxuryfeatures']","['economycars', 'sportscars']",58
59,"['bass', 'treble', 'gain', 'effects']","['guitaramps', 'bassamps']",59
60,"['plotting', 'characters', 'setting', 'prose']","['literaryfiction', 'genrefiction']",60
61,"['spices', 'technique', 'sides', 'presentation']","['entrees', 'appetizers']",61
62,"['cushioning', 'flexibility', 'support', 'weight']","['runningshoes', 'basketballshoes']",62
63,"['sweetness', 'tanginess', 'creaminess', 'crunchytoppings']","['fruittarts', 'cheesecakes']",63
64,"['fuelefficiency', 'horsepower', 'passengercapacity', 'features']","['sedans', 'SUVs']",64
65,"['warmth', 'waterresistance', 'durability', 'style']","['wintercoats', 'raincoats']",65
66,"['crispness', 'flavor', 'spice', 'saltiness']","['potatochips', 'pretzels']",66
67,"['tightness', 'resonance', 'warmth', 'clarity']","['acousticguitars', 'electricguitars']",67
68,"['shape', 'icing', 'filling', 'texture']","['cupcakes', 'cookies']",68
69,"['offense', 'defense', 'transition', 'rebounding']","['basketball', 'hockey']",69
70,"['agility', 'speed', 'strength', 'endurance']","['soccer', 'swimming']",70
71,"['fruit', 'nuts', 'chocolate', 'caramel']","['fruitycandybars', 'nuttycandybars']",71
72,"['fibers', 'construction', 'breathability', 'support']","['t-shirts', 'jeans']",72
73,"['crispness', 'seasoning', 'dippingsauce', 'sides']","['friedchicken', 'chickenwings']",73
74,"['heat', 'smokiness', 'seasoning', 'sides']","['grilledmeats', 'smokedmeats']",74
75,"['harmony', 'melody', 'rhythm', 'structure']","['popsongs', 'classicalpieces']",75
76,"['moisture', 'hold', 'shine', 'frizzcontrol']","['curlyhairproducts', 'straighthairproducts']",76
77,"['cushioning', 'flexibility', 'support', 'breathability']","['runningshoes', 'crosstrainers']",77
78,"['spices', 'technique', 'texture', 'aroma']","['curries', 'stirfries']",78
79,"['dialogue', 'plot', 'characterdevelopment', 'pacing']","['dramas', 'comedies']",79
80,"['malts', 'hops', 'yeast', 'adjuncts']","['ales', 'lagers']",80
81,"['offensiveschemes', 'defensiveformations', 'specialteams', 'coaching']","['football', 'basketball']",81
82,"['lyrics', 'instrumentation', 'melody', 'vocals']","['pop', 'rock']",82
83,"['crispy', 'fluffy', 'buttery', 'sweet']","['pancakes', 'waffles']",83
84,"['arranging', 'improvisation', 'tone', 'technique']","['jazz', 'classical']",84
85,"['fruits', 'flowers', 'foliage', 'habitats']","['tropicalplants', 'temperateplants']",85
86,"['agility', 'speed', 'power', 'endurance']","['sprinting', 'distancerunning']",86
87,"['moisture', 'hold', 'volume', 'shine']","['curlyhair', 'straighthair']",87
88,"['sweetness', 'creaminess', 'crunch', 'fruit']","['icecreamsundaes', 'bananasplits']",88
89,"['body', 'acidity', 'tannins', 'oakinfluence']","['CabernetSauvignon', 'Chardonnay']",89
90,"['cushioning', 'support', 'flexibility', 'breathability']","['runningshoes', 'basketballshoes']",90
91,"['grain', 'water', 'filtration', 'aging']","['bourbon', 'scotch']",91
92,"['costumes', 'music', 'story', 'casting']","['dramas', 'comedies']",92
93,"['tactics', 'strategy', 'teamwork', 'skills']","['multiplayer', 'singleplayer']",93
94,"['fruits', 'nuts', 'nougat', 'caramel']","['fruitycandybars', 'nuttycandybars']",94
