,feature_names,category_names,task_id
0,"['Length', 'Width', 'Height', 'Color', 'Texture', 'Taste']","['Fruit', 'Vegetable']",0
1,"['BeakShape', 'FeatherColor', 'WingSize', 'LegLength', 'NestType', 'Migration']","['Shorebird', 'Songbird']",1
2,"['EngineSize', 'FuelType', 'SeatingCapacity', 'CargoSpace', 'SafetyRating', 'Price']","['Sedan', 'SUV']",2
3,"['BPM', 'Key', 'Tempo', 'TimeSignature', 'Instrumentation', 'Lyrics']","['Pop', 'Rock']",3
4,"['FurLength', 'ClawSharpness', 'WhiskerLength', 'TailBushiness', 'EyeColor', 'EarSize']","['Cat', 'Dog']",4
5,"['SepalLength', 'SepalWidth', 'PetalLength', 'PetalWidth', 'StemLength', 'LeafShape']","['Rose', 'Daisy']",5
6,"['MonitorSize', 'CPUSpeed', 'RAM', 'GPU', 'Storage', 'OperatingSystem']","['Desktop', 'Laptop']",6
7,"['BladeLength', 'HandleMaterial', 'EdgeType', 'Balance', 'Decorations', 'Sheath']","['Dagger', 'Sword']",7
8,"['FatContent', 'ProteinContent', 'FiberContent', 'CalorieCount', 'SugarContent', 'SodiumContent']","['Healthy', 'Unhealthy']",8
9,"['LegLength', 'StrideLength', 'KickPower', 'Dribbling', 'Passing', 'Shooting']","['Defender', 'Striker']",9
10,"['Conductivity', 'Ductility', 'Hardness', 'Luster', 'Malleability', 'Density']","['Metal', 'Nonmetal']",10
11,"['CloudCover', 'Precipitation', 'WindSpeed', 'BarometricPressure', 'Humidity', 'Temperature']","['Rainy', 'Sunny']",11
12,"['Pages', 'CoverMaterial', 'TextSize', 'Illustrations', 'TableofContents', 'Index']","['Textbook', 'Novel']",12
13,"['ProcessorModel', 'RAMCapacity', 'StorageType', 'DisplayResolution', 'BatteryLife', 'Weight']","['Budget', 'Premium']",13
14,"['CaffeineContent', 'SweetenerType', 'MilkType', 'Foam', 'Temperature', 'Flavor']","['Coffee', 'Tea']",14
15,"['ScaleType', 'FretCount', 'BodyStyle', 'Electronics', 'TuningStability', 'Tonewood']","['Acoustic', 'Electric']",15
