,feature_names,category_names,task_id
0,"['color', 'shape', 'size', 'texture']","['furniture', 'clothing']",0
1,"['loudness', 'pitch', 'tempo', 'timbre']","['musicalinstruments', 'sounds']",1
2,"['legs', 'wings', 'fur', 'eggs']","['mammals', 'birds']",2
3,"['soda', 'juice', 'milk', 'water']","['drinks', 'beverages']",3
4,"['length', 'width', 'height', 'area']","['rectangles', 'squares']",4
5,"['consonants', 'vowels', 'syllables', 'rhymes']","['letters', 'words']",5
6,"['fast', 'slow', 'high', 'low']","['cars', 'trucks']",6
7,"['sweet', 'sour', 'bitter', 'salty']","['fruits', 'vegetables']",7
8,"['north', 'south', 'east', 'west']","['continents', 'countries']",8
9,"['rain', 'sun', 'clouds', 'wind']","['summer', 'winter']",9
10,"['hard', 'soft', 'rough', 'smooth']","['rocks', 'fabrics']",10
11,"['up', 'down', 'left', 'right']","['directions', 'locations']",11
12,"['run', 'walk', 'skip', 'hop']","['movements', 'gaits']",12
13,"['cats', 'dogs', 'mice', 'fish']","['pets', 'wildanimals']",13
14,"['red', 'blue', 'green', 'yellow']","['warmcolors', 'coolcolors']",14
15,"['circles', 'triangles', 'squares', 'stars']","['shapes', 'polygons']",15
16,"['happy', 'sad', 'angry', 'scared']","['emotions', 'feelings']",16
17,"['hair', 'eyes', 'height', 'weight']","['people', 'students']",17
18,"['addition', 'subtraction', 'multiplication', 'division']","['math', 'arithmetic']",18
19,"['inches', 'feet', 'yards', 'miles']","['units', 'measurements']",19
20,"['movies', 'books', 'songs', 'art']","['media', 'culture']",20
21,"['breakfast', 'lunch', 'dinner', 'dessert']","['meals', 'snacks']",21
22,"['pants', 'shirt', 'shoes', 'hat']","['clothes', 'accessories']",22
23,"['bed', 'couch', 'table', 'chair']","['furniture', 'housewares']",23
24,"['apple', 'banana', 'orange', 'pear']","['fruits', 'produce']",24
25,"['beef', 'chicken', 'pork', 'fish']","['meats', 'proteins']",25
26,"['coffee', 'tea', 'soda', 'juice']","['hotdrinks', 'colddrinks']",26
27,"['cake', 'pie', 'cookies', 'candy']","['desserts', 'sweets']",27
28,"['hair', 'eyes', 'skin', 'height']","['features', 'traits']",28
29,"['run', 'jump', 'throw', 'catch']","['actions', 'sports']",29
30,"['red', 'blue', 'yellow', 'green']","['primarycolors', 'secondarycolors']",30
31,"['car', 'truck', 'motorcycle', 'bicycle']","['vehicles', 'transportation']",31
