,feature_names,category_names,task_id
0,"['length', 'width', 'height']","['apples', 'oranges']",0
1,"['pitch', 'tempo', 'timbre']","['songs', 'speeches']",1
2,"['width', 'height', 'depth']","['tables', 'chairs']",2
3,"['sweetness', 'tartness', 'texture']","['fruits', 'vegetables']",3
4,"['size', 'color', 'shape']","['birds', 'fish']",4
5,"['legs', 'wings', 'antlers']","['mammals', 'reptiles']",5
6,"['acidity', 'tannins', 'aroma']","['redwines', 'whitewines']",6
7,"['segments', 'legs', 'wings']","['insects', 'arachnids']",7
8,"['sleeves', 'neckline', 'length']","['dresses', 'pants']",8
9,"['spicelevel', 'texture', 'aroma']","['curries', 'stir-fries']",9
10,"['limbs', 'habitat', 'diet']","['herbivores', 'carnivores']",10
11,"['hardness', 'clearness', 'facets']","['diamonds', 'rubies']",11
12,"['apertures', 'mounts', 'focallength']","['cameras', 'binoculars']",12
13,"['processor', 'RAM', 'storage']","['laptops', 'desktops']",13
14,"['countries', 'capitals', 'languages']","['Europe', 'Asia']",14
15,"['mass', 'orbit', 'moons']","['planets', 'comets']",15
16,"['beach', 'mountain', 'city']","['vacations', 'adventures']",16
17,"['rhythm', 'melody', 'style']","['classical', 'rock']",17
18,"['comedy', 'drama', 'runtime']","['movies', 'shows']",18
19,"['sweet', 'creamy', 'fruit']","['icecream', 'yogurt']",19
20,"['smoky', 'fruity', 'nutty']","['scotch', 'bourbon']",20
21,"['cotton', 'polyester', 'fleece']","['shirts', 'pants']",21
22,"['countries', 'landmarks', 'cuisine']","['Europe', 'Asia']",22
23,"['spicy', 'sweet', 'sour']","['Thai', 'Indian']",23
24,"['stripes', 'spots', 'solid']","['cats', 'dogs']",24
25,"['suspense', 'romance', 'fantasy']","['books', 'graphicnovels']",25
26,"['floral', 'woody', 'musky']","['perfumes', 'colognes']",26
27,"['hoppiness', 'maltiness', 'ABV']","['IPAs', 'stouts']",27
28,"['MPG', 'horsepower', 'cargospace']","['sedans', 'trucks']",28
29,"['cocoa', 'sugar', 'milk']","['darkchocolate', 'milkchocolate']",29
30,"['carbonation', 'hops', 'malt']","['beers', 'ciders']",30
31,"['cities', 'landmarks', 'climate']","['NorthAmerica', 'SouthAmerica']",31
32,"['brass', 'percussion', 'strings']","['orchestras', 'bands']",32
33,"['acidity', 'tannins', 'body']","['Cabernet', 'Merlot']",33
34,"['countries', 'eras', 'themes']","['paintings', 'sculptures']",34
35,"['crispness', 'juiciness', 'sweetness']","['apples', 'oranges']",35
36,"['saturation', 'brightness', 'contrast']","['photos', 'paintings']",36
37,"['cacao', 'milk', 'sugar']","['darkchocolate', 'milkchocolate']",37
38,"['stripes', 'spots', 'solid']","['cats', 'dogs']",38
39,"['Alfredo', 'marinara', 'pesto']","['pastas', 'pizzas']",39
40,"['OLD', 'complexity', 'finish']","['whiskies', 'rums']",40
41,"['crisp', 'crunchy', 'chewy']","['cookies', 'chips']",41
42,"['countries', 'leaders', 'economy']","['developed', 'developing']",42
43,"['rhyme', 'metaphor', 'form']","['poems', 'plays']",43
44,"['wood', 'iron', 'graphite']","['drivers', 'putters']",44
45,"['humidity', 'precipitation', 'temperature']","['tropical', 'arid']",45
