,feature_names,category_names,task_id
0,"['length', 'width', 'height']","['cars', 'trucks']",0
1,"['sweetness', 'tartness', 'bitterness']","['fruits', 'vegetables']",1
2,"['loudness', 'pitch', 'tempo']","['rock', 'classical']",2
3,"['furriness', 'sliminess', 'spikiness']","['mammals', 'reptiles']",3
4,"['redness', 'blueness', 'greenness']","['warm', 'cool']",4
5,"['hardness', 'malleability', 'texture']","['metals', 'nonmetals']",5
6,"['limbs', 'stripes', 'spots']","['felines', 'canines']",6
7,"['vowels', 'consonants', 'syllables']","['English', 'Spanish']",7
8,"['size', 'shape', 'color']","['circles', 'squares']",8
9,"['legs', 'antennae', 'wings']","['insects', 'arachnids']",9
10,"['savory', 'sour', 'spice']","['entrees', 'desserts']",10
11,"['shininess', 'softness', 'texture']","['satin', 'cotton']",11
12,"['magnitude', 'duration', 'frequency']","['earthquakes', 'storms']",12
13,"['musicality', 'rhythm', 'pitch']","['singers', 'instrumentalists']",13
14,"['cuteness', 'intelligence', 'friendliness']","['puppies', 'kittens']",14
15,"['altitude', 'cloudiness', 'temperature']","['mountains', 'beaches']",15
16,"['speed', 'control', 'power']","['cars', 'motorcycles']",16
17,"['crunchiness', 'creaminess', 'sweetness']","['chips', 'icecream']",17
18,"['altitude', 'cloudcover', 'precipitation']","['summer', 'winter']",18
19,"['size', 'viciousness', 'habitat']","['sharks', 'dolphins']",19
20,"['feathers', 'beakshape', 'migratorypattern']","['ducks', 'geese']",20
21,"['leaves', 'bark', 'roots']","['oaks', 'pines']",21
22,"['legs', 'stripes', 'mane']","['zebras', 'lions']",22
23,"['sweet', 'citrus', 'floral']","['perfumes', 'colognes']",23
24,"['branches', 'roots', 'seeds']","['maples', 'spruces']",24
25,"['stripes', 'spots', 'size']","['tigers', 'leopards']",25
26,"['bass', 'treble', 'volume']","['headphones', 'speakers']",26
27,"['softness', 'durability', 'absorption']","['toiletpaper', 'papertowels']",27
28,"['cocoa', 'cream', 'chocolate']","['darkchocolate', 'milkchocolate']",28
29,"['hoppiness', 'maltiness', 'clarity']","['IPAs', 'stouts']",29
30,"['rhythm', 'melody', 'timbre']","['pop', 'classical']",30
31,"['crispiness', 'flakiness', 'butteriness']","['croissants', 'biscuits']",31
32,"['spice', 'smokiness', 'sweetness']","['chipotle', 'barbecue']",32
33,"['foaminess', 'bitterness', 'aroma']","['espresso', 'drip']",33
34,"['saltiness', 'sweetness', 'spiciness']","['pretzels', 'cookies']",34
35,"['crunchiness', 'fluffiness', 'cheesiness']","['nachos', 'popcorn']",35
36,"['tanginess', 'sweetness', 'fizziness']","['lemonade', 'rootbeer']",36
37,"['crispness', 'juiciness', 'skin']","['apples', 'oranges']",37
38,"['branches', 'bark', 'leafshape']","['birches', 'oaks']",38
39,"['fins', 'gills', 'scales']","['salmon', 'tuna']",39
40,"['legs', 'wings', 'antennae']","['spiders', 'butterflies']",40
41,"['sweetness', 'tanginess', 'creaminess']","['yogurt', 'icecream']",41
42,"['crispness', 'flakiness', 'buttery']","['croissants', 'biscuits']",42
43,"['bitterness', 'aroma', 'acidity']","['darkroast', 'mediumroast']",43
44,"['carbonation', 'sweetness', 'fruitiness']","['cola', 'lemon-lime']",44
45,"['size', 'horns', 'habitat']","['rhinos', 'elephants']",45
46,"['petals', 'leaves', 'stem']","['roses', 'tulips']",46
47,"['pages', 'spine', 'cover']","['hardcovers', 'paperbacks']",47
48,"['crispness', 'saltiness', 'sweetness']","['potatochips', 'pretzels']",48
49,"['bitterness', 'acidity', 'aroma']","['espresso', 'coffee']",49
50,"['proof', 'aroma', 'smoothness']","['rum', 'whiskey']",50
51,"['legs', 'pattern', 'habitat']","['giraffes', 'zebras']",51
52,"['crispness', 'sweetness', 'layers']","['wafers', 'truffles']",52
53,"['woodtype', 'grain', 'finish']","['oak', 'pine']",53
54,"['carbonation', 'bitterness', 'aroma']","['IPAs', 'lagers']",54
55,"['legs', 'shellpattern', 'habitat']","['crabs', 'lobsters']",55
56,"['sweetness', 'creaminess', 'cocoa']","['milkchocolate', 'darkchocolate']",56
57,"['hoppiness', 'maltiness', 'ABV']","['IPAs', 'porters']",57
58,"['proof', 'flavor', 'smoothness']","['bourbon', 'scotch']",58
59,"['carbonation', 'sweetness', 'flavor']","['cola', 'gingerale']",59
60,"['wingspan', 'beakshape', 'feathers']","['eagles', 'hawks']",60
61,"['crispness', 'flakiness', 'butter']","['piecrusts', 'biscuits']",61
62,"['sweetness', 'tanginess', 'pulp']","['oranges', 'grapefruit']",62
63,"['proof', 'smokiness', 'smoothness']","['scotch', 'bourbon']",63
64,"['legs', 'stripes', 'mane']","['tigers', 'lions']",64
65,"['carbonation', 'hoppiness', 'color']","['pilsners', 'stouts']",65
66,"['engine', 'handling', 'trunkspace']","['sedans', 'SUVs']",66
67,"['sweetness', 'bitterness', 'carbonation']","['Coke', 'Sprite']",67
68,"['proof', 'woodbarrel', 'smoothness']","['whiskeys', 'rums']",68
69,"['hoppiness', 'maltiness', 'crispness']","['IPAs', 'lagers']",69
70,"['sweetness', 'carbonation', 'caffeine']","['sodas', 'energydrinks']",70
71,"['legs', 'pattern', 'tusks']","['elephants', 'hippos']",71
72,"['crispness', 'flakiness', 'richness']","['croissants', 'biscuits']",72
73,"['proof', 'peatiness', 'smoothness']","['scotch', 'Irishwhiskey']",73
74,"['pages', 'cover', 'illustrations']","['novels', 'picturebooks']",74
75,"['wings', 'legs', 'antennae']","['flies', 'beetles']",75
76,"['carbonation', 'sweetness', 'caffeine']","['Coca-Cola', 'RedBull']",76
77,"['crispness', 'flakiness', 'rich']","['croissants', 'piecrusts']",77
78,"['hoppiness', 'maltiness', 'sweetness']","['IPAs', 'ales']",78
79,"['volume', 'tone', 'sustain']","['electrics', 'acoustics']",79
80,"['legs', 'stripes', 'mane']","['zebras', 'lions']",80
81,"['crispness', 'creaminess', 'cocoa']","['wafers', 'truffles']",81
82,"['proof', 'woodbarrel', 'smoothness']","['bourbon', 'scotch']",82
83,"['carbonation', 'flavor', 'sweetness']","['colas', 'rootbeers']",83
84,"['fins', 'scales', 'gills']","['salmon', 'sharks']",84
85,"['crispness', 'flakiness', 'richness']","['croissants', 'pies']",85
86,"['leaves', 'branches', 'bark']","['oaks', 'maples']",86
87,"['proof', 'peatiness', 'smoothness']","['singlemaltscotch', 'blendedscotch']",87
88,"['legs', 'shellpattern', 'claws']","['crabs', 'lobsters']",88
89,"['carbonation', 'caffeine', 'sweetness']","['Coca-Cola', 'MountainDew']",89
90,"['crispiness', 'saltiness', 'spices']","['potatochips', 'pretzels']",90
91,"['electric', 'acoustic', 'size']","['guitars', 'ukuleles']",91
92,"['proof', 'flavor', 'aroma']","['tequilas', 'rums']",92
93,"['crispness', 'creaminess', 'sweetness']","['cookies', 'cakes']",93
94,"['carbonation', 'caffeine', 'sweetness']","['sodas', 'energydrinks']",94
95,"['size', 'color', 'sheen']","['rubies', 'emeralds']",95
96,"['legs', 'tusks', 'ears']","['elephants', 'rhinos']",96
97,"['crispness', 'juiciness', 'sweetness']","['apples', 'oranges']",97
98,"['proof', 'grain', 'smoothness']","['vodka', 'gin']",98
99,"['carbonation', 'sweetness', 'creaminess']","['sodas', 'milkshakes']",99
100,"['branches', 'leaves', 'bark']","['maples', 'oaks']",100
101,"['proof', 'aroma', 'taste']","['rums', 'tequilas']",101
102,"['crispness', 'flakiness', 'richness']","['pies', 'croissants']",102
103,"['carbonation', 'bitterness', 'hoppiness']","['ales', 'lagers']",103
104,"['speed', 'handling', 'cargospace']","['sportscars', 'SUVs']",104
105,"['legs', 'spots', 'stripes']","['cheetahs', 'tigers']",105
106,"['crispness', 'chewiness', 'sweetness']","['granolabars', 'candybars']",106
107,"['proof', 'barrel', 'smoothness']","['bourbon', 'scotch']",107
108,"['carbonation', 'flavor', 'aroma']","['colas', 'rootbeers']",108
109,"['branches', 'leaves', 'fruits']","['appletrees', 'orangetrees']",109
110,"['proof', 'grain', 'smoothness']","['vodkas', 'gins']",110
111,"['crispness', 'creaminess', 'sweetness']","['cookies', 'brownies']",111
112,"['carbonation', 'flavor', 'sweetness']","['Sprite', 'Fanta']",112
113,"['wingspan', 'migration', 'plumage']","['hawks', 'geese']",113
114,"['legs', 'shell', 'meat']","['crabs', 'lobsters']",114
115,"['crispness', 'flakiness', 'richness']","['croissants', 'piecrusts']",115
116,"['proof', 'peatiness', 'smoothness']","['scotch', 'Irishwhiskey']",116
117,"['carbonation', 'sweetness', 'citrus']","['7UP', 'MountainDew']",117
118,"['branches', 'leaves', 'height']","['oaks', 'birches']",118
119,"['proof', 'flavor', 'smoothness']","['tequila', 'mezcal']",119
120,"['crispness', 'creaminess', 'sweetness']","['cookies', 'cakes']",120
121,"['carbonation', 'sweetness', 'caffeine']","['Coca-Cola', 'RedBull']",121
122,"['speed', 'storage', 'mileage']","['sportscars', 'sedans']",122
123,"['legs', 'spots', 'habitat']","['leopards', 'cheetahs']",123
124,"['crispness', 'flakiness', 'richness']","['croissants', 'biscuits']",124
125,"['proof', 'barreltype', 'smoothness']","['bourbon', 'rye']",125
126,"['carbonation', 'bitterness', 'hops']","['IPAs', 'stouts']",126
127,"['branches', 'bark', 'leafshape']","['maples', 'oaks']",127
128,"['proof', 'flavor', 'aroma']","['rum', 'tequila']",128
129,"['crispness', 'juiciness', 'sweetness']","['apples', 'oranges']",129
130,"['carbonation', 'flavor', 'sweetness']","['7UP', 'Sprite']",130
131,"['speed', 'cargospace', 'mpg']","['trucks', 'sedans']",131
132,"['legs', 'mane', 'habitat']","['lions', 'zebras']",132
133,"['crispness', 'creaminess', 'sweetness']","['cookies', 'brownies']",133
134,"['proof', 'barrel', 'smoothness']","['bourbon', 'scotch']",134
135,"['carbonation', 'caffeine', 'flavor']","['Coke', 'Pepsi']",135
136,"['branches', 'bark', 'leafshape']","['oaks', 'maples']",136
137,"['proof', 'peat', 'smoothness']","['scotch', 'Irishwhiskey']",137
138,"['crispness', 'flakiness', 'buttery']","['croissants', 'biscuits']",138
139,"['carbonation', 'sweetness', 'creaminess']","['sodas', 'milkshakes']",139
140,"['speed', 'handling', 'horsepower']","['sportscars', 'musclecars']",140
141,"['legs', 'shell', 'claws']","['lobsters', 'crabs']",141
142,"['crispness', 'crunch', 'cheesiness']","['chips', 'popcorn']",142
143,"['proof', 'flavor', 'aroma']","['tequila', 'mezcal']",143
144,"['carbonation', 'sweetness', 'caffeine']","['Coke', 'RedBull']",144
145,"['branches', 'needles', 'cones']","['pines', 'firs']",145
146,"['proof', 'grain', 'smoothness']","['vodka', 'gin']",146
147,"['crispness', 'juiciness', 'acidity']","['apples', 'oranges']",147
148,"['carbonation', 'sweetness', 'caffeine']","['Pepsi', 'MountainDew']",148
149,"['speed', 'storage', 'towing']","['trucks', 'SUVs']",149
150,"['legs', 'pattern', 'mane']","['zebras', 'lions']",150
151,"['crispness', 'crunchiness', 'saltiness']","['chips', 'pretzels']",151
152,"['proof', 'flavor', 'smoothness']","['bourbon', 'whiskey']",152
