,feature_names,category_names,task_id
0,"['length', 'width', 'color', 'texture']","['furniture', 'clothing']",0
1,"['size', 'shape', 'pattern', 'material']","['bird', 'fish']",1
2,"['height', 'weight', 'color', 'style']","['flower', 'tree']",2
3,"['speed', 'direction', 'size', 'sound']","['vehicle', 'animal']",3
4,"['temperature', 'texture', 'taste', 'scent']","['food', 'drink']",4
5,"['pitch', 'tempo', 'melody', 'rhythm']","['classical', 'pop']",5
6,"['brightness', 'saturation', 'hue', 'contrast']","['warm', 'cool']",6
7,"['hardness', 'malleability', 'luster', 'density']","['metal', 'mineral']",7
8,"['voltage', 'current', 'resistance', 'frequency']","['electronic', 'electrical']",8
9,"['magnitude', 'epicenter', 'depth', 'duration']","['earthquake', 'tornado']",9
10,"['beat', 'melody', 'tempo', 'lyrics']","['rock', 'jazz']",10
11,"['altitude', 'cloudcover', 'precipitation', 'wind']","['rainy', 'sunny']",11
12,"['calories', 'protein', 'fat', 'carbs']","['healthy', 'unhealthy']",12
13,"['accuracy', 'range', 'rateoffire', 'magazinesize']","['pistol', 'rifle']",13
14,"['horsepower', 'torque', 'weight', 'seating']","['sportscar', 'SUV']",14
15,"['bitterness', 'carbonation', 'color', 'alcoholcontent']","['beer', 'wine']",15
16,"['processorspeed', 'RAM', 'storage', 'graphics']","['laptop', 'desktop']",16
17,"['yield', 'growthtime', 'lightneeds', 'waterneeds']","['vegetables', 'flowers']",17
18,"['wingspan', 'beakshape', 'color', 'habitat']","['seabird', 'songbird']",18
19,"['balance', 'flexibility', 'power', 'technique']","['gymnastics', 'figureskating']",19
20,"['consonants', 'vowels', 'syllables', 'rhyme']","['poem', 'story']",20
21,"['sodium', 'sugar', 'protein', 'fiber']","['snack', 'meal']",21
22,"['bass', 'treble', 'volume', 'distortion']","['studioheadphones', 'earbuds']",22
23,"['dribbling', 'passing', 'shooting', 'defense']","['pointguard', 'center']",23
24,"['coarseness', 'absorbency', 'softness', 'durability']","['towel', 'blanket']",24
25,"['batterylife', 'cameraresolution', 'screensize', 'storage']","['smartphone', 'camera']",25
26,"['cleanliness', 'comfort', 'amenities', 'location']","['hotel', 'motel']",26
27,"['acting', 'directing', 'cinematography', 'soundtrack']","['drama', 'comedy']",27
28,"['sweetness', 'tartness', 'juice', 'skintexture']","['apple', 'orange']",28
29,"['crispness', 'flakiness', 'layers', 'filling']","['croissant', 'muffin']",29
30,"['funk', 'smoothness', 'acidity', 'body']","['redwine', 'whitewine']",30
