,feature_names,category_names,task_id
0,"['length', 'width', 'height', 'weight']","['furniture', 'vehicles']",0
1,"['sweetness', 'tartness', 'texture', 'temperature']","['fruits', 'desserts']",1
2,"['legs', 'habitat', 'diet', 'size']","['mammals', 'birds']",2
3,"['engine', 'doors', 'turbos', 'cylinders']","['sedans', 'trucks']",3
4,"['sodium', 'calories', 'protein', 'fat']","['healthyfoods', 'junkfoods']",4
5,"['rhythm', 'melody', 'tempo', 'instruments']","['rocksongs', 'classicalpieces']",5
6,"['voltage', 'current', 'resistance', 'frequency']","['circuits', 'batteries']",6
7,"['gravity', 'atmosphere', 'terrain', 'distance']","['planets', 'moons']",7
8,"['plot', 'characters', 'genre', 'length']","['dramas', 'comedies']",8
9,"['hue', 'saturation', 'brightness', 'pigment']","['warmcolors', 'coolcolors']",9
10,"['longevity', 'fertility', 'courtship', 'nesting']","['birds', 'reptiles']",10
11,"['barks', 'leaves', 'roots', 'flowering']","['trees', 'bushes']",11
12,"['claws', 'venom', 'habitat', 'diet']","['predators', 'prey']",12
13,"['wavelength', 'amplitude', 'speed', 'medium']","['light', 'sound']",13
14,"['bakingtime', 'oventemp', 'ingredients', 'texture']","['cakes', 'breads']",14
15,"['sprint', 'distance', 'jumps', 'throws']","['track', 'field']",15
16,"['claws', 'stripes', 'mane', 'habitat']","['bigcats', 'canines']",16
17,"['blades', 'weight', 'speed', 'fueltype']","['helicopters', 'airplanes']",17
18,"['tusks', 'herdsize', 'habitat', 'diet']","['elephants', 'rhinos']",18
19,"['segments', 'locomotion', 'reproduction', 'diet']","['worms', 'insects']",19
20,"['spokes', 'gears', 'braketype', 'wheelsize']","['racers', 'cruisers']",20
21,"['act', 'scene', 'genre', 'rating']","['comedies', 'dramas']",21
22,"['texture', 'pattern', 'material', 'fit']","['dresses', 'pants']",22
23,"['tuning', 'strings', 'bodytype', 'neck']","['acousticguitars', 'electricguitars']",23
24,"['feathers', 'migration', 'songs', 'nests']","['tropicalbirds', 'arcticbirds']",24
25,"['armor', 'speed', 'weapons', 'crewsize']","['bombers', 'fighters']",25
26,"['shells', 'habitat', 'locomotion', 'diet']","['crustaceans', 'mollusks']",26
27,"['mane', 'habitat', 'herdsize', 'diet']","['zebras', 'horses']",27
28,"['cushions', 'handles', 'wheels', 'compartments']","['sofas', 'chairs']",28
29,"['leaves', 'branches', 'bark', 'roots']","['oaks', 'maples']",29
30,"['venom', 'size', 'habitat', 'diet']","['snakes', 'lizards']",30
31,"['seats', 'engine', 'cargospace', 'mpg']","['sedans', 'suvs']",31
32,"['icing', 'layers', 'fillings', 'shape']","['cupcakes', 'cakes']",32
33,"['proof', 'body', 'aroma', 'color']","['beers', 'wines']",33
34,"['spikes', 'plates', 'habitat', 'locomotion']","['stegosaurus', 'triceratops']",34
35,"['strings', 'frets', 'pickups', 'bodystyle']","['acousticguitars', 'electricguitars']",35
36,"['stinger', 'stripes', 'flightspeed', 'diet']","['bees', 'wasps']",36
37,"['fins', 'gills', 'habitat', 'size']","['sharks', 'fish']",37
38,"['frosting', 'filling', 'shape', 'layers']","['cupcakes', 'cakes']",38
39,"['proof', 'grains', 'hops', 'aroma']","['lagers', 'ales']",39
