,feature_names,category_names,task_id
0,"['brightness', 'saturation', 'hue', 'shape']","['fruits', 'vegetables']",0
1,"['length', 'width', 'height', 'texture']","['mammals', 'birds']",1
2,"['temperature', 'pressure', 'volume', 'color']","['gases', 'liquids']",2
3,"['speed', 'direction', 'distance', 'mass']","['vehicles', 'animals']",3
4,"['loudness', 'pitch', 'timbre', 'duration']","['instruments', 'voices']",4
5,"['size', 'shape', 'pattern', 'material']","['clothing', 'furniture']",5
6,"['smell', 'taste', 'texture', 'color']","['foods', 'drinks']",6
7,"['cost', 'quality', 'style', 'brand']","['electronics', 'appliances']",7
8,"['calories', 'fat', 'protein', 'fiber']","['snacks', 'meals']",8
9,"['grip', 'swing', 'stance', 'loft']","['woods', 'irons']",9
10,"['beat', 'melody', 'harmony', 'lyrics']","['rock', 'pop']",10
11,"['acting', 'directing', 'cinematography', 'editing']","['dramas', 'comedies']",11
12,"['syntax', 'diction', 'tone', 'structure']","['fiction', 'nonfiction']",12
13,"['altitude', 'cloudcover', 'precipitation', 'wind']","['fair', 'stormy']",13
14,"['population', 'infrastructure', 'economy', 'healthcare']","['developed', 'developing']",14
15,"['accuracy', 'power', 'rateoffire', 'magazinesize']","['pistols', 'rifles']",15
16,"['dribbling', 'passing', 'shooting', 'defending']","['guards', 'forwards']",16
17,"['compounds', 'mixtures', 'acids', 'bases']","['organic', 'inorganic']",17
18,"['mass', 'charge', 'spin', 'strangeness']","['mesons', 'baryons']",18
19,"['plates', 'utensils', 'glassware', 'linens']","['formal', 'casual']",19
20,"['plot', 'characters', 'setting', 'theme']","['classics', 'contemporary']",20
21,"['rhythm', 'expression', 'technique', 'interpretation']","['solo', 'ensemble']",21
22,"['distance', 'hazards', 'par', 'strokes']","['short', 'long']",22
23,"['instruments', 'vocals', 'production', 'lyrics']","['rock', 'pop']",23
24,"['flavor', 'aroma', 'body', 'acidity']","['light', 'dark']",24
25,"['consonants', 'vowels', 'syllables', 'stress']","['analytic', 'fusional']",25
26,"['redbloodcells', 'whitebloodcells', 'platelets', 'plasma']","['formed', 'fluid']",26
27,"['length', 'complexity', 'rhyme', 'meter']","['sonnet', 'freeverse']",27
28,"['pitch', 'rhythm', 'lyrics', 'instrumentation']","['upbeat', 'somber']",28
