,feature_names,category_names,task_id
0,"['Shade', 'Shape', 'Size', 'Texture']","['Fruits', 'Vegetables']",0
1,"['Length', 'Width', 'Color', 'Material']","['Cars', 'Trucks']",1
2,"['Pitch', 'Timbre', 'Loudness', 'Tempo']","['Classical', 'Pop']",2
3,"['Symmetry', 'Edges', 'Color', 'Size']","['Crystals', 'Metals']",3
4,"['Legs', 'Wings', 'Fur', 'Size']","['Mammals', 'Birds']",4
5,"['Temperature', 'Pressure', 'Volume', 'Mass']","['Gases', 'Liquids']",5
6,"['Acidity', 'Texture', 'Aroma', 'Color']","['Wines', 'Beers']",6
7,"['Rhythm', 'Melody', 'Harmony', 'Lyrics']","['Rock', 'Country']",7
8,"['Height', 'Weight', 'Build', 'Age']","['Men', 'Women']",8
9,"['Pages', 'Cover', 'Binding', 'Size']","['Hardbacks', 'Paperbacks']",9
10,"['Humidity', 'Sunlight', 'Soil', 'Water']","['Flowers', 'Trees']",10
11,"['Speed', 'Handling', 'Seating', 'Storage']","['SportsCars', 'SUVs']",11
12,"['Actor', 'Director', 'Genre', 'Rating']","['Dramas', 'Comedies']",12
13,"['Location', 'Population', 'Economy', 'Size']","['Countries', 'Cities']",13
14,"['Fur', 'Eyes', 'Tail', 'Size']","['Rodents', 'Felines']",14
15,"['Viscosity', 'Transparency', 'Density', 'Miscibility']","['Oils', 'Water']",15
16,"['Service', 'Ambience', 'Cuisine', 'Price']","['FastFood', 'FineDining']",16
17,"['Choreography', 'Costumes', 'Music', 'Stage']","['Ballet', 'Musicals']",17
18,"['Length', 'Complexity', 'Imagery', 'Rhyme']","['Sonnets', 'FreeVerse']",18
19,"['Spices', 'Texture', 'Aroma', 'Appearance']","['Curries', 'StirFry']",19
20,"['Altitude', 'Latitude', 'Area', 'Population']","['Mountains', 'Deserts']",20
21,"['Displacement', 'Torque', 'Transmission', 'FuelEconomy']","['Sedans', 'Hatchbacks']",21
22,"['MainCharacter', 'Setting', 'Pacing', 'Tone']","['Thrillers', 'Romance']",22
23,"['Branches', 'Roots', 'Leaves', 'Flowers']","['Deciduous', 'Conifers']",23
24,"['Venom', 'Scales', 'Fins', 'Size']","['Snakes', 'Fish']",24
25,"['State', 'Conductivity', 'Hardness', 'Luster']","['Metals', 'Nonmetals']",25
26,"['Service', 'Cleanliness', 'Amenities', 'Location']","['Hotels', 'Hostels']",26
27,"['Acting', 'Sets', 'Lighting', 'Costumes']","['Plays', 'Musicals']",27
28,"['RhymeScheme', 'Imagery', 'Length', 'Subject']","['LovePoems', 'NaturePoems']",28
29,"['Color', 'Aroma', 'Spiciness', 'Texture']","['Curries', 'Biryani']",29
30,"['CloudCover', 'Precipitation', 'Temperature', 'Wind']","['Summer', 'Winter']",30
31,"['Horsepower', '0-60mph', 'Handling', 'CargoSpace']","['SportsCars', 'SUVs']",31
32,"['SpecialEffects', 'Acting', 'Writing', 'Soundtrack']","['Action', 'Drama']",32
33,"['Symmetry', 'Striations', 'Fracture', 'Hardness']","['Gems', 'Minerals']",33
34,"['Habitat', 'Diet', 'Lifespan', 'Size']","['Herbivores', 'Carnivores']",34
35,"['MeltingPoint', 'BoilingPoint', 'Density', 'Reactivity']","['Metals', 'Nonmetals']",35
36,"['Price', 'Location', 'RoomSize', 'Amenities']","['Hotels', 'Hostels']",36
37,"['Costumes', 'Sets', 'Lighting', 'Music']","['Plays', 'Musicals']",37
38,"['Meter', 'RhymeScheme', 'Length', 'Subject']","['Sonnets', 'Odes']",38
39,"['Heat', 'Color', 'Aroma', 'Texture']","['Curries', 'StirFries']",39
40,"['Precipitation', 'Flora', 'Fauna', 'Area']","['Tundra', 'Rainforest']",40
41,"['Engine', 'Transmission', 'Suspension', 'Brakes']","['Sedans', 'Trucks']",41
42,"['Actors', 'Director', 'Editing', 'Score']","['Action', 'Comedy']",42
43,"['Symmetry', 'Faceting', 'Color', 'Clarity']","['Diamonds', 'Rubies']",43
44,"['Wings', 'Color', 'Song', 'Size']","['Birds', 'Butterflies']",44
45,"['State', 'Reactivity', 'Conductivity', 'Density']","['Metals', 'Nonmetals']",45
46,"['Location', 'Staff', 'RoomSize', 'Facilities']","['Hotels', 'Hostels']",46
47,"['Choreography', 'Music', 'Costumes', 'Sets']","['Ballet', 'Jazz']",47
48,"['Length', 'Rhyme', 'Imagery', 'Subject']","['Sonnets', 'Limericks']",48
49,"['Spices', 'Color', 'Texture', 'Aroma']","['Biryani', 'Curry']",49
50,"['Topography', 'Climate', 'Flora', 'Fauna']","['Deserts', 'Jungles']",50
51,"['Acceleration', 'Handling', 'CargoSpace', 'FuelEconomy']","['Sedans', 'SUVs']",51
52,"['Acting', 'Direction', 'Cinematography', 'Editing']","['Dramas', 'Comedies']",52
53,"['Color', 'Clarity', 'Cut', 'Carat']","['Diamonds', 'Emeralds']",53
54,"['Fur', 'Eyes', 'Ears', 'Size']","['Felines', 'Canines']",54
55,"['Density', 'Malleability', 'Conductivity', 'Ductility']","['Metals', 'Nonmetals']",55
56,"['Cleanliness', 'Location', 'Price', 'Facilities']","['Hotels', 'Motels']",56
57,"['Music', 'Costumes', 'Sets', 'Effects']","['Opera', 'Musical']",57
58,"['Rhyme', 'Imagery', 'Tone', 'Length']","['Sonnets', 'Haiku']",58
59,"['Spiciness', 'Color', 'Texture', 'Aroma']","['Curry', 'StirFry']",59
60,"['AverageRainfall', 'AverageTemperature', 'Flora', 'Fauna']","['Tropical', 'Temperate']",60
61,"['SafetyRating', 'Handling', 'Legroom', 'TrunkSpace']","['Sedans', 'Minivans']",61
62,"['Acting', 'Directing', 'Plot', 'Music']","['Dramas', 'SciFi']",62
63,"['Color', 'Cut', 'Clarity', 'Carat']","['Rubies', 'Sapphires']",63
64,"['FurTexture', 'TailLength', 'ClimbingAbility', 'Size']","['Felines', 'Rodents']",64
65,"['StateatRoomTemperature', 'Reactivity', 'Conductivity', 'Hardness']","['Metals', 'Nonmetals']",65
66,"['Location', 'RoomSize', 'StaffFriendliness', 'Facilities']","['Hotels', 'Hostels']",66
67,"['Music', 'Dance', 'Sets', 'Lighting']","['Ballet', 'HipHop']",67
68,"['RhymeScheme', 'Imagery', 'Tone', 'SubjectMatter']","['Sonnets', 'Ballads']",68
69,"['HeatLevel', 'Texture', 'Color', 'Smell']","['Indian', 'Thai']",69
70,"['AverageTemperature', 'Precipitation', 'Topography', 'Biodiversity']","['Mountains', 'Forests']",70
71,"['FuelEconomy', 'SeatingCapacity', 'CargoCapacity', 'TowingCapacity']","['Sedans', 'Pickups']",71
72,"['Acting', 'Directing', 'Cinematography', 'Score']","['Dramas', 'Action']",72
73,"['Cut', 'Clarity', 'Color', 'CaratWeight']","['Diamonds', 'Sapphires']",73
74,"['FurTexture', 'ClimbingAbility', 'RunningSpeed', 'Size']","['Felines', 'Canines']",74
75,"['MeltingPoint', 'ElectricalConductivity', 'Ductility', 'Hardness']","['Metals', 'Metalloids']",75
76,"['Location', 'RoomSize', 'Staff', 'Amenities']","['LuxuryHotels', 'BudgetHotels']",76
77,"['Choreography', 'Music', 'Costumes', 'Sets']","['Ballet', 'Modern']",77
78,"['Meter', 'RhymeScheme', 'Imagery', 'Length']","['Sonnets', 'FreeVerse']",78
79,"['SpiceLevel', 'Aroma', 'Texture', 'Appearance']","['Indian', 'Chinese']",79
80,"['AverageHumidity', 'AnnualRainfall', 'Flora', 'Fauna']","['Tropics', 'Deserts']",80
81,"['Acceleration', 'Handling', 'PassengerRoom', 'CargoSpace']","['Sedans', 'Hatchbacks']",81
82,"['Acting', 'Directing', 'Cinematography', 'Editing']","['Action', 'Romance']",82
83,"['Color', 'Cut', 'Clarity', 'Size']","['Rubies', 'Emeralds']",83
84,"['Coat', 'Size', 'Temperament', 'EnergyLevel']","['Dogs', 'Cats']",84
85,"['Density', 'ThermalConductivity', 'Malleability', 'Hardness']","['Metals', 'Ceramics']",85
86,"['Location', 'Staff', 'RoomSize', 'Facilities']","['Resorts', 'Motels']",86
87,"['Music', 'Choreography', 'Sets', 'Costumes']","['Ballet', 'HipHop']",87
88,"['Structure', 'Imagery', 'Rhythm', 'Subject']","['Sonnets', 'Odes']",88
89,"['Heat', 'Aroma', 'Texture', 'Appearance']","['Thai', 'Mexican']",89
90,"['Temperature', 'Precipitation', 'Topography', 'Biodiversity']","['Arctic', 'Desert']",90
91,"['Horsepower', 'Handling', 'CargoCapacity', 'FuelEconomy']","['Trucks', 'SportsCars']",91
92,"['Acting', 'Directing', 'Cinematography', 'Editing']","['Comedies', 'Dramas']",92
93,"['Color', 'Clarity', 'Cut', 'Carat']","['Emeralds', 'Diamonds']",93
94,"['FurLength', 'TailShape', 'ClimbingAbility', 'Size']","['Felines', 'Primates']",94
95,"['BoilingPoint', 'ElectricalConductivity', 'Hardness', 'Density']","['Metals', 'Nonmetals']",95
96,"['Location', 'Cleanliness', 'Staff', 'Facilities']","['Hotels', 'Hostels']",96
97,"['Music', 'Choreography', 'Costumes', 'Sets']","['Jazz', 'Tap']",97
98,"['Rhyme', 'Imagery', 'Length', 'SubjectMatter']","['Sonnets', 'FreeVerse']",98
99,"['SpiceLevel', 'Texture', 'Aroma', 'Color']","['Indian', 'Thai']",99
100,"['AverageRainfall', 'AverageTemperature', 'Topography', 'Biodiversity']","['Tropical', 'Temperate']",100
101,"['Torque', '0-60mph', 'CargoCapacity', 'FuelEfficiency']","['Sedans', 'Trucks']",101
102,"['Acting', 'Directing', 'Editing', 'VisualEffects']","['Action', 'Sci-Fi']",102
103,"['Color', 'Clarity', 'CutQuality', 'Size']","['Rubies', 'Sapphires']",103
104,"['FurTexture', 'ClimbingAbility', 'ScentMarking', 'Size']","['Felines', 'Canines']",104
105,"['Density', 'ElectricalConductivity', 'ThermalConductivity', 'Hardness']","['Metals', 'Ceramics']",105
