,feature_names,category_names,task_id
0,"['length', 'width', 'height']","['furniture', 'vehicles']",0
1,"['temperature', 'pressure', 'volume']","['gases', 'liquids']",1
2,"['size', 'shape', 'color']","['fruits', 'vegetables']",2
3,"['legs', 'wings', 'fins']","['mammals', 'birds']",3
4,"['sweetness', 'acidity', 'aroma']","['wines', 'teas']",4
5,"['IQ', 'empathy', 'impulsecontrol']","['gifted', 'typical']",5
6,"['calories', 'fat', 'protein']","['healthyfoods', 'junkfoods']",6
7,"['depth', 'luminosity', 'hue']","['impressionistpaintings', 'abstractpaintings']",7
8,"['pitch', 'timbre', 'tempo']","['classicalmusic', 'popmusic']",8
9,"['mass', 'charge', 'spin']","['fermions', 'bosons']",9
10,"['texture', 'pattern', 'material']","['fabrics', 'stones']",10
11,"['speed', 'maneuverability', 'firepower']","['fighters', 'bombers']",11
12,"['rhythm', 'melody', 'harmony']","['jazz', 'rock']",12
13,"['rainfall', 'temperature', 'humidity']","['tropicalclimates', 'temperateclimates']",13
14,"['hardness', 'luster', 'streak']","['metals', 'nonmetals']",14
15,"['lift', 'drag', 'thrust']","['gliders', 'jets']",15
16,"['sodium', 'cholesterol', 'fiber']","['meats', 'vegetables']",16
17,"['viscosity', 'vaporpressure', 'toxicity']","['oils', 'solvents']",17
18,"['range', 'accuracy', 'rateoffire']","['snipers', 'machineguns']",18
19,"['gears', 'fueltype', 'bodystyle']","['antiquecars', 'moderncars']",19
20,"['acidity', 'tannins', 'aroma']","['redwines', 'whitewines']",20
21,"['branches', 'roots', 'leaves']","['conifers', 'deciduous']",21
22,"['beat', 'lyrics', 'genre']","['popmusic', 'classicalmusic']",22
23,"['armor', 'speed', 'firepower']","['cruisers', 'destroyers']",23
24,"['bass', 'treble', 'distortion']","['rockmusic', 'electronicmusic']",24
25,"['crestlength', 'beakshape', 'feathercolor']","['songbirds', 'birdsofprey']",25
26,"['cylindrical', 'conical', 'prismatic']","['tools', 'furniture']",26
27,"['frequency', 'amplitude', 'timbre']","['stringinstruments', 'brassinstruments']",27
28,"['flashpoint', 'viscosity', 'toxicity']","['cleaners', 'lubricants']",28
29,"['accuracy', 'rateoffire', 'caliber']","['boltaction', 'semiauto']",29
30,"['carbonation', 'hops', 'alcoholcontent']","['lagers', 'ales']",30
31,"['lightness', 'pliability', 'breathability']","['workoutclothes', 'businessattire']",31
32,"['power', 'torque', 'fuelefficiency']","['trucks', 'sedans']",32
33,"['plantsize', 'leafshape', 'flowercolor']","['annuals', 'perennials']",33
34,"['fatcontent', 'proteincontent', 'carbs']","['meats', 'vegetables']",34
35,"['wingspan', 'beakshape', 'plumage']","['aquaticbirds', 'landbirds']",35
36,"['beat', 'tone', 'lyrics']","['countrymusic', 'rapmusic']",36
37,"['barrellength', 'caliber', 'action']","['revolvers', 'pistols']",37
38,"['bitterness', 'floralness', 'acidity']","['coffees', 'teas']",38
39,"['consonants', 'vowels', 'tones']","['English', 'Mandarin']",39
40,"['spicelevel', 'texture', 'aroma']","['Indiancuisine', 'Chinesecuisine']",40
41,"['numberofengines', 'passengercapacity', 'range']","['propplanes', 'jets']",41
42,"['numberofstrings', 'bodyshape', 'necklength']","['acousticguitars', 'electricguitars']",42
43,"['alcoholcontent', 'color', 'carbonation']","['beers', 'wines']",43
44,"['processorspeed', 'RAM', 'screensize']","['laptops', 'desktops']",44
45,"['consonants', 'vowels', 'grammaticalcases']","['Germaniclanguages', 'Romancelanguages']",45
46,"['barrelshape', 'barrelmaterial', 'barrelsize']","['whiskeys', 'rums']",46
47,"['bladelength', 'handlematerial', 'bladetype']","['kitchenknives', 'tacticalknives']",47
