,feature_names,category_names,task_id
0,"['length', 'width', 'height', 'color', 'texture', 'shape']","['vehicles', 'animals']",0
1,"['size', 'speed', 'strength', 'habitat', 'diet', 'limbs']","['mammals', 'reptiles']",1
2,"['hue', 'saturation', 'brightness', 'pattern', 'texture', 'shape']","['fruits', 'vegetables']",2
3,"['tempo', 'rhythm', 'melody', 'harmony', 'timbre', 'lyrics']","['rock', 'classical']",3
4,"['altitude', 'cloudcover', 'precipitation', 'temperature', 'wind', 'pressure']","['rainy', 'sunny']",4
5,"['calories', 'fat', 'protein', 'sodium', 'sugar', 'fiber']","['healthy', 'unhealthy']",5
6,"['duration', 'pace', 'technique', 'form', 'style', 'expression']","['ballet', 'hiphop']",6
7,"['comedy', 'drama', 'action', 'romance', 'horror', 'sci-fi']","['movies', 'tvshows']",7
8,"['bass', 'drums', 'guitar', 'vocals', 'production', 'lyrics']","['pop', 'rock']",8
9,"['conscientiousness', 'neuroticism', 'openness', 'agreeableness', 'extraversion', 'honesty']","['introvert', 'extrovert']",9
10,"['legs', 'antennae', 'wings', 'color', 'size', 'markings']","['butterflies', 'moths']",10
11,"['cylinders', 'displacement', 'weight', 'torque', 'emissions', 'mpg']","['trucks', 'cars']",11
12,"['rhythm', 'melody', 'harmony', 'lyrics', 'instrumentation', 'length']","['country', 'pop']",12
13,"['crust', 'sauce', 'cheese', 'toppings', 'spices', 'baketime']","['pizza', 'calzone']",13
14,"['branches', 'leaves', 'berries', 'bark', 'roots', 'seeds']","['deciduous', 'conifers']",14
15,"['wireless', 'screen', 'camera', 'battery', 'storage', 'processor']","['android', 'iphone']",15
16,"['plot', 'acting', 'effects', 'editing', 'soundtrack', 'casting']","['blockbuster', 'indie']",16
17,"['bass', 'percussion', 'winds', 'strings', 'composition', 'interpretation']","['orchestra', 'quartet']",17
18,"['balance', 'flexibility', 'strength', 'stamina', 'technique', 'artistry']","['men', 'women']",18
19,"['clubs', 'ball', 'course', 'weather', 'equipment', 'attire']","['professional', 'amateur']",19
20,"['feathers', 'beak', 'claws', 'wingspan', 'habitat', 'migration']","['seabirds', 'songbirds']",20
21,"['dribbling', 'passing', 'shooting', 'rebounding', 'defense', 'hustle']","['guards', 'bigs']",21
22,"['acoustics', 'electronics', 'comfort', 'accessories', 'fueleconomy', 'storage']","['sedan', 'suv']",22
23,"['flavor', 'carbonation', 'color', 'sweetness', 'bitterness', 'aroma']","['cola', 'lemon-lime']",23
24,"['capsaicin', 'umami', 'sweet', 'sour', 'bitter', 'aroma']","['spicy', 'savory']",24
25,"['plot', 'dialogue', 'pacing', 'acting', 'effects', 'soundtrack']","['comedy', 'drama']",25
26,"['bass', 'drums', 'guitar', 'keyboards', 'vocals', 'production']","['funk', 'jazz']",26
27,"['balance', 'flexibility', 'strength', 'style', 'choreography', 'music']","['ballet', 'contemporary']",27
28,"['clubs', 'ball', 'strategy', 'putting', 'driving', 'nerves']","['pro', 'amateur']",28
29,"['wings', 'legs', 'antennae', 'color', 'size', 'habitat']","['butterflies', 'moths']",29
30,"['processor', 'graphics', 'memory', 'storage', 'display', 'battery']","['laptops', 'desktops']",30
31,"['countries', 'venues', 'athletes', 'sports', 'medals', 'records']","['summer', 'winter']",31
32,"['rhythm', 'melody', 'vocals', 'lyrics', 'production', 'instruments']","['hiphop', 'r&b']",32
33,"['crust', 'sauce', 'cheese', 'toppings', 'baketime', 'cut']","['NYstyle', 'deepdish']",33
34,"['petals', 'leaves', 'stem', 'roots', 'soil', 'light']","['annuals', 'perennials']",34
35,"['acting', 'plot', 'effects', 'editing', 'soundtrack', 'genre']","['oscarcontenders', 'boxofficehits']",35
36,"['woodwinds', 'brass', 'percussion', 'strings', 'composition', 'interpretation']","['jazz', 'classical']",36
37,"['compoundexercises', 'isolationexercises', 'sets', 'reps', 'rest', 'form']","['strength', 'hypertrophy']",37
38,"['passing', 'rushing', 'defense', 'specialteams', 'playcalling', 'execution']","['offense', 'defense']",38
39,"['wingspan', 'feathers', 'beak', 'habitat', 'migration', 'coloration']","['waterfowl', 'raptors']",39
40,"['processor', 'RAM', 'graphics', 'storage', 'ports', 'batterylife']","['PC', 'Mac']",40
41,"['frosting', 'filling', 'shape', 'decorations', 'texture', 'taste']","['birthday', 'wedding']",41
42,"['melody', 'harmony', 'rhythm', 'lyrics', 'instrumentation', 'vocals']","['country', 'pop']",42
43,"['carbs', 'protein', 'fat', 'fiber', 'vitamins', 'minerals']","['healthy', 'unhealthy']",43
44,"['dribbling', 'shooting', 'passing', 'rebounding', 'defense', 'basketballIQ']","['guards', 'forwards']",44
45,"['acting', 'cinematography', 'editing', 'visualeffects', 'sound', 'plot']","['oscarbait', 'blockbusters']",45
46,"['percussion', 'brass', 'woodwinds', 'strings', 'composition', 'interpretation']","['orchestra', 'chambermusic']",46
47,"['crispy', 'juicy', 'spicy', 'savory', 'sweet', 'salty']","['friedchicken', 'burgers']",47
48,"['compoundlifts', 'isolationlifts', 'sets', 'reps', 'restperiods', 'form']","['strengthtraining', 'bodybuilding']",48
49,"['plumage', 'song', 'habitat', 'diet', 'size', 'migration']","['backyardbirds', 'waterfowl']",49
50,"['cpu', 'gpu', 'ram', 'storage', 'display', 'batterylife']","['pc', 'mac']",50
