,feature_names,category_names,task_id
0,"['color', 'shape', 'size', 'texture']","['fruits', 'vegetables']",0
1,"['length', 'width', 'height', 'weight']","['cars', 'trucks']",1
2,"['temperature', 'pressure', 'volume', 'density']","['liquids', 'gases']",2
3,"['pitch', 'timbre', 'tempo', 'rhythm']","['classical', 'pop']",3
4,"['sodium', 'fat', 'protein', 'fiber']","['healthyfoods', 'junkfoods']",4
5,"['country', 'continent', 'climate', 'language']","['Asiancountries', 'Europeancountries']",5
6,"['author', 'genre', 'length', 'publicationdate']","['fictionbooks', 'nonfictionbooks']",6
7,"['actor', 'director', 'budget', 'gross']","['blockbusters', 'flops']",7
8,"['wingspan', 'beakshape', 'habitat', 'migration']","['seabirds', 'landbirds']",8
9,"['legcount', 'eyecount', 'shell', 'environment']","['insects', 'arachnids']",9
10,"['planet', 'mooncount', 'ringsystem', 'atmosphere']","['terrestrialplanets', 'gasgiants']",10
11,"['year', 'engine', 'doors', 'transmission']","['sedans', 'SUVs']",11
12,"['king', 'queen', 'castle', 'armysize']","['largekingdoms', 'smallkingdoms']",12
13,"['sailtype', 'hulldesign', 'crewsize', 'armament']","['merchants', 'warships']",13
14,"['epoch', 'diameter', 'temperature', 'satellites']","['innerplanets', 'outerplanets']",14
15,"['fangs', 'claws', 'fur', 'diet']","['predators', 'prey']",15
16,"['leaves', 'flowers', 'roots', 'seeds']","['floweringplants', 'nonfloweringplants']",16
17,"['Finshape', 'gilltype', 'schooling', 'habitat']","['saltwaterfish', 'freshwaterfish']",17
18,"['wool', 'milk', 'meat', 'herdsize']","['pets', 'livestock']",18
19,"['wingspan', 'migration', 'fishdiet', 'plumage']","['seabirds', 'songbirds']",19
20,"['epoch', 'craterdensity', 'temperature', 'orbit']","['innersolarsystem', 'outersolarsystem']",20
21,"['quills', 'habitat', 'diet', 'size']","['rodents', 'marsupials']",21
22,"['venom', 'constriction', 'habitat', 'egg-laying']","['venomoussnakes', 'nonvenomoussnakes']",22
23,"['tusks', 'trunk', 'ears', 'toes']","['Africanelephants', 'Asianelephants']",23
24,"['mane', 'claws', 'stealth', 'packsize']","['largecats', 'smallcats']",24
25,"['blubber', 'fins', 'baleen', 'teeth']","['toothedwhales', 'baleenwhales']",25
26,"['stripes', 'speed', 'claws', 'packsize']","['plainsanimals', 'forestanimals']",26
27,"['spots', 'stealth', 'packsize', 'claws']","['ambushpredators', 'pursuitpredators']",27
28,"['crest', 'beak', 'plumage', 'song']","['tropicalbirds', 'arcticbirds']",28
29,"['hooves', 'antlers', 'fur', 'diet']","['grazers', 'browsers']",29
30,"['spines', 'shellshape', 'environment', 'mobility']","['echinoderms', 'mollusks']",30
31,"['petals', 'leaves', 'stem', 'roots']","['floweringplants', 'nonfloweringplants']",31
32,"['layer', 'shape', 'shells', 'filling']","['pies', 'cakes']",32
33,"['icing', 'interior', 'shape', 'layers']","['cupcakes', 'cookies']",33
34,"['pastashape', 'sauce', 'meat', 'cheese']","['pastadishes', 'pizza']",34
35,"['headshape', 'bodyshape', 'legs', 'habitat']","['beetles', 'butterflies']",35
36,"['fins', 'skeleton', 'gills', 'habitat']","['bonyfish', 'cartilaginousfish']",36
37,"['plumage', 'beakshape', 'habitat', 'diet']","['seedeaters', 'insecteaters']",37
38,"['fangs', 'venom', 'constriction', 'habitat']","['venomoussnakes', 'nonvenomoussnakes']",38
39,"['tusks', 'trunk', 'ears', 'toes']","['Africanelephants', 'Asianelephants']",39
40,"['stripes', 'mane', 'claws', 'stealth']","['largecats', 'smallcats']",40
41,"['blubber', 'baleen', 'fins', 'blowhole']","['toothedwhales', 'baleenwhales']",41
42,"['hooves', 'antlers', 'fur', 'herdsize']","['grazers', 'browsers']",42
43,"['spines', 'arms', 'symmetry', 'larvaestage']","['echinoderms', 'arthropods']",43
44,"['petals', 'leaves', 'stem', 'roots']","['floweringplants', 'nonfloweringplants']",44
45,"['pastashape', 'sauce', 'cheese', 'meat']","['Italianfood', 'Chinesefood']",45
46,"['wings', 'beak', 'feet', 'plumage']","['songbirds', 'birdsofprey']",46
47,"['shell', 'tentacles', 'ink', 'habitat']","['shelledcephalopods', 'squids']",47
48,"['mane', 'claws', 'stealth', 'packsize']","['ambushpredators', 'pursuitpredators']",48
49,"['tusks', 'trunk', 'ears', 'toes']","['endangeredanimals', 'commonanimals']",49
50,"['blubber', 'baleen', 'blowhole', 'socialgroups']","['migratoryanimals', 'non-migratoryanimals']",50
51,"['antlers', 'hooves', 'habitat', 'herdsize']","['grazers', 'browsers']",51
52,"['fins', 'gills', 'scales', 'schoolingbehavior']","['freshwaterfish', 'saltwaterfish']",52
53,"['petals', 'leaves', 'stem', 'roots']","['wildflowers', 'gardenflowers']",53
54,"['wingspan', 'beakshape', 'feet', 'plumage']","['tropicalbirds', 'arcticbirds']",54
55,"['shell', 'ink', 'tentacles', 'habitat']","['shelledcephalopods', 'squids']",55
56,"['headshape', 'markings', 'pupastage', 'diet']","['moths', 'butterflies']",56
57,"['quills', 'pouch', 'hopping', 'environment']","['marsupials', 'monotremes']",57
58,"['plumage', 'song', 'beakshape', 'nesttype']","['tropicalbirds', 'temperatebirds']",58
59,"['milkproduction', 'hide', 'herdsize', 'diet']","['cattle', 'sheep']",59
60,"['spines', 'symmetry', 'larvalstage', 'habitat']","['echinoderms', 'cnidarians']",60
61,"['sauce', 'cheese', 'toppings', 'crust']","['deepdishpizza', 'thincrustpizza']",61
62,"['habitat', 'diet', 'socialstructure', 'extinctionrisk']","['endangeredprimates', 'commonprimates']",62
63,"['petals', 'leaves', 'stems', 'roots']","['herbs', 'shrubs']",63
64,"['hide', 'horns', 'habitat', 'herdsize']","['Africanbovids', 'Asianbovids']",64
65,"['plumage', 'beak', 'habitat', 'diet']","['seedeatingbirds', 'insecteatingbirds']",65
66,"['stripes', 'stealth', 'claws', 'packsize']","['bigcats', 'smallcats']",66
67,"['blowhole', 'socialgroups', 'teeth', 'environment']","['oceanicdolphins', 'riverdolphins']",67
68,"['mane', 'tusks', 'ears', 'trunk']","['Africanelephants', 'Asianelephants']",68
69,"['spines', 'larvae', 'symmetry', 'habitat']","['echinoderms', 'cnidarians']",69
70,"['sauce', 'cheese', 'crust', 'toppings']","['NewYork-stylepizza', 'Chicago-stylepizza']",70
71,"['petals', 'leaves', 'stem', 'seeds']","['floweringplants', 'conifers']",71
72,"['wingspan', 'beak', 'feet', 'plumage']","['coastalbirds', 'forestbirds']",72
73,"['tentacles', 'ink', 'shells', 'habitat']","['octopuses', 'squids']",73
74,"['headshape', 'legs', 'wings', 'metamorphosis']","['moths', 'butterflies']",74
75,"['quills', 'pouch', 'hopping', 'claws']","['marsupials', 'monotremes']",75
76,"['horns', 'habitat', 'herdsize', 'diet']","['grazers', 'browsers']",76
77,"['plumage', 'song', 'nesttype', 'diet']","['songbirds', 'birdsofprey']",77
78,"['stripepattern', 'venom', 'habitat', 'eggs']","['venomoussnakes', 'nonvenomoussnakes']",78
79,"['blowhole', 'teeth', 'fins', 'environment']","['toothedwhales', 'baleenwhales']",79
80,"['egg-laying', 'venom', 'habitat', 'constriction']","['venomoussnakes', 'nonvenomoussnakes']",80
81,"['wingspan', 'migration', 'fishdiet', 'plumage']","['seabirds', 'landbirds']",81
82,"['petals', 'leaves', 'stem', 'seeds']","['annualplants', 'perennialplants']",82
83,"['sauce', 'cheese', 'crust', 'toppings']","['meatloverspizza', 'veggiepizza']",83
84,"['plumage', 'beakshape', 'habitat', 'diet']","['seedeatingbirds', 'insecteatingbirds']",84
85,"['horns', 'habitat', 'herdsize', 'diet']","['Africanbovids', 'Asianbovids']",85
86,"['stripes', 'claws', 'stealth', 'packsize']","['ambushpredators', 'pursuitpredators']",86
87,"['tusks', 'ears', 'toes', 'trunks']","['endangeredelephants', 'commonelephants']",87
88,"['blubber', 'socialgroups', 'environment']","['whaleswithteeth', 'whaleswithbaleen']",88
89,"['spines', 'radialsymmetry', 'larvaestage', 'habitat']","['echinoderms', 'cnidarians']",89
90,"['wingspan', 'migration', 'plumage', 'beakshape']","['arcticbirds', 'tropicalbirds']",90
91,"['petals', 'leaves', 'stem', 'environment']","['floweringplants', 'nonfloweringplants']",91
92,"['sauce', 'cheese', 'crust', 'toppings']","['hand-tossedpizza', 'wood-firedpizza']",92
93,"['stripes', 'claws', 'fangs', 'packsize']","['bigcats', 'smallcats']",93
94,"['tusks', 'ears', 'toes', 'trunks']","['Africanelephants', 'Asianelephants']",94
95,"['blubber', 'environment', 'blowhole', 'socialgroups']","['baleenwhales', 'toothedwhales']",95
96,"['plumage', 'habitat', 'beakshape', 'diet']","['seedeaters', 'insecteaters']",96
97,"['horns', 'habitat', 'herdsize', 'diet']","['grazers', 'browsers']",97
98,"['spines', 'radialsymmetry', 'larvae', 'habitat']","['echinoderms', 'mollusks']",98
99,"['wingspan', 'migration', 'plumage', 'habitat']","['tropicalbirds', 'arcticbirds']",99
100,"['petals', 'leaves', 'stems', 'seeds']","['wildflowers', 'domesticatedflowers']",100
101,"['sauce', 'cheese', 'crust', 'toppings']","['standardpizza', 'gourmetpizza']",101
102,"['stripes', 'claws', 'stealth', 'packsize']","['solitaryhunters', 'grouphunters']",102
103,"['tusks', 'ears', 'trunks', 'toes']","['Africanelephants', 'Asianelephants']",103
104,"['blubber', 'environment', 'blowhole', 'baleenorteeth']","['migratorywhales', 'non-migratorywhales']",104
105,"['plumage', 'beakshape', 'habitat', 'diet']","['seedeaters', 'insecteaters']",105
106,"['horns', 'habitat', 'herdsize', 'diet']","['grazers', 'browsers']",106
107,"['spines', 'radialsymmetry', 'larvaestage', 'habitat']","['echinoderms', 'cnidarians']",107
108,"['wingspan', 'migration', 'plumage', 'diet']","['coastalbirds', 'forestbirds']",108
109,"['petals', 'leaves', 'stem', 'seedpods']","['floweringplants', 'nonfloweringplants']",109
110,"['sauce', 'cheese', 'crust', 'toppings']","['NewYork-stylepizza', 'Chicago-stylepizza']",110
111,"['stripes', 'claws', 'stealth', 'packsize']","['ambushpredators', 'pursuitpredators']",111
112,"['tusks', 'ears', 'trunks', 'toes']","['Africanelephants', 'Asianelephants']",112
113,"['blubber', 'environment', 'socialgroups', 'teethorbaleen']","['oceanicwhales', 'riverdolphins']",113
114,"['plumage', 'beakshape', 'habitat', 'diet']","['nectareaters', 'insecteaters']",114
115,"['horns', 'habitat', 'herdsize', 'diet']","['grazers', 'browsers']",115
116,"['spines', 'radialsymmetry', 'larvaestage', 'habitat']","['echinoderms', 'annelids']",116
117,"['wingspan', 'migration', 'plumage', 'habitat']","['arcticbirds', 'tropicalbirds']",117
118,"['petals', 'leaves', 'stems', 'seeds']","['wildflowers', 'domesticatedflowers']",118
119,"['sauce', 'cheese', 'crust', 'toppings']","['thincrustpizza', 'deepdishpizza']",119
120,"['stripes', 'claws', 'stealth', 'packsize']","['solitarypredators', 'grouppredators']",120
121,"['tusks', 'ears', 'trunks', 'toes']","['endangeredelephants', 'commonelephants']",121
122,"['blubber', 'environment', 'blowhole', 'teethorbaleen']","['baleenwhales', 'toothedwhales']",122
123,"['plumage', 'beakshape', 'habitat', 'diet']","['seedeaters', 'fisheaters']",123
124,"['horns', 'habitat', 'herdsize', 'diet']","['grazers', 'browsers']",124
125,"['spines', 'radialsymmetry', 'larvaestage', 'habitat']","['echinoderms', 'cnidarians']",125
126,"['wingspan', 'migration', 'plumage', 'habitat']","['coastalbirds', 'mountainbirds']",126
127,"['petals', 'leaves', 'stems', 'seeds']","['floweringplants', 'conifers']",127
128,"['sauce', 'cheese', 'crust', 'toppings']","['meatloverspizza', 'veggiepizza']",128
129,"['stripes', 'claws', 'stealth', 'packsize']","['bigcats', 'smallcats']",129
130,"['tusks', 'ears', 'trunks', 'toes']","['Africanelephants', 'Asianelephants']",130
131,"['blubber', 'environment', 'blowhole', 'teethorbaleen']","['oceanicwhales', 'riverdolphins']",131
132,"['plumage', 'beakshape', 'habitat', 'diet']","['insecteaters', 'fisheaters']",132
133,"['horns', 'habitat', 'herdsize', 'diet']","['Africanbovids', 'Asianbovids']",133
134,"['spines', 'radialsymmetry', 'larvaestage', 'habitat']","['echinoderms', 'annelids']",134
135,"['wingspan', 'migration', 'plumage', 'habitat']","['coastalbirds', 'forestbirds']",135
136,"['petals', 'leaves', 'stems', 'seeds']","['floweringplants', 'nonfloweringplants']",136
137,"['sauce', 'cheese', 'crust', 'toppings']","['thincrustpizza', 'panpizza']",137
138,"['stripes', 'claws', 'stealth', 'packsize']","['ambushpredators', 'pursuitpredators']",138
139,"['tusks', 'ears', 'trunks', 'toes']","['Africanelephants', 'Asianelephants']",139
140,"['blubber', 'environment', 'blowhole', 'teethorbaleen']","['migratorywhales', 'non-migratorywhales']",140
141,"['plumage', 'beakshape', 'habitat', 'diet']","['seedeaters', 'fisheaters']",141
142,"['horns', 'habitat', 'herdsize', 'diet']","['grazers', 'browsers']",142
143,"['spines', 'radialsymmetry', 'larvaestage', 'habitat']","['echinoderms', 'cnidarians']",143
144,"['wingspan', 'migration', 'plumage', 'habitat']","['temperatebirds', 'tropicalbirds']",144
145,"['petals', 'leaves', 'stems', 'seeds']","['wildflowers', 'gardenflowers']",145
146,"['sauce', 'cheese', 'crust', 'toppings']","['hand-tossedpizza', 'wood-firedpizza']",146
147,"['stripes', 'claws', 'stealth', 'packsize']","['nocturnalhunters', 'daytimehunters']",147
148,"['tusks', 'ears', 'trunks', 'toes']","['endangeredelephants', 'commonelephants']",148
149,"['blubber', 'environment', 'blowhole', 'teethorbaleen']","['oceanicwhales', 'riverdolphins']",149
150,"['plumage', 'beakshape', 'habitat', 'diet']","['nectareaters', 'seedeaters']",150
151,"['horns', 'habitat', 'herdsize', 'diet']","['grazers', 'browsers']",151
152,"['spines', 'radialsymmetry', 'larvaestage', 'habitat']","['echinoderms', 'annelids']",152
153,"['wingspan', 'migration', 'plumage', 'habitat']","['landbirds', 'seabirds']",153
154,"['petals', 'leaves', 'stems', 'seeds']","['wildflowers', 'gardenflowers']",154
155,"['sauce', 'cheese', 'crust', 'toppings']","['traditionalpizza', 'gourmetpizza']",155
156,"['stripes', 'claws', 'stealth', 'packsize']","['plainshunters', 'foresthunters']",156
157,"['tusks', 'ears', 'trunks', 'toes']","['Africanelephants', 'Asianelephants']",157
158,"['blubber', 'environment', 'blowhole', 'teethorbaleen']","['baleenwhales', 'toothedwhales']",158
159,"['plumage', 'beakshape', 'habitat', 'diet']","['seedeaters', 'insecteaters']",159
160,"['horns', 'habitat', 'herdsize', 'diet']","['grazers', 'browsers']",160
161,"['spines', 'radialsymmetry', 'larvaestage', 'habitat']","['echinoderms', 'cnidarians']",161
162,"['wingspan', 'migration', 'plumage', 'habitat']","['forestbirds', 'grasslandbirds']",162
163,"['petals', 'leaves', 'stems', 'seeds']","['floweringplants', 'nonfloweringplants']",163
164,"['sauce', 'cheese', 'crust', 'toppings']","['Neapolitanpizza', 'Sicilianpizza']",164
165,"['stripes', 'claws', 'stealth', 'packsize']","['bigcats', 'smallcats']",165
166,"['tusks', 'ears', 'trunks', 'toes']","['Africanelephants', 'Asianelephants']",166
167,"['blubber', 'environment', 'blowhole', 'teethorbaleen']","['migratorywhales', 'non-migratorywhales']",167
