,feature_names,category_names,task_id
0,"['Length', 'Width', 'Height', 'Weight']","['Furniture', 'Vehicles']",0
1,"['BeakShape', 'FeatherColor', 'SongType', 'NestType']","['Songbirds', 'Raptors']",1
2,"['LeafShape', 'StemColor', 'FlowerType', 'FruitType']","['Trees', 'Shrubs']",2
3,"['CloudHeight', 'CloudDensity', 'WindSpeed', 'Temperature']","['RainClouds', 'SunnyClouds']",3
4,"['LegLength', 'FootSize', 'BeakShape', 'WingColor']","['Shorebirds', 'Raptors']",4
5,"['ScalePattern', 'FinShape', 'BodyColor', 'SwimSpeed']","['FreshwaterFish', 'SaltwaterFish']",5
6,"['ManeShape', 'TailLength', 'Hooves', 'MuscleMass']","['DraftHorses', 'RaceHorses']",6
7,"['PetalShape', 'Scent', 'Height', 'BloomTime']","['Annuals', 'Perennials']",7
8,"['FurLength', 'EarShape', 'TailLength', 'ClawSharpness']","['ForestDwellers', 'DesertDwellers']",8
9,"['SepalShape', 'PetalColor', 'Scent', 'Height']","['TropicalPlants', 'TemperatePlants']",9
10,"['SnoutShape', 'TailCurl', 'SpotPattern', 'ClawSharpness']","['BurrowingMammals', 'TreeDwellers']",10
11,"['ShellShape', 'ShellColor', 'LegNumber', 'Antennae']","['Crabs', 'Lobsters']",11
12,"['WingColor', 'BeakShape', 'FeatherPattern', 'NestType']","['ForestBirds', 'UrbanBirds']",12
13,"['BarkTexture', 'LeafShape', 'Height', 'FruitType']","['DeciduousTrees', 'Conifers']",13
14,"['HairTexture', 'NoseShape', 'BodySize', 'TailLength']","['LargeCats', 'SmallCats']",14
15,"['Spots', 'Stripes', 'Mane', 'Hooves']","['PlainsZebras', ""Grevy'sZebras""]",15
16,"['SepalShape', 'PetalColor', 'Fragrance', 'Height']","['SunFlowers', 'ShadeFlowers']",16
17,"['EggshellColor', 'BeakShape', 'FeatherColor', 'MigrationPattern']","['Shorebirds', 'Songbirds']",17
18,"['FinShape', 'ScalePattern', 'BodyShape', 'SchoolingBehavior']","['LargeFish', 'SmallFish']",18
19,"['HairLength', 'BodyShape', 'SnoutShape', 'DiggingAbility']","['Moles', 'Shrews']",19
20,"['PetalShape', 'Scent', 'Color', 'Height']","['Wildflowers', 'GardenFlowers']",20
21,"['EggshellPattern', 'FeatherColor', 'BeakShape', 'NestType']","['ForestBirds', 'GrasslandBirds']",21
22,"['ScaleColor', 'BodyShape', 'FinPosition', 'GillType']","['FreshwaterFish', 'MarineFish']",22
23,"['MuzzleShape', 'TailCurl', 'FurColor', 'ClimbingAbility']","['Canines', 'Rodents']",23
24,"['CloudHeight', 'CloudThickness', 'WindSpeed', 'Temperature']","['SpringClouds', 'WinterClouds']",24
