,feature_names,category_names,task_id
0,"['color', 'shape', 'size', 'texture']","['fruits', 'vegetables']",0
1,"['length', 'width', 'height', 'weight']","['furniture', 'appliances']",1
2,"['loudness', 'tempo', 'pitch', 'harmony']","['rocksongs', 'classicalsongs']",2
3,"['brightness', 'saturation', 'hue', 'contrast']","['warmcolors', 'coolcolors']",3
4,"['hardness', 'malleability', 'density', 'meltingpoint']","['metals', 'nonmetals']",4
5,"['soprano', 'alto', 'tenor', 'bass']","['malevoices', 'femalevoices']",5
6,"['acceleration', 'topspeed', 'handling', 'braking']","['sportscars', 'sedans']",6
7,"['calories', 'protein', 'fat', 'carbs']","['healthyfoods', 'junkfoods']",7
8,"['voltage', 'current', 'resistance', 'power']","['batteries', 'capacitors']",8
9,"['claws', 'fangs', 'scales', 'venom']","['predators', 'prey']",9
10,"['squares', 'circles', 'triangles', 'rectangles']","['polygons', 'non-polygons']",10
11,"['comedy', 'drama', 'action', 'horror']","['movies', 'TVshows']",11
12,"['sprint', 'distance', 'relay', 'hurdles']","['trackevents', 'fieldevents']",12
13,"['sauces', 'spices', 'veggies', 'protein']","['Italianfood', 'Chinesefood']",13
14,"['moons', 'rings', 'mass', 'distance']","['gasgiants', 'terrestrialplanets']",14
15,"['bass', 'drums', 'guitar', 'vocals']","['rockbands', 'popbands']",15
16,"['dribbling', 'passing', 'shooting', 'rebounding']","['guards', 'forwards/centers']",16
17,"['suspense', 'characterdevelopment', 'worldbuilding', 'dialogue']","['sci-fi', 'fantasy']",17
18,"['frequency', 'amplitude', 'phase', 'waveform']","['periodicwaves', 'non-periodicwaves']",18
19,"['9-1-1', 'ChicagoFire', 'NCIS', ""Gray'sAnatomy""]","['crimeshows', 'medicalshows']",19
20,"['alkalinity', 'muddiness', 'minerality', 'legs']","['redwines', 'whitewines']",20
21,"['fuzz', 'distortion', 'reverb', 'delay']","['rockguitartones', 'cleanguitartones']",21
22,"['dunking', 'blocks', 'assists', 'steals']","['bigmen', 'guards']",22
23,"['spelling', 'vocabulary', 'comprehension', 'speed']","['goodreaders', 'strugglingreaders']",23
24,"['atomicmass', 'atomicradius', 'electronegativity', 'density']","['metals', 'nonmetals']",24
25,"['bass', 'percussion', 'winds', 'strings']","['orchestralmusic', 'chambermusic']",25
26,"['assets', 'liabilities', 'equity', 'profit']","['largecorporations', 'smallbusinesses']",26
27,"['roomsize', 'furniture', 'view', 'amenities']","['luxuryhotels', 'budgethotels']",27
28,"['kickingpower', 'dribbling', 'passing', 'pace']","['forwards', 'midfielders']",28
29,"['rhythm', 'harmony', 'melody', 'lyrics']","['rocksongs', 'popsongs']",29
30,"['price', 'seating', 'amenities', 'engine']","['economycars', 'luxurycars']",30
31,"['bacteria', 'viruses', 'parasites', 'fungi']","['infectiousdiseases', 'geneticdiseases']",31
32,"['scenery', 'dialogue', 'acting', 'soundtrack']","['goodmovies', 'badmovies']",32
33,"['shooting', 'ballhandling', 'defense', 'passing']","['guards', 'forwards']",33
34,"['length', 'complexity', 'rhyme', 'metaphor']","['goodpoems', 'badpoems']",34
35,"['foliage', 'bark', 'flowers', 'fruit']","['deciduoustrees', 'coniferoustrees']",35
36,"['cookingtime', 'taste', 'texture', 'appearance']","['bakedgoods', 'friedfoods']",36
37,"['size', 'viciousness', 'stealth', 'speed']","['predators', 'prey']",37
38,"['vividness', 'bizarreness', 'emotions', 'logic']","['normaldreams', 'luciddreams']",38
39,"['melody', 'rhythm', 'timbre', 'lyrics']","['upbeatsongs', 'sadsongs']",39
40,"['nitrogen', 'phosphorus', 'potassium', 'pH']","['soilsforcrops', 'soilsforflowers']",40
41,"['enginepower', 'suspension', 'steering', 'weight']","['sportscars', 'off-roadvehicles']",41
42,"['balance', 'turnout', 'flexibility', 'musicality']","['balletdancers', 'contemporarydancers']",42
43,"['amplitude', 'frequency', 'timbre', 'harmony']","['brassinstruments', 'stringinstruments']",43
44,"['plot', 'characters', 'setting', 'themes']","['fictionbooks', 'nonfictionbooks']",44
45,"['leaders', 'promotions', 'pay', 'benefits']","['goodjobs', 'badjobs']",45
46,"['nitrogen', 'potassium', 'pH', 'drainage']","['plants', 'trees']",46
47,"['tune', 'rhythm', 'improvisation', 'dynamics']","['jazz', 'classical']",47
48,"['compounds', 'solutions', 'acids', 'bases']","['inorganicchemistry', 'organicchemistry']",48
49,"['feathers', 'beakshape', 'nesttype', 'migratorypatterns']","['songbirds', 'birdsofprey']",49
50,"['altitude', 'snowfall', 'trails', 'lodging']","['skiresorts', 'beachvacations']",50
51,"['sulfur', 'matches', 'gunpowder', 'vulcanization']","['chemicals', 'materials']",51
52,"['texture', 'shape', 'seasoning', 'preparation']","['healthyfoods', 'indulgentfoods']",52
53,"['consonants', 'vowels', 'syllables', 'rhymes']","['Englishwords', 'Spanishwords']",53
54,"['stormsurge', 'windspeeds', 'rainfall', 'pressure']","['hurricanes', 'tropicalstorms']",54
55,"['legs', 'nose', 'coat', 'ears']","['hounds', 'terriers']",55
56,"['nauticalmiles', 'ports', 'currents', 'winds']","['transatlanticroutes', 'coastalroutes']",56
57,"['guitar', 'bass', 'drums', 'vocals']","['rockbands', 'popbands']",57
58,"['plot', 'characters', 'settings', 'theme']","['comedies', 'dramas']",58
59,"['price', 'practicality', 'fuelefficiency', 'reliability']","['goodcars', 'badcars']",59
60,"['sprintspeed', 'endurance', 'technique', 'power']","['shortdistancerunners', 'longdistancerunners']",60
61,"['texture', 'flavor', 'smell', 'shelflife']","['fruits', 'vegetables']",61
62,"['beat', 'flow', 'lyrics', 'delivery']","['goodrappers', 'badrappers']",62
63,"['dribbling', 'passing', 'shooting', 'defense']","['guards', 'bigmen']",63
64,"['rhythm', 'melody', 'harmony', 'expression']","['classicalmusic', 'jazz']",64
65,"['plot', 'pacing', 'dialogue', 'acting']","['goodTVshows', 'badTVshows']",65
66,"['platediscipline', 'power', 'fielding', 'armstrength']","['hitters', 'pitchers']",66
67,"['shape', 'shading', 'composition', 'perspective']","['traditionalart', 'modernart']",67
68,"['cruisingspeed', 'range', 'capacity', 'comfort']","['passengerairliners', 'privatejets']",68
69,"['clarity', 'cut', 'carat', 'color']","['diamonds', 'emeralds']",69
70,"['protein', 'carbs', 'fats', 'vitamins']","['healthyfoods', 'junkfoods']",70
71,"['guitar', 'bass', 'drums', 'vocals']","['rockbands', 'countrybands']",71
72,"['blocking', 'route-running', 'hands', 'speed']","['widereceivers', 'tightends']",72
73,"['sulfur', 'phosphorus', 'silicon', 'reactivity']","['reactivenonmetals', 'noblegases']",73
74,"['lyrics', 'melody', 'harmony', 'rhythm']","['popsongs', 'rocksongs']",74
75,"['musclesused', 'balance', 'flexibility', 'strength']","['yogaposes', 'weighttrainingexercises']",75
76,"['plot', 'pacing', 'characterdevelopment', 'themes']","['goodbooks', 'badbooks']",76
77,"['putting', 'chipping', 'bunkerplay', 'accuracy']","['golfskills', 'athleticism']",77
78,"['teachingability', 'rigor', 'grading', 'accessibility']","['goodprofessors', 'badprofessors']",78
79,"['alcoholcontent', 'clarity', 'aroma', 'taste']","['beers', 'wines']",79
80,"['range', 'rateoffire', 'reloadspeed', 'handling']","['assaultrifles', 'sniperrifles']",80
81,"['nitrogen', 'phosphorus', 'potassium', 'pH']","['soilsforcrops', 'soilsforflowers']",81
82,"['costume', 'music', 'interpretation', 'technique']","['figureskaters', 'icedancers']",82
83,"['melody', 'harmony', 'tempo', 'dynamics']","['happysongs', 'sadsongs']",83
84,"['sulfur', 'phosphorus', 'silicon', 'reactivity']","['reactivenonmetals', 'noblegases']",84
85,"['actors', 'soundtrack', 'visuals', 'story']","['goodmovies', 'badmovies']",85
86,"['flavor', 'mouthfeel', 'alcoholcontent', 'calories']","['beers', 'wines']",86
87,"['contouring', 'highlighting', 'eyeshadow', 'lips']","['glammakeup', 'naturalmakeup']",87
88,"['cpu', 'gpu', 'ram', 'storage']","['gamingpcs', 'workpcs']",88
