,feature_names,category_names,task_id
0,"['Length', 'Width', 'Height']","['Furniture', 'Vehicles']",0
1,"['Weight', 'Color', 'Shape']","['Fruit', 'Vegetables']",1
2,"['Size', 'Texture', 'Taste']","['Candy', 'Snacks']",2
3,"['Pitch', 'Timbre', 'Volume']","['MusicalInstruments', 'HouseholdObjects']",3
4,"['Temperature', 'Pressure', 'Volume']","['Liquids', 'Solids']",4
5,"['Speed', 'Size', 'Shape']","['Birds', 'Mammals']",5
6,"['Symmetry', 'Complexity', 'Color']","['Butterflies', 'Moths']",6
7,"['Legcount', 'Eyecount', 'Size']","['Insects', 'Arachnids']",7
8,"['Acidity', 'Sweetness', 'Carbonation']","['Sodas', 'Juices']",8
9,"['Spiciness', 'Texture', 'Color']","['Curries', 'Casseroles']",9
10,"['Fatcontent', 'Fibercontent', 'Calories']","['HealthyFoods', 'JunkFood']",10
11,"['Durability', 'Weight', 'Price']","['SportsEquipment', 'CampingGear']",11
12,"['Horsepower', 'Seating', 'Fuelefficiency']","['Cars', 'Trucks']",12
13,"['Brightness', 'Saturation', 'Hue']","['WarmColors', 'CoolColors']",13
14,"['Viscosity', 'Transparency', 'Reflectivity']","['Liquids', 'Solids']",14
15,"['Conductivity', 'Malleability', 'Ductility']","['Metals', 'Nonmetals']",15
16,"['Size', 'OrbitalRadius', 'NumberofMoons']","['TerrestrialPlanets', 'GasGiants']",16
17,"['Luminosity', 'Temperature', 'Size']","['RedStars', 'BlueStars']",17
18,"['Acidcontent', 'Smokiness', 'Body']","['RedWines', 'WhiteWines']",18
19,"['Caffeinecontent', 'Sweetness', 'Carbonation']","['EnergyDrinks', 'Sodas']",19
20,"['Sprintspeed', 'Height', 'Verticalleap']","['Basketballplayers', 'Footballplayers']",20
21,"['Dexterity', 'Reactiontime', 'Strategy']","['Videogamegenres', 'Boardgamegenres']",21
22,"['Wingspan', 'Beakshape', 'Feathercoloration']","['Shorebirds', 'Songbirds']",22
23,"['Bitingforce', 'Speed', 'Protectivearmor']","['Predators', 'Prey']",23
24,"['Leafshape', 'Stemthickness', 'Flowercolor']","['Deciduoustrees', 'Conifers']",24
25,"['Absorbency', 'Softness', 'Durability']","['Papertowels', 'Napkins']",25
26,"['Cushioning', 'Bounce', 'Responsiveness']","['Runningshoes', 'Basketballshoes']",26
27,"['Sharpness', 'Balance', 'Material']","['Kitchenknives', 'Gardentools']",27
28,"['Hold', 'Mouthfeel', 'Finish']","['Redwines', 'Whitewines']",28
29,"['Creaminess', 'Sweetness', 'Cocoacontent']","['Milkchocolate', 'Darkchocolate']",29
30,"['Hoppiness', 'Maltiness', 'Alcoholcontent']","['Ales', 'Lagers']",30
31,"['Acidity', 'Body', 'Roastlevel']","['Lightroasts', 'Darkroasts']",31
32,"['Spiciness', 'Smokiness', 'Sweetness']","['BBQsauces', 'Hotsauces']",32
33,"['Crunchiness', 'Flakiness', 'Flavor']","['Savorypastries', 'Sweetpastries']",33
34,"['Aroma', 'Acidity', 'Body']","['Coffeeorigins', 'Teavarieties']",34
35,"['Moistness', 'Sweetness', 'Portionsize']","['Cakes', 'Cookies']",35
36,"['Carbonation', 'Sweetness', 'Natural/Artificial']","['Sodas', 'Sparklingwaters']",36
37,"['Strength', 'Reps', 'Weight']","['Upperbody', 'Lowerbody']",37
38,"['Lather', 'Fragrance', 'Skintype']","['Shampoos', 'Conditioners']",38
39,"['Coverage', 'Finish', 'Ingredients']","['Foundations', 'Concealers']",39
40,"['Hardness', 'Solubility', 'Reactivity']","['Metals', 'Nonmetals']",40
41,"['Viscosity', 'Volatility', 'Toxicity']","['Householdchemicals', 'Industrialchemicals']",41
42,"['Resolution', 'Refreshrate', 'Connectivity']","['Computermonitors', 'TVs']",42
43,"['Megapixels', 'Zoom', 'Lowlightcapability']","['DSLRcameras', 'Mirrorlesscameras']",43
44,"['Processorspeed', 'RAM', 'Storage']","['Laptops', 'DesktopPCs']",44
45,"['Range', 'Accuracy', 'Magazinecapacity']","['Pistols', 'Rifles']",45
46,"['Bladestyle', 'Handlematerial', 'Overalllength']","['Pocketknives', 'Fixedbladeknives']",46
47,"['Cushioning', 'Stability', 'Flexibility']","['Runningshoes', 'Basketballshoes']",47
48,"['Tannins', 'Acidity', 'Body']","['Redwines', 'Whitewines']",48
49,"['Hoppiness', 'Maltiness', 'ABV']","['IPAs', 'Stouts']",49
50,"['Symmetry', 'Complexity', 'Colorpatterns']","['Butterflies', 'Moths']",50
51,"['Length', 'Diameter', 'Weight']","['Blimps', 'Hotairballoons']",51
52,"['volatility', 'viscosity', 'vaporpressure']","['organiccompounds', 'inorganiccompounds']",52
53,"['tensilestrength', 'elasticity', 'hardness']","['metals', 'polymers']",53
54,"['luminosity', 'temperature', 'radius']","['redgiants', 'whitedwarfs']",54
55,"['habitat', 'diet', 'lifespan']","['herbivores', 'carnivores']",55
56,"['enginedisplacement', 'torque', 'fuelefficiency']","['trucks', 'cars']",56
57,"['resolution', 'refreshrate', 'responsetime']","['LCDmonitors', 'CRTmonitors']",57
58,"['aperture', 'focallength', 'imagestabilization']","['primelenses', 'zoomlenses']",58
59,"['processorspeed', 'RAM', 'storagecapacity']","['laptops', 'desktopPCs']",59
60,"['acidity', 'tannins', 'body']","['redwines', 'whitewines']",60
61,"['carbonation', 'sugarcontent', 'natural/artificial']","['sodas', 'sparklingwater']",61
62,"['cushioning', 'stability', 'weight']","['runningshoes', 'crosstrainers']",62
63,"['megapixels', 'opticalzoom', 'videoresolution']","['point-and-shoot', 'DSLR']",63
64,"['brightness', 'contrastratio', 'refreshrate']","['LEDTVs', 'OLEDTVs']",64
65,"['horsepower', 'cargocapacity', 'mpg']","['midsizetrucks', 'full-sizetrucks']",65
66,"['bass', 'treble', 'soundstage']","['over-earheadphones', 'in-earheadphones']",66
67,"['bladesteel', 'handlematerial', 'overalllength']","['foldingknives', 'fixedbladeknives']",67
68,"['hoppiness', 'maltiness', 'ABV']","['IPAs', 'stouts']",68
69,"['proof', 'age', 'flavorprofile']","['bourbon', 'scotch']",69
70,"['Scent', 'Texture', 'Absorbency']","['PaperTowels', 'Napkins']",70
71,"['Cushion', 'Stability', 'Flexibility']","['RunningShoes', 'HikingBoots']",71
72,"['Aroma', 'Acidity', 'Body']","['LightRoasts', 'DarkRoasts']",72
73,"['Carbonation', 'Sweetness', 'Calories']","['Sodas', 'Juices']",73
74,"['Bass', 'Treble', 'NoiseCancelling']","['Over-Ear', 'In-EarHeadphones']",74
75,"['Horsepower', 'FuelEconomy', 'SeatingCapacity']","['Sedans', 'SUVs']",75
76,"['Sharpness', 'Weight', 'HandleMaterial']","['Chef’sKnives', 'ParingKnives']",76
77,"['Proof', 'Age', 'OakInfluence']","['Bourbon', 'Scotch']",77
78,"['Hoppiness', 'Maltiness', 'ABV']","['IPAs', 'Lagers']",78
79,"['Spiciness', 'Sweetness', 'Smokiness']","['HotSauce', 'BBQSauce']",79
80,"['Acceleration', 'Handling', 'Braking']","['SportsCars', 'Sedans']",80
81,"['Durability', 'Cushioning', 'Flexibility']","['AthleticShoes', 'DressShoes']",81
82,"['Sharpness', 'EdgeRetention', 'CorrosionResistance']","['KitchenKnives', 'PocketKnives']",82
83,"['ImageStabilization', 'LowLightCapability', 'Resolution']","['DSLRCameras', 'MirrorlessCameras']",83
84,"['RefreshRate', 'ResponseTime', 'ColorAccuracy']","['GamingMonitors', 'OfficeMonitors']",84
85,"['Proof', 'Complexity', 'Smoothness']","['Whiskey', 'Vodka']",85
86,"['Bitterness', 'Carbonation', 'CalorieContent']","['IPAs', 'LightBeers']",86
87,"['Firmness', 'Bounce', 'MotionTransfer']","['MemoryFoam', 'SpringMattresses']",87
88,"['Juiciness', 'Marbling', 'Tenderness']","['BeefCuts', 'PorkCuts']",88
89,"['Creaminess', 'CocoaPercentage', 'Sweetness']","['MilkChocolate', 'DarkChocolate']",89
90,"['Thickness', 'Absorbency', 'Softness']","['PaperTowels', 'Tissues']",90
91,"['Cushioning', 'Stability', 'Flexibility']","['RunningShoes', 'CrossTrainers']",91
92,"['Acidity', 'Body', 'Tannins']","['RedWine', 'WhiteWine']",92
93,"['IBUs', 'Color', 'ABV']","['IPAs', 'Lagers']",93
94,"['Proof', 'Age', 'FlavorProfile']","['Bourbon', 'Rye']",94
