,feature_names,category_names,task_id
0,"['color', 'shape', 'size', 'texture']","['fruits', 'vegetables']",0
1,"['pitch', 'tempo', 'volume', 'instrument']","['classical', 'rock']",1
2,"['length', 'width', 'area', 'perimeter']","['rectangles', 'circles']",2
3,"['sodium', 'fat', 'protein', 'calories']","['healthy', 'unhealthy']",3
4,"['wheels', 'doors', 'seats', 'engine']","['cars', 'trucks']",4
5,"['legs', 'wings', 'fur', 'feathers']","['mammals', 'birds']",5
6,"['temperature', 'pressure', 'volume', 'density']","['solids', 'liquids']",6
7,"['nouns', 'verbs', 'adjectives', 'adverbs']","['grammar', 'vocabulary']",7
8,"['hue', 'saturation', 'brightness', 'contrast']","['warm', 'cool']",8
9,"['mass', 'acceleration', 'velocity', 'displacement']","['motion', 'rest']",9
10,"['loudness', 'duration', 'pitch', 'timbre']","['high', 'low']",10
11,"['length', 'height', 'width', 'area']","['large', 'small']",11
12,"['syllables', 'rhyme', 'meter', 'genre']","['poetry', 'prose']",12
13,"['beat', 'melody', 'harmony', 'lyrics']","['hiphop', 'rock']",13
14,"['chapters', 'characters', 'setting', 'theme']","['mystery', 'scifi']",14
15,"['fruit', 'dairy', 'grain', 'protein']","['breakfast', 'dinner']",15
16,"['dog', 'cat', 'fish', 'bird']","['pet', 'wild']",16
17,"['red', 'green', 'blue', 'alpha']","['primary', 'secondary']",17
18,"['bakingpowder', 'sugar', 'butter', 'flour']","['cake', 'bread']",18
19,"['legs', 'stripes', 'mane', 'tail']","['horse', 'zebra']",19
20,"['seller', 'buyer', 'product', 'price']","['retail', 'wholesale']",20
21,"['radius', 'diameter', 'circumference', 'area']","['circles', 'spheres']",21
22,"['rhythm', 'melody', 'harmony', 'lyrics']","['jazz', 'classical']",22
23,"['branches', 'leaves', 'fruit', 'roots']","['oak', 'maple']",23
24,"['plot', 'characters', 'setting', 'genre']","['drama', 'comedy']",24
25,"['bass', 'drums', 'guitar', 'vocals']","['rock', 'pop']",25
