,feature_names,category_names,task_id
0,"['Length', 'width', 'height']","['furniture', 'vehicles']",0
1,"['Temperature', 'pressure', 'volume']","['gases', 'liquids']",1
2,"['Size', 'shape', 'color']","['fruits', 'vegetables']",2
3,"['Pitch', 'timbre', 'duration']","['musicalinstruments', 'animals']",3
4,"['Latitude', 'longitude', 'elevation']","['countries', 'cities']",4
5,"['Weight', 'density', 'conductivity']","['metals', 'nonmetals']",5
6,"['Acidity', 'aroma', 'flavor']","['wines', 'beers']",6
7,"['Speed', 'maneuverability', 'firepower']","['fighters', 'bombers']",7
8,"['Accuracy', 'stability', 'capacity']","['handguns', 'rifles']",8
9,"['Displacement', 'horsepower', 'torque']","['sedans', 'trucks']",9
10,"['Wingspan', 'passengercapacity', 'range']","['propplanes', 'jets']",10
11,"['Batterylife', 'screensize', 'cameraresolution']","['phones', 'tablets']",11
12,"['Calories', 'fat', 'protein']","['dairy', 'meats']",12
13,"['Durability', 'grip', 'balance']","['tennisrackets', 'golfclubs']",13
14,"['Absorption', 'coverage', 'lastingpower']","['foundations', 'concealers']",14
15,"['Cushion', 'stability', 'flexibility']","['runningshoes', 'hikingboots']",15
16,"['Aroma', 'acidity', 'body']","['lightroasts', 'darkroasts']",16
17,"['Crispness', 'juiciness', 'tenderness']","['poultry', 'beef']",17
18,"['Softness', 'absorbency', 'durability']","['papertowels', 'toiletpaper']",18
19,"['Bitterness', 'carbonation', 'alcoholcontent']","['IPAs', 'lagers']",19
20,"['Acidity', 'tannins', 'oakiness']","['OldWorld', 'NewWorld']",20
21,"['Extroversion', 'agreeableness', 'neuroticism']","['introverts', 'extroverts']",21
22,"['Speed', 'stamina', 'technique']","['sprinters', 'longdistance']",22
23,"['Timing', 'precision', 'power']","['strikers', 'grapplers']",23
24,"['imagination', 'empathy', 'logic']","['artists', 'scientists']",24
25,"['sweetness', 'tartness', 'firmness']","['berries', 'citrus']",25
26,"['flexibility', 'responsiveness', 'cushioning']","['tennisshoes', 'runningshoes']",26
27,"['crispness', 'flakiness', 'fluffiness']","['pastries', 'breads']",27
28,"['smokiness', 'spice', 'fruitiness']","['scotch', 'bourbon']",28
29,"['acidity', 'body', 'aroma']","['lightroasts', 'darkroasts']",29
30,"['range', 'fuelcapacity', 'passengercapacity']","['single-engine', 'multi-engine']",30
31,"['horsepower', 'torque', 'displacement']","['musclecars', 'trucks']",31
32,"['megapixels', 'zoom', 'imagestabilization']","['point-and-shoot', 'DSLR']",32
33,"['bitterness', 'flavor', 'carbonation']","['IPAs', 'lagers']",33
34,"['tannins', 'acidity', 'oakiness']","['OldWorldwines', 'NewWorldwines']",34
35,"['absorbing', 'covering', 'lasting']","['foundations', 'concealers']",35
36,"['grip', 'control', 'power']","['drivers', 'fairwaywoods']",36
37,"['softness', 'durability', 'absorbency']","['papertowels', 'toiletpaper']",37
38,"['juiciness', 'marbling', 'tenderness']","['chicken', 'beef']",38
39,"['cushioning', 'flexibility', 'support']","['runningshoes', 'crosstrainers']",39
40,"['bitterness', 'aroma', 'color']","['stouts', 'IPAs']",40
41,"['crispness', 'creaminess', 'saltiness']","['chips', 'cheese']",41
42,"['proof', 'oakiness', 'smoothness']","['bourbon', 'scotch']",42
43,"['clarity', 'depth', 'color']","['diamonds', 'emeralds']",43
44,"['absorbency', 'softness', 'strength']","['papertowels', 'clothtowels']",44
45,"['accuracy', 'power', 'recoil']","['rifles', 'handguns']",45
46,"['edgegrip', 'stability', 'control']","['iceskates', 'rollerskates']",46
47,"['warmth', 'waterresistance', 'durability']","['wintercoats', 'raincoats']",47
48,"['megapixels', 'zoom', 'imagestabilization']","['DSLRcameras', 'phonecameras']",48
