,feature_names,category_names,task_id
0,"['length', 'width', 'height', 'weight', 'texture', 'temperature']","['furniture', 'vehicles']",0
1,"['size', 'shape', 'color', 'pattern', 'material', 'origin']","['fruits', 'vegetables']",1
2,"['pitch', 'timbre', 'tempo', 'rhythm', 'lyrics', 'instruments']","['rock', 'classical']",2
3,"['calories', 'fat', 'protein', 'fiber', 'vitamins', 'minerals']","['healthy', 'unhealthy']",3
4,"['wingspan', 'beakshape', 'feathercolor', 'leglength', 'habitat', 'diet']","['seabird', 'landbird']",4
5,"['processor', 'RAM', 'storage', 'graphics', 'ports', 'batterylife']","['laptop', 'desktop']",5
6,"['amplitude', 'frequency', 'polarity', 'velocity', 'acceleration', 'voltage']","['wave', 'particle']",6
7,"['diameter', 'stripes', 'spots', 'horns', 'tail', 'habitat']","['feline', 'bovine']",7
8,"['leaves', 'branches', 'bark', 'roots', 'flowers', 'seeds']","['conifer', 'deciduous']",8
9,"['planets', 'moons', 'rings', 'mass', 'temperature', 'composition']","['inner', 'outer']",9
10,"['acids', 'bases', 'metals', 'nonmetals', 'meltingpoint', 'boilingpoint']","['organic', 'inorganic']",10
11,"['length', 'agility', 'ballcontrol', 'shooting', 'passing', 'positioning']","['defender', 'forward']",11
12,"['rhythm', 'melody', 'harmony', 'timbre', 'form', 'lyrics']","['jazz', 'rock']",12
13,"['leglength', 'agility', 'ballcontrol', 'dribbling', 'shooting', 'passing']","['midfielder', 'striker']",13
14,"['orbits', 'atmospheres', 'mass', 'radius', 'moons', 'rings']","['terrestrial', 'gasgiant']",14
15,"['shape', 'aerodynamics', 'weight', 'balance', 'flex', 'grip']","['driver', 'iron']",15
16,"['tempo', 'timesignature', 'harmony', 'melody', 'texture', 'form']","['classical', 'jazz']",16
17,"['leaves', 'branches', 'bark', 'roots', 'seeds', 'flowers']","['coniferous', 'deciduous']",17
18,"['length', 'wingspan', 'beakshape', 'legs', 'habitat', 'diet']","['aquatic', 'land']",18
19,"['processing', 'memory', 'graphics', 'battery', 'screensize', 'ports']","['laptop', 'desktop']",19
20,"['bass', 'treble', 'distortion', 'reverb', 'delay', 'chorus']","['clean', 'overdriven']",20
21,"['armor', 'damage', 'speed', 'range', 'area', 'duration']","['tank', 'assassin']",21
22,"['legs', 'antennae', 'wings', 'stingers', 'nests', 'diet']","['bee', 'wasp']",22
23,"['acidity', 'tannins', 'alcohol', 'body', 'finish', 'terroir']","['red', 'white']",23
24,"['orbits', 'mass', 'radius', 'temperature', 'moons', 'composition']","['inner', 'outer']",24
25,"['rhythm', 'melody', 'harmony', 'articulation', 'texture', 'form']","['classical', 'jazz']",25
26,"['leaves', 'branches', 'bark', 'canopy', 'flowers', 'seeds']","['coniferous', 'deciduous']",26
27,"['length', 'spots', 'stripes', 'mane', 'claws', 'habitat']","['feline', 'canine']",27
28,"['CPU', 'GPU', 'RAM', 'storage', 'ports', 'battery']","['laptop', 'desktop']",28
29,"['tone', 'lyrics', 'tempo', 'instruments', 'vocals', 'genre']","['rock', 'pop']",29
30,"['texture', 'taste', 'marbling', 'tenderness', 'aroma', 'juiciness']","['beef', 'pork']",30
31,"['altitude', 'speed', 'range', 'payload', 'crew', 'armament']","['bomber', 'fighter']",31
32,"['petals', 'leaves', 'stem', 'roots', 'seeds', 'fruit']","['flowering', 'nonflowering']",32
33,"['bass', 'mids', 'treble', 'distortion', 'reverb', 'delay']","['clean', 'overdriven']",33
34,"['orbits', 'mass', 'radius', 'rings', 'moons', 'tilt']","['inner', 'outer']",34
35,"['rhythm', 'melody', 'harmony', 'texture', 'articulation', 'form']","['classical', 'jazz']",35
36,"['leaves', 'branches', 'bark', 'canopy', 'seeds', 'flowers']","['coniferous', 'deciduous']",36
37,"['spots', 'stripes', 'mane', 'claws', 'tail', 'habitat']","['feline', 'canine']",37
38,"['CPU', 'GPU', 'RAM', 'storage', 'ports', 'battery']","['laptop', 'desktop']",38
39,"['lyrics', 'tempo', 'vocals', 'instrumentation', 'harmony', 'genre']","['rock', 'pop']",39
40,"['texture', 'marbling', 'aroma', 'tenderness', 'juiciness', 'flavor']","['beef', 'pork']",40
41,"['armor', 'damage', 'speed', 'stealth', 'spells', 'healing']","['tank', 'assassin']",41
42,"['petiole', 'sepal', 'petal', 'stamen', 'style', 'ovary']","['monocot', 'dicot']",42
43,"['gain', 'bass', 'mids', 'treble', 'distortion', 'chorus']","['clean', 'overdriven']",43
44,"['axis', 'orbits', 'moons', 'rings', 'mass', 'composition']","['inner', 'outer']",44
45,"['rhythm', 'melody', 'harmony', 'texture', 'form', 'instruments']","['classical', 'jazz']",45
46,"['canopy', 'leaves', 'branches', 'bark', 'seeds', 'flowers']","['conifer', 'deciduous']",46
47,"['spots', 'stripes', 'claws', 'fangs', 'habitat', 'diet']","['feline', 'canine']",47
48,"['CPU', 'GPU', 'RAM', 'storage', 'battery', 'ports']","['laptop', 'desktop']",48
49,"['vocals', 'lyrics', 'tempo', 'genre', 'harmony', 'instrumentation']","['rock', 'pop']",49
50,"['texture', 'marbling', 'tenderness', 'juiciness', 'aroma', 'flavor']","['beef', 'poultry']",50
