,feature_names,category_names,task_id
0,"['color', 'shape', 'size', 'texture', 'weight', 'temperature']","['fruits', 'vegetables']",0
1,"['length', 'width', 'height', 'density', 'flexibility', 'conductivity']","['metals', 'nonmetals']",1
2,"['pitch', 'timbre', 'tempo', 'rhythm', 'harmony', 'dynamics']","['classical', 'pop']",2
3,"['hue', 'saturation', 'brightness', 'contrast', 'focus', 'exposure']","['landscapes', 'portraits']",3
4,"['noun', 'verb', 'adjective', 'adverb', 'pronoun', 'preposition']","['grammar', 'vocabulary']",4
5,"['sodium', 'potassium', 'calcium', 'magnesium', 'zinc', 'iron']","['minerals', 'vitamins']",5
6,"['wingspan', 'beakshape', 'feathercolor', 'habitat', 'diet', 'flightpattern']","['seabirds', 'landbirds']",6
7,"['cylindercount', 'displacement', 'torque', 'fueltype', 'drivetrain', 'topspeed']","['trucks', 'cars']",7
8,"['protein', 'fat', 'carbs', 'fiber', 'sugar', 'calories']","['healthy', 'unhealthy']",8
9,"['actinium', 'americium', 'californium', 'curium', 'einsteinium', 'fermium']","['synthetic', 'natural']",9
10,"['custard', 'nuts', 'fruit', 'cream', 'chocolate', 'caramel']","['pies', 'cakes']",10
11,"['phosphorus', 'nitrogen', 'potassium', 'pH', 'drainage', 'sunlight']","['flowers', 'trees']",11
12,"['bass', 'treble', 'gain', 'distortion', 'reverb', 'delay']","['clean', 'overdriven']",12
13,"['linen', 'cotton', 'wool', 'silk', 'polyester', 'nylon']","['natural', 'synthetic']",13
14,"['suspense', 'action', 'drama', 'comedy', 'horror', 'sci-fi']","['movies', 'TV']",14
15,"['sodium', 'chloride', 'glucose', 'hemoglobin', 'platelets', 'leukocytes']","['blood', 'urine']",15
16,"['hips', 'waist', 'bust', 'height', 'haircolor', 'eyecolor']","['summer', 'winter']",16
17,"['thriller', 'mystery', 'romance', 'horror', 'sci-fi', 'fantasy']","['fiction', 'nonfiction']",17
18,"['nitrogen', 'phosphorus', 'potassium', 'copper', 'magnesium', 'zinc']","['macronutrients', 'micronutrients']",18
19,"['length', 'diameter', 'curvature', 'texture', 'density', 'hardness']","['metals', 'plastics']",19
20,"['cost', 'practicality', 'aesthetics', 'durability', 'comfort', 'efficiency']","['homedecor', 'furniture']",20
21,"['rhythm', 'melody', 'harmony', 'tempo', 'dynamics', 'tonality']","['classical', 'pop']",21
22,"['length', 'width', 'angles', 'area', 'perimeter', 'symmetry']","['polygons', 'circles']",22
23,"['acidity', 'tannins', 'body', 'aroma', 'flavor', 'smoothness']","['redwines', 'whitewines']",23
24,"['furcolor', 'earshape', 'taillength', 'pawsize', 'whiskerlength', 'eyecolor']","['cats', 'dogs']",24
25,"['amplitude', 'frequency', 'timbre', 'intervals', 'chords', 'rhythm']","['instruments', 'voices']",25
26,"['vertices', 'edges', 'faces', 'width', 'height', 'depth']","['prisms', 'pyramids']",26
27,"['plot', 'characters', 'theme', 'diction', 'syntax', 'perspective']","['novels', 'shortstories']",27
28,"['mass', 'charge', 'spin', 'half-life', 'meltingpoint', 'density']","['metals', 'nonmetals']",28
29,"['harmony', 'melody', 'rhythm', 'form', 'tempo', 'dynamics']","['classical', 'jazz']",29
30,"['fiber', 'potassium', 'folate', 'magnesium', 'vitaminc', 'sodium']","['fruits', 'vegetables']",30
31,"['gravity', 'orbit', 'atmosphere', 'terrain', 'temperature', 'composition']","['planets', 'moons']",31
32,"['meter', 'rhyme', 'imagery', 'theme', 'diction', 'tone']","['poetry', 'prose']",32
33,"['latitude', 'longitude', 'precipitation', 'vegetation', 'elevation', 'climate']","['continents', 'islands']",33
34,"['pitch', 'duration', 'timbre', 'tonality', 'harmony', 'rhythm']","['instruments', 'vocals']",34
35,"['actinium', 'americium', 'californium', 'curium', 'einsteinium', 'fermium']","['synthetic', 'natural']",35
36,"['custard', 'nuts', 'fruit', 'cream', 'chocolate', 'caramel']","['pies', 'cakes']",36
37,"['length', 'pattern', 'luster', 'conductivity', 'malleability', 'density']","['metals', 'nonmetals']",37
38,"['meter', 'rhyme', 'imagery', 'theme', 'diction', 'tone']","['poetry', 'prose']",38
39,"['gravity', 'orbit', 'atmosphere', 'terrain', 'temperature', 'composition']","['planets', 'moons']",39
40,"['plot', 'characters', 'conflict', 'theme', 'setting', 'style']","['dramas', 'comedies']",40
