,feature_names,category_names,task_id
0,"['length', 'width', 'color']","['furniture', 'clothing']",0
1,"['size', 'shape', 'texture']","['birds', 'mammals']",1
2,"['height', 'sound', 'speed']","['vehicles', 'animals']",2
3,"['temperature', 'pressure', 'volume']","['gases', 'liquids']",3
4,"['mass', 'charge', 'spin']","['metals', 'nonmetals']",4
5,"['legs', 'wings', 'fins']","['insects', 'fish']",5
6,"['sourness', 'sweetness', 'bitterness']","['fruits', 'vegetables']",6
7,"['hardness', 'ductility', 'luster']","['metals', 'nonmetals']",7
8,"['nuclei', 'electrons', 'protons']","['atoms', 'ions']",8
9,"['pitch', 'timbre', 'volume']","['wind', 'string']",9
10,"['hue', 'saturation', 'brightness']","['warm', 'cool']",10
11,"['altitude', 'latitude', 'terrain']","['mountains', 'valleys']",11
12,"['magnitude', 'distance', 'age']","['stars', 'planets']",12
13,"['mass', 'orbit', 'composition']","['terrestrial', 'jovian']",13
14,"['lobes', 'fissures', 'tissue']","['frontal', 'parietal']",14
15,"['nodes', 'links', 'direction']","['undirected', 'directed']",15
16,"['consonants', 'vowels', 'accent']","['english', 'spanish']",16
17,"['amplitude', 'frequency', 'phase']","['wave', 'particle']",17
18,"['income', 'education', 'occupation']","['white-collar', 'blue-collar']",18
19,"['precipitation', 'temperature', 'biome']","['tropical', 'temperate']",19
20,"['ribs', 'vertebrae', 'pelvis']","['mammal', 'reptile']",20
21,"['beak', 'feet', 'habitat']","['seabird', 'landbird']",21
22,"['producer', 'consumer', 'decomposer']","['autotroph', 'heterotroph']",22
23,"['predator', 'prey', 'habitat']","['land', 'sea']",23
24,"['sepals', 'petals', 'stamen']","['monocot', 'dicot']",24
25,"['bark', 'leaf', 'fruit']","['deciduous', 'evergreen']",25
26,"['carapace', 'chelipeds', 'telson']","['decapod', 'amphipod']",26
27,"['thorax', 'abdomen', 'wings']","['ant', 'bee']",27
28,"['liters', 'alcohol', 'taste']","['ale', 'lager']",28
29,"['aperture', 'ISO', 'shutter']","['indoor', 'outdoor']",29
30,"['clubs', 'loft', 'spin']","['driver', 'iron']",30
31,"['offense', 'defense', 'position']","['guard', 'forward']",31
32,"['dribbling', 'passing', 'shooting']","['midfielder', 'striker']",32
33,"['serve', 'groundstrokes', 'volley']","['baseliner', 'netplayer']",33
34,"['speed', 'angle', 'rotation']","['fastball', 'curveball']",34
35,"['balance', 'flexibility', 'strength']","['bar', 'beam']",35
36,"['acting', 'singing', 'dancing']","['musical', 'play']",36
37,"['rhyme', 'meter', 'theme']","['sonnet', 'freeverse']",37
38,"['hue', 'value', 'chroma']","['warm', 'cool']",38
39,"['rhythm', 'melody', 'harmony']","['major', 'minor']",39
40,"['acutance', 'color', 'grain']","['portrait', 'landscape']",40
41,"['amplitude', 'frequency', 'timbre']","['phoneme', 'morpheme']",41
42,"['premises', 'conclusion', 'validity']","['inductive', 'deductive']",42
43,"['dependent', 'independent', 'covariate']","['experiment', 'survey']",43
44,"['observations', 'predictions', 'variables']","['empirical', 'theoretical']",44
45,"['ancient', 'medieval', 'earlymodern']","['literature', 'history']",45
46,"['impressionist', 'expressionist', 'abstract']","['painting', 'sculpture']",46
47,"['lines', 'shapes', 'textures']","['representational', 'abstract']",47
48,"['tragedy', 'comedy', 'genre']","['character', 'plot']",48
49,"['notes', 'rests', 'tempo']","['adagio', 'allegro']",49
50,"['plot', 'character', 'setting']","['poetry', 'prose']",50
51,"['realism', 'idealism', 'movement']","['renaissance', 'baroque']",51
52,"['hue', 'value', 'intensity']","['analogous', 'complementary']",52
53,"['atoms', 'molecules', 'compounds']","['covalent', 'ionic']",53
54,"['mantissa', 'exponent', 'base']","['integer', 'real']",54
55,"['axioms', 'theorems', 'proofs']","['geometry', 'algebra']",55
56,"['variables', 'constants', 'operators']","['arithmetic', 'calculus']",56
57,"['digits', 'operands', 'operations']","['addition', 'multiplication']",57
58,"['ethnicity', 'education', 'income']","['urban', 'rural']",58
59,"['length', 'diameter', 'volume']","['cylinder', 'pyramid']",59
60,"['vertices', 'edges', 'faces']","['tetrahedron', 'cube']",60
61,"['accuracy', 'precision', 'mean']","['measurement', 'estimation']",61
62,"['latitude', 'longitude', 'elevation']","['region', 'country']",62
63,"['producer', 'consumer', 'decomposer']","['herbivore', 'carnivore']",63
64,"['predator', 'prey', 'symbiosis']","['parasitism', 'mutualism']",64
65,"['bark', 'leaf', 'root']","['angiosperm', 'gymnosperm']",65
66,"['order', 'family', 'genus']","['mammal', 'reptile']",66
67,"['carapace', 'antennae', 'legs']","['insect', 'arachnid']",67
68,"['liters', 'proof', 'variety']","['ale', 'lager']",68
69,"['aperture', 'shutterspeed', 'ISO']","['portrait', 'landscape']",69
70,"['weight', 'balance', 'flex']","['driver', 'putter']",70
71,"['dribbling', 'passing', 'shooting']","['midfielder', 'forward']",71
72,"['serve', 'groundstroke', 'volley']","['offensive', 'defensive']",72
73,"['fastball', 'changeup', 'slider']","['starter', 'reliever']",73
74,"['release', 'rotation', 'height']","['unevenbars', 'beam']",74
75,"['acting', 'singing', 'dancing']","['drama', 'musical']",75
76,"['rhyme', 'metaphor', 'tone']","['lyric', 'narrative']",76
77,"['value', 'saturation', 'brightness']","['warm', 'cool']",77
78,"['consonance', 'dissonance', 'tempo']","['legato', 'staccato']",78
79,"['depth', 'perspective', 'composition']","['portrait', 'stilllife']",79
80,"['morphemes', 'phonemes', 'syntax']","['word', 'phrase']",80
81,"['observation', 'hypothesis', 'experiment']","['qualitative', 'quantitative']",81
82,"['majorpremise', 'minorpremise', 'conclusion']","['deductive', 'inductive']",82
83,"['timeperiod', 'region', 'genre']","['poetry', 'nonfiction']",83
84,"['realism', 'cubism', 'abstract']","['portrait', 'landscape']",84
85,"['melody', 'harmony', 'rhythm']","['jazz', 'classical']",85
86,"['protagonist', 'antagonist', 'theme']","['comedy', 'tragedy']",86
87,"['width', 'height', 'font']","['serif', 'sans-serif']",87
